timestamp,api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,api-gateway_cpu_usage,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,orchestrator_cpu_usage,policy-enforcer_cpu_usage,rabbitmq_cpu_usage,server_cpu_usage,sidecar_cpu_usage,api-gateway_memory_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,orchestrator_memory_usage,policy-enforcer_memory_usage,rabbitmq_memory_usage,server_memory_usage,sidecar_memory_usage,api-gateway_memory_rss_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,orchestrator_memory_rss_usage,policy-enforcer_memory_rss_usage,rabbitmq_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,api-gateway_memory_cache_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,orchestrator_memory_cache_usage,policy-enforcer_memory_cache_usage,rabbitmq_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,api-gateway_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,orchestrator_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,system_processes_carbon_coal,api-gateway_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,orchestrator_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission,system_processes_carbon_emission
2026-06-28 13:14:17.558000088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40657.498649919,0.06028412410597361,0.007525278613384083,0.025322083553130998,0.029783636305887595,0.008735886310817906,0.008620553185875731,0.07338325057228384,0.034956203125894536,0.06076981189861777,15816.795943722507,5786.025013251815,40051.979465537865,31093.051570622425,76.76737386610691,2053.313398707181,161416.58742736396,55967.176198927504,613384.6274630646,186729.88370661382,5786.025013251815,14281.692677843108,25108.614866653254,115.15106079916036,2017.2903566245989,158771.9903738921,11177.80195034446,661590.4022816743,641.8409948177249,0.0,0.0,0.0,0.0,0.0,288.5014967423842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023958211605762503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013744517168603478
2026-06-28 13:14:32.558000088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39534.27161810786,0.03350718363727065,0.006641120193720961,0.025322083553130998,0.029783636305887595,0.008735886310817906,0.008620553185875731,0.07338325057228384,0.022568200923787526,0.06082523816181281,240206.64043013137,5106.214604272488,40051.979465537865,31093.051570622425,76.76737386610691,2053.313398707181,161416.58742736396,264915.6581986143,542595.1465526656,157155.9891358572,5106.214604272488,14281.692677843108,25108.614866653254,115.15106079916036,2017.2903566245989,158771.9903738921,6976.443418013857,603305.4674422733,0.0,0.0,0.0,0.0,0.0,0.0,288.5014967423842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243148890120125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013936551389710733
2026-06-28 13:14:47.558000088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39534.27161810786,0.03350718363727065,0.005756961774057839,0.01727859405159992,0.002712830983915425,0.008735886310817906,0.0,0.07338325057228384,0.002354518627835127,0.035135085007489436,240206.64043013137,4426.404195293161,27329.57944380828,310026.6575530037,76.76737386610691,0.0,161416.58742736396,384062.35004922166,246456.4277357176,157155.9891358572,4426.404195293161,9745.152670094794,69.4971211730562,115.15106079916036,0.0,158771.9903738921,353.7933623790169,304541.190674163,0.0,0.0,0.0,0.0,0.0,0.0,288.5014967423842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0246715664182625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014138114996192728
2026-06-28 13:15:02.558000088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39247.280933935166,0.03350718363727065,0.019635615223487266,0.0,0.0038052716130183755,0.008735886310817906,0.0,0.05157554907071289,0.0026534216172012888,0.029931759156100222,240206.64043013137,22348.863137268152,0.0,434872.51740346284,76.76737386610691,0.0,98538.81590172327,432818.55149760714,316683.36629424425,157155.9891358572,6400.216223521064,0.0,97.4831915273398,115.15106079916036,0.0,99719.64299372239,398.7069563437527,257289.00780199608,0.0,0.0,0.0,0.0,0.0,0.0,213151.33936188367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02498745002157189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01432776790271628
2026-06-28 13:15:17.558000088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39247.280933935166,0.03350718363727065,0.019635615223487266,0.006329807890561267,0.0038052716130183755,0.008735886310817906,0.0025610135565462674,0.029664704425363262,0.003586835872393938,0.024806975289698368,240206.64043013137,22348.863137268152,304617.7622791369,434872.51740346284,76.76737386610691,4223.576865920602,35363.65351953198,585074.4173806251,198048.570748067,157155.9891358572,6400.216223521064,250494.50027341754,97.4831915273398,115.15106079916036,289.85331432788445,40387.99773542177,538.9631275768297,152141.52562761062,0.0,0.0,0.0,0.0,0.0,0.0,427020.94734855625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025343546075493467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014529164088256092
2026-06-28 13:15:32.558000088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39365.49596639774,0.03350718363727065,0.019635615223487266,0.006329807890561267,0.0038052716130183755,0.0,0.0025610135565462674,0.029664704425363262,0.003586835872393938,0.030898601640161293,240206.64043013137,22348.863137268152,304617.7622791369,434872.51740346284,0.0,4223.576865920602,35363.65351953198,585074.4173806251,685689.7901105578,157155.9891358572,6400.216223521064,250494.50027341754,97.4831915273398,0.0,289.85331432788445,40387.99773542177,538.9631275768297,489476.46186912654,0.0,0.0,0.0,0.0,0.0,0.0,427020.94734855625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025699642129415036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014749004727501411
2026-06-28 13:15:47.558000088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39365.49596639774,0.019322501359824502,0.019635615223487266,0.006329807890561267,0.0038052716130183755,0.002593182486659101,0.0025610135565462674,0.029664704425363262,0.003866916821613395,0.029736873884405376,133382.3946061291,22348.863137268152,304617.7622791369,434872.51740346284,43.02701794193033,4223.576865920602,35363.65351953198,572816.6550923332,684690.7715197107,88701.2510385473,6400.216223521064,250494.50027341754,97.4831915273398,43.02701794193033,289.85331432788445,40387.99773542177,200797.80759724305,488609.73999983736,0.0,0.0,0.0,0.0,0.0,0.0,427020.94734855625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026055738183336605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014950653083089273
2026-06-28 13:16:02.558000088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37812.95717743067,0.001980282143395534,0.0,0.006329807890561267,0.0039921977417580615,0.002593182486659101,0.0025610135565462674,0.02887969534290696,0.003866916821613395,0.02246581251958223,6098.142372568688,0.0,304617.7622791369,444571.50991620566,43.02701794193033,4223.576865920602,20174.902697624482,572816.6550923332,758609.7576637552,6252.525723772958,0.0,250494.50027341754,160267.3137273933,43.02701794193033,289.85331432788445,23005.98577372165,200797.80759724305,545520.6934500026,0.0,0.0,0.0,0.0,0.0,0.0,242950.90591866866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026422962342126544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015132836420549535
2026-06-28 13:16:17.558000088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37812.95717743067,0.002725930009339003,0.0,0.0,0.0039921977417580615,0.002593182486659101,0.0025610135565462674,0.02887969534290696,0.003866916821613395,0.01552880197252934,8394.31358306527,0.0,0.0,444571.50991620566,43.02701794193033,4223.576865920602,20174.902697624482,572816.6550923332,571269.2575079518,8606.827850990972,0.0,0.0,160267.3137273933,43.02701794193033,289.85331432788445,23005.98577372165,200797.80759724305,513519.5249707319,0.0,0.0,0.0,0.0,0.0,0.0,242950.90591866866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026779208430089504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015334225733847334
2026-06-28 13:16:32.558000088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37815.44502966861,0.002725930009339003,0.0,0.0027743640656642766,0.004214979435541063,0.002593182486659101,0.0015274165961029517,0.020376856489870636,0.004159304934446504,0.018243664933385095,8394.31358306527,0.0,291067.1641688017,456130.9317827258,43.02701794193033,153773.45431297406,93.33051040953151,560020.2689296234,638456.6068210197,8606.827850990972,0.0,225156.46824459164,351160.4027797475,43.02701794193033,0.0,46.66525520476576,409856.31648834684,609922.374304299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027135454518052465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015524093766376913
