total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
36761.89262886819,33556.59342650751,8520.157506265892,0.22634588559194405,0.20520293640280762,0.023413271167752946
