total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
1569079.9364497028,1599749.403318261,30669.46686855859,0.4880205399025235,0.5648898557889082,0.07686931588638465
