timestamp,api-gateway_sidecar_energy,clientone_sidecar_energy,clientthree_sidecar_energy,clienttwo_sidecar_energy,orchestrator_sidecar_energy,policy-enforcer_sidecar_energy,server_sidecar_energy
2026-06-12 21:16:26.871999979,574.0080000000002,1128.1097142857143,908.4479999999998,928.1074285714285,522.5177142857143,549.0925714285714,970.2788571428575
2026-06-12 21:16:41.871999979,578.0914285714284,1128.1097142857143,903.881142857143,922.6525714285714,509.84228571428605,547.6114285714283,970.2788571428575
2026-06-12 21:16:56.871999979,578.0914285714284,1135.5085714285715,903.881142857143,922.6525714285714,509.84228571428605,547.6114285714283,954.8262857142853
2026-06-12 21:17:11.871999979,581.0845714285715,1135.5085714285715,912.5005714285711,934.7451428571427,493.2788571428571,547.1348571428572,954.8262857142853
2026-06-12 21:17:26.871999979,581.0845714285715,1158.0582857142863,912.5005714285711,934.7451428571427,493.2788571428571,547.1348571428572,973.5599999999996
2026-06-12 21:17:41.871999979,587.153142857143,1158.0582857142863,904.9782857142858,948.0582857142854,481.42285714285725,553.8342857142856,973.5599999999996
2026-06-12 21:17:56.871999979,587.153142857143,1166.4822857142858,904.9782857142858,948.0582857142854,481.42285714285725,553.8342857142856,978.6925714285708
2026-06-12 21:18:11.871999979,591.4251428571428,1166.4822857142858,898.0354285714285,929.0262857142856,483.86742857142855,559.3337142857146,978.6925714285708
2026-06-12 21:18:26.871999979,591.4251428571428,1151.8319999999997,898.0354285714285,929.0262857142856,483.86742857142855,559.3337142857146,965.2491428571424
2026-06-12 21:18:41.871999979,597.5314285714284,1151.8319999999997,879.2742857142852,922.4331428571431,488.0777142857145,564.5794285714285,965.2491428571424
2026-06-12 21:18:56.871999979,597.5314285714284,1118.605714285715,879.2742857142852,922.4331428571431,488.0777142857145,564.5794285714285,954.5245714285716
2026-06-12 21:19:11.871999979,590.797714285714,1118.605714285715,874.0628571428575,935.7188571428571,497.7360000000003,562.6560000000002,954.5245714285716
2026-06-12 21:19:26.871999979,590.797714285714,1111.5291428571431,874.0628571428575,935.7188571428571,497.7360000000003,562.6560000000002,977.1359999999995
2026-06-12 21:19:41.871999979,590.8902857142855,1111.5291428571431,868.0594285714293,940.8651428571429,515.1600000000002,568.2445714285714,977.1359999999995
2026-06-12 21:19:56.871999979,590.8902857142855,1078.3302857142855,868.0594285714293,940.8651428571429,515.1600000000002,568.2445714285714,977.8319999999998
2026-06-12 21:20:11.871999979,587.1702857142858,1078.3302857142855,849.915428571428,937.292571428572,527.9999999999997,570.123428571429,977.8319999999998
2026-06-12 21:20:26.871999979,587.1702857142858,1054.052571428571,849.915428571428,937.292571428572,527.9999999999997,570.123428571429,960.8502857142865
2026-06-12 21:20:41.871999979,583.8754285714283,1054.052571428571,828.4354285714292,925.3577142857148,523.3748571428573,565.6662857142856,960.8502857142865
