total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
771424.4532203388,833178.787638708,61754.334418369224,771096.5467997538,0.5269028876919342,0.4686500960361444,0.5307706444484692,0.06212054841232484
