total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
541962.7938461538,550045.0031104168,8082.209264263045,171758.2396176363,0.19296800714627116,0.18623399101466317,0.2157147660838099,0.02948077506914673
