timestamp,api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,policy_cpu_usage,server_cpu_usage,sidecar_cpu_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,policy_memory_usage,server_memory_usage,sidecar_memory_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,policy_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,policy_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,api-gateway_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,kernel_processes_carbon_coal,orchestrator_carbon_coal,policy_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,system_processes_carbon_coal,api-gateway_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,kernel_processes_carbon_emission,orchestrator_carbon_emission,policy_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission,system_processes_carbon_emission
2026-06-29 01:28:59.098999977,512.6652,749.6208000000007,700.2107999999996,694.5875999999997,27285.8076,197.87039999999962,594.27,229.0500000000001,1561.2047999999984,753.9696000000001,5531.348699999999,73031.75927279999,0.025136899208735013,0.01284026809946452,0.0018131347110633077,0.0005240364442848332,0.0022177285935631734,0.055745969450505584,225739.2626377803,198220.20098290913,187320.03082985175,61.37984774920578,275267.16118892876,589845.8297639908,217860.7972541838,190934.35047311673,0.0,0.0,0.0,569071.8051223378,0.0,0.0,0.0,0.0,0.0,0.0,0.0002972537305620773,0.0007099282406272946,0.0006282917686241543,0.0006341445271282608,0.025280575316202654,0.0002093221225166667,0.000532172596234058,0.00025035540603502414,0.0014610359885318838,0.0006880769931862319,0.00434369119883285,0.06612338766522632,0.000169808922982925,0.0004026298159266958,0.00036031387000134713,0.00036358904145772695,0.01440143298615211,0.00011853411670223747,0.00030475133430912587,0.0001412603296099875,0.0008284323779407499,0.00038830942231637733,0.00250622768125194,0.037565170402448306
2026-06-29 01:29:14.098999977,430.56000000000034,739.6991999999995,724.7807999999991,694.5875999999997,27658.530000000002,210.9168000000002,596.3832,234.59759999999952,1623.0636000000004,753.9696000000001,5348.019600000001,72400.6297728,0.025136899208735013,0.01284026809946452,0.002054530885277682,0.0005240364442848332,0.0030410856340664853,0.02666896904928697,225739.2626377803,198220.20098290913,212259.34643620663,61.37984774920578,373965.0974443231,399210.38866138156,217860.7972541838,190934.35047311673,0.0,0.0,0.0,384660.68211466784,0.0,0.0,0.0,0.0,0.0,0.0,0.0003020439889180555,0.000715143839342361,0.0006368801185717591,0.0006413224676858797,0.025556583288064812,0.00021111273920856478,0.0005380384493395832,0.0002515887911020833,0.0014754623683194443,0.0006939869470775463,0.004309320864982639,0.06669596834545648,0.00017061585036260685,0.0004060849946479877,0.000364812411068619,0.00036725885069582213,0.01455172168278774,0.0001198180769414272,0.0003078402299076363,0.0001423073131231687,0.0008383925022352285,0.00039228149436498837,0.002528354239891803,0.03792436462026318
2026-06-29 01:29:29.098999977,430.5600000000003,739.6991999999995,724.7807999999991,697.0895999999992,27801.964799999994,210.91680000000014,596.3832,234.59759999999946,1623.0636000000002,750.0563999999997,5072.076000000001,72364.73974559999,0.025136899208735013,0.01284026809946452,0.0028967540905724945,0.00037920732765240207,0.0030410856340664853,0.016488262279960707,225739.2626377803,198220.20098290913,296738.5731536726,44.41616282709611,377463.2350647325,325510.983693929,217860.7972541838,190934.35047311673,0.0,0.0,0.0,309382.9507089034,0.0,0.0,0.0,0.0,0.0,0.0,0.0003051039680847222,0.0007223734955923611,0.0006433202921828703,0.0006478061378247684,0.025814887315842597,0.00021324648573634258,0.0005434764805895833,0.0002541316348520833,0.0014903750766527778,0.0007010047422164352,0.004357997167065973,0.06737007399823426,0.0001723384232333551,0.0004101705732398245,0.0003684660662046734,0.0003708103193101795,0.014700084773876803,0.00012102654662169932,0.00031092042693484713,0.00014374260634085576,0.0008468484209495142,0.0003965553273797528,0.0025499158011724338,0.038299414794673484
2026-06-29 01:29:44.098999977,329.86080000000015,724.7555999999992,727.1784000000004,697.0895999999992,28086.627599999996,216.20880000000002,600.1811999999993,238.01399999999975,1614.5459999999996,750.0563999999997,4769.492399999998,71574.29314560001,0.0,0.01284026809946452,0.0028967540905724945,0.0004880524955362191,0.0022293522986533833,0.009463040837102806,0.0,198220.20098290913,299271.7872762586,153134.32643405505,276709.9095540651,288121.55872995825,0.0,190934.35047311673,0.0,0.0,0.0,271328.3261907997,0.0,0.0,0.0,0.0,0.0,0.0,0.0003081639472513889,0.000729603151842361,0.0006497604657939814,0.0006542898079636573,0.026073191343620367,0.00021538023226412036,0.0005489145118395832,0.00025667447860208334,0.001505287784986111,0.0007080225373553241,0.004406673469149305,0.06804417965101202,0.00017239334687566268,0.0004136338553268728,0.00037259469092728535,0.00037447895773684613,0.014848844915466735,0.000122085281955924,0.00031421809824513426,0.00014488895398146397,0.000855202298162492,0.0004005303896586643,0.002571485593080183,0.03864022569113748
2026-06-29 01:29:59.098999977,329.8608000000001,724.7555999999992,727.1784000000004,696.3588,28207.875600000003,216.20879999999997,600.1811999999993,238.01399999999973,1614.5459999999991,734.0255999999999,4465.234799999998,70858.76400000001,0.0,0.01284026809946452,0.0028967540905724945,0.0004880524955362191,0.0019759284958145093,0.0025178905529358595,0.0,198220.20098290913,299271.7872762586,153134.32643405505,245254.63996533735,201497.41639802983,0.0,190934.35047311673,0.0,0.0,0.0,185535.4551994353,0.0,0.0,0.0,0.0,0.0,0.0,0.00031122392641805556,0.000736832808092361,0.0006562006394050925,0.0006607734781025463,0.026331495371398145,0.0002175139787918981,0.0005543525430895832,0.0002592173223520833,0.0015202004933194443,0.000715040332494213,0.0044553497712326385,0.0687182853037898,0.00017409938973566268,0.0004177132965535395,0.000376252982873952,0.000377806671976331,0.01499679677781982,0.000123292271295924,0.0003173004285918009,0.0001463213905547973,0.0008636572080491585,0.00040485940031708756,0.0025931025533070962,0.0390147955770598
2026-06-29 01:30:14.098999977,279.61559999999963,747.1331999999996,755.8164000000003,696.3588,28369.519199999995,224.99280000000022,596.9843999999997,244.98720000000048,1655.207999999999,734.0255999999999,4374.4032,69994.27800000002,0.0027461978942183436,0.0,0.0028995442891804916,0.0004608902211411903,0.0031540547823234438,0.0031901372586403643,150456.04158786844,0.0,275512.28632111463,268680.5497426616,248549.9789118515,232624.575963476,144475.26981976832,0.0,122919.13366830027,0.0,102572.75411218894,214487.53468193242,0.0,0.0,0.0,0.0,0.0,0.0,0.000309603769786,0.000741794776567111,0.0006650531043057778,0.0006664438354264445,0.026608606067485108,0.000219518378434,0.0005601792154795556,0.0002605210695462222,0.0015377170672664442,0.0007232527782557777,0.004461349755184592,0.06925871150066423,0.0001748738925325961,0.0004223945980634073,0.0003806132629420195,0.0003814720028913638,0.015147838273052265,0.00012446817311758301,0.0003203695161909803,0.00014758977722159868,0.0008732623942726823,0.00040883790676375425,0.002616587175014462,0.03937637177827069
2026-06-29 01:30:29.098999977,279.6155999999996,747.1331999999996,755.8164000000003,696.4307999999999,28404.58679999999,224.99280000000016,596.9843999999997,244.98720000000046,1655.2079999999987,764.172,4365.061199999999,70009.44840000001,0.0027461978942183436,0.0,0.0028995442891804916,0.0004608902211411903,0.003221993958837521,0.00304500976681662,150456.04158786844,0.0,275512.28632111463,268680.5497426616,171022.08213729574,203512.74204310295,144475.26981976832,0.0,122919.13366830027,0.0,164259.5823718129,187409.95544532483,0.0,0.0,0.0,0.0,0.0,0.0,0.000312617979786,0.0007490022699004444,0.0006715165176391112,0.0006729194387597778,0.026867092790818448,0.000221650868434,0.0005656210221462222,0.00026305187621288885,0.0015526550705997778,0.0007302819415891111,0.00450718065296237,0.0699315185373309,0.00017657086411429542,0.0004264798602856295,0.00038427828866097375,0.00038504314974865294,0.015296185692822942,0.00012567486107183137,0.00032345171913215686,0.00014902062337192548,0.000881728455802094,0.00041309899579883964,0.002638138895093995,0.039762414448776505
2026-06-29 01:30:44.098999977,218.86559999999955,748.3535999999998,753.5124,696.4307999999999,28372.633200000015,226.18440000000007,596.1239999999995,245.60279999999997,1660.8708000000017,764.172,4348.9043999999985,69879.68999999999,0.0027461978942183436,0.0031878975416881655,0.0029022456709956773,0.0004608902211411903,0.003221993958837521,0.0022129719957486617,150456.04158786844,163546.48353736327,252509.09090909094,268680.5497426616,171022.08213729574,166507.56338753813,144475.26981976832,156393.872768564,241925.54112554115,0.0,164259.5823718129,153484.5005726924,0.0,0.0,0.0,0.0,0.0,0.0,0.000315632189786,0.0007562097632337777,0.0006779799309724445,0.0006793950420931112,0.027125579514151777,0.000223783358434,0.000571062828812889,0.0002655826828795555,0.0015675930739331109,0.0007373111049224445,0.004553011550740148,0.07060432557399755,0.00017661266774578847,0.0004302902451612338,0.00038792839037508464,0.0003887075843191657,0.015443946614745496,0.0001266811190362564,0.00032654650481135124,0.00015018613953273846,0.0008906173659636526,0.00041708019355700957,0.0026596623570388197,0.04011221769695401
2026-06-29 01:30:59.098999977,218.8655999999995,748.3535999999998,753.5124,673.9703999999999,28359.666000000016,226.18440000000004,596.1239999999995,245.60279999999992,1660.8708000000015,773.1359999999994,4320.864,69767.5248,0.0027461978942183436,0.0031878975416881655,0.0029022456709956773,0.0004881267462924576,0.003221993958837521,0.0026572712758821324,150456.04158786844,163546.48353736327,252509.09090909094,145860.8124289969,171022.08213729574,191078.95804059875,144475.26981976832,156393.872768564,241925.54112554115,0.0,164259.5823718129,176006.235283419,0.0,0.0,0.0,0.0,0.0,0.0,0.000318646399786,0.000763417256567111,0.0006844433443057778,0.0006858706454264444,0.027384066237485113,0.00022591584843399998,0.0005765046354795556,0.0002681134895462222,0.0015825310772664442,0.0007443402682557779,0.004598842448517926,0.07127713261066422,0.00017829386008553203,0.00043437289930866967,0.0003915932512596999,0.00039171096919824903,0.015591894586047286,0.0001278859008311282,0.00032962882652288973,0.00015161446230196922,0.0008990874489316011,0.0004213928414713312,0.002680811549477107,0.04048874371621758
2026-06-29 01:31:14.098999977,197.36640000000023,770.2307999999999,735.1524000000005,673.9703999999999,28364.22,221.09040000000024,587.3003999999994,240.54479999999984,1728.504000000001,773.1359999999994,4322.023200000003,69666.86520000001,0.0,0.0031878975416881655,0.002902245670995677,0.0005204728640516971,0.003221993958837521,0.003191714695181103,0.0,163546.48353736327,252509.0909090909,0.0,171022.08213729574,172907.47975260136,0.0,156393.872768564,241925.54112554112,0.0,164259.5823718129,160068.8062285247,0.0,0.0,0.0,0.0,0.0,0.0,0.00031699414460790597,0.0007712445975194444,0.000692166221024359,0.0006910014404873932,0.027659830724857695,0.0002276312452735043,0.0005815184493386752,0.0002698670348410256,0.0016003358797177351,0.0007524910137168803,0.0046158078116527775,0.07185522978979124,0.00017836571791869435,0.0004388963396429527,0.0003952457910631685,0.0003953692301039093,0.015740747377970453,0.00012890787876852452,0.0003324497098705132,0.00015240805475249432,0.0009106451691509434,0.00042537716400338244,0.0027037432379141304,0.04083628547819482
