total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
545119.7476923076,554695.6645121218,9575.916819814243,350759.53510855866,0.3928874611329042,0.39409248978622025,0.4062646422450454,0.012172152458825136
