total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
535949.3046153845,547823.7753846154,11874.470769230858,315374.06710386917,0.5923321939384125,0.6171896288045616,0.6060240338567081,-0.011165594947853519
