total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
540968.3723076923,553747.8815840316,12779.509276339319,364665.5610860434,0.19254307106402252,0.17799743255537637,0.2023143417748674,0.024316909219491034
