total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
77116.086,79335.84937165001,2219.763371650013,38189.620450400056,0.052289345544462025,0.049836130601291787,0.05488730066791089,0.005051170066619107
