total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
36763.48877424618,43730.70185304608,6967.213078799897,0.02974636703509046,0.03269376642450982,0.0029473993894193065
