timestamp,coredns_coredns_energy
2026-06-13 22:35:36.121999979,612.7164000000002
2026-06-13 22:35:51.121999979,612.7164000000002
2026-06-13 22:36:06.121999979,621.4284000000004
2026-06-13 22:36:21.121999979,621.4284000000004
2026-06-13 22:36:36.121999979,645.5051999999994
2026-06-13 22:36:51.121999979,645.5051999999994
2026-06-13 22:37:06.121999979,648.1583999999998
2026-06-13 22:37:21.121999979,648.1583999999998
2026-06-13 22:37:36.121999979,654.8507999999998
2026-06-13 22:37:51.121999979,654.8507999999998
2026-06-13 22:38:06.121999979,637.7616000000006
2026-06-13 22:38:21.121999979,637.7616000000006
2026-06-13 22:38:36.121999979,620.287199999999
2026-06-13 22:38:51.121999979,620.287199999999
2026-06-13 22:39:06.121999979,599.0076000000009
2026-06-13 22:39:21.121999979,599.0076000000009
2026-06-13 22:39:36.121999979,586.7387999999993
2026-06-13 22:39:51.121999979,586.7387999999993
