timestamp,coredns_coredns_energy
2026-06-13 22:20:31.788000107,655.3800000000002
2026-06-13 22:20:46.788000107,655.3800000000002
2026-06-13 22:21:01.788000107,656.4059999999996
2026-06-13 22:21:16.788000107,656.4059999999996
2026-06-13 22:21:31.788000107,681.3252
2026-06-13 22:21:46.788000107,681.3252
2026-06-13 22:22:01.788000107,668.3148000000003
2026-06-13 22:22:16.788000107,668.3148000000003
2026-06-13 22:22:31.788000107,660.5855999999999
2026-06-13 22:22:46.788000107,660.5855999999999
2026-06-13 22:23:01.788000107,628.0235999999999
2026-06-13 22:23:16.788000107,628.0235999999999
2026-06-13 22:23:31.788000107,616.2084000000003
2026-06-13 22:23:46.788000107,616.2084000000003
2026-06-13 22:24:01.788000107,583.6248000000004
2026-06-13 22:24:16.788000107,583.6248000000004
2026-06-13 22:24:31.788000107,597.2975999999994
2026-06-13 22:24:46.788000107,597.2975999999994
