timestamp,coredns_coredns_energy
2026-06-13 22:10:28.815999985,638.8020000000001
2026-06-13 22:10:43.815999985,638.8020000000001
2026-06-13 22:10:58.815999985,648.5400000000004
2026-06-13 22:11:13.815999985,648.5400000000004
2026-06-13 22:11:28.815999985,669.7440000000005
2026-06-13 22:11:43.815999985,669.7440000000005
2026-06-13 22:11:58.815999985,679.2048
2026-06-13 22:12:13.815999985,679.2048
2026-06-13 22:12:28.815999985,686.8655999999999
2026-06-13 22:12:43.815999985,686.8655999999999
2026-06-13 22:12:58.815999985,666.4139999999996
2026-06-13 22:13:13.815999985,666.4139999999996
2026-06-13 22:13:28.815999985,649.98
2026-06-13 22:13:43.815999985,649.98
2026-06-13 22:13:58.815999985,621.0756
2026-06-13 22:14:13.815999985,621.0756
2026-06-13 22:14:28.815999985,604.5732000000005
2026-06-13 22:14:43.815999985,604.5732000000005
