timestamp,coredns_coredns_energy
2026-06-13 22:40:37.571000099,606.059999999999
2026-06-13 22:40:52.571000099,606.059999999999
2026-06-13 22:41:07.571000099,623.7972000000013
2026-06-13 22:41:22.571000099,623.7972000000013
2026-06-13 22:41:37.571000099,635.9292000000003
2026-06-13 22:41:52.571000099,635.9292000000003
2026-06-13 22:42:07.571000099,643.2732000000008
2026-06-13 22:42:22.571000099,643.2732000000008
2026-06-13 22:42:37.571000099,652.2371999999996
2026-06-13 22:42:52.571000099,652.2371999999996
2026-06-13 22:43:07.571000099,632.3219999999999
2026-06-13 22:43:22.571000099,632.3219999999999
2026-06-13 22:43:37.571000099,616.6871999999997
2026-06-13 22:43:52.571000099,616.6871999999997
2026-06-13 22:44:07.571000099,603.0431999999997
2026-06-13 22:44:22.571000099,603.0431999999997
2026-06-13 22:44:37.571000099,595.4400000000011
2026-06-13 22:44:52.571000099,595.4400000000011
