timestamp,coredns_coredns_energy
2026-06-13 22:30:34.677999973,593.6184000000001
2026-06-13 22:30:49.677999973,593.6184000000001
2026-06-13 22:31:04.677999973,603.0036000000007
2026-06-13 22:31:19.677999973,603.0036000000007
2026-06-13 22:31:34.677999973,623.0519999999997
2026-06-13 22:31:49.677999973,623.0519999999997
2026-06-13 22:32:04.677999973,636.0588000000004
2026-06-13 22:32:19.677999973,636.0588000000004
2026-06-13 22:32:34.677999973,643.9715999999991
2026-06-13 22:32:49.677999973,643.9715999999991
2026-06-13 22:33:04.677999973,627.8688000000001
2026-06-13 22:33:19.677999973,627.8688000000001
2026-06-13 22:33:34.677999973,628.0595999999997
2026-06-13 22:33:49.677999973,628.0595999999997
2026-06-13 22:34:04.677999973,614.8440000000007
2026-06-13 22:34:19.677999973,614.8440000000007
2026-06-13 22:34:34.677999973,610.8264000000001
2026-06-13 22:34:49.677999973,610.8264000000001
