timestamp,aggregator_energy,api-gateway_energy,authority_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,aggregator_cpu_usage,api-gateway_cpu_usage,authority_cpu_usage,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,orchestrator_cpu_usage,policy_cpu_usage,policy-enforcer_cpu_usage,rabbitmq_cpu_usage,server_cpu_usage,sidecar_cpu_usage,aggregator_memory_usage,api-gateway_memory_usage,authority_memory_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,orchestrator_memory_usage,policy_memory_usage,policy-enforcer_memory_usage,rabbitmq_memory_usage,server_memory_usage,sidecar_memory_usage,aggregator_memory_rss_usage,api-gateway_memory_rss_usage,authority_memory_rss_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,orchestrator_memory_rss_usage,policy_memory_rss_usage,policy-enforcer_memory_rss_usage,rabbitmq_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,aggregator_memory_cache_usage,api-gateway_memory_cache_usage,authority_memory_cache_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,orchestrator_memory_cache_usage,policy_memory_cache_usage,policy-enforcer_memory_cache_usage,rabbitmq_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,aggregator_carbon_coal,api-gateway_carbon_coal,authority_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,kernel_processes_carbon_coal,orchestrator_carbon_coal,policy_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,aggregator_carbon_emission,api-gateway_carbon_emission,authority_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,kernel_processes_carbon_emission,orchestrator_carbon_emission,policy_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission
2026-07-11 09:03:41.224999905,0.0,0.0,0.0,0.0,0.0,0.0,71787.93929876982,0.0,0.0,3.5415,113.64419203700226,0.0,0.0,0.00028924166531131,4.8354959349593525e-05,0.00026840844061932627,0.00028346598185368413,0.0003347535096530472,0.00029739013759952956,9.012734735006695e-05,0.0002131878333333326,5.4739825412796576e-05,0.027154525434121474,0.00024085066567715473,0.0005436823210211708,1761.5232125146438,3.2260162601626017,3862.6325261015113,3649.1031458674,5013.32348029479,4299.155694721726,1941.8977878279993,34.13333333333333,33.0617183756283,103680.87210246113,4384.107690900777,33829.89052729159,2197.364007363628,32.260162601626014,4327.0123917744795,3678.989330518239,5241.876415749319,4475.712396763686,1931.0894513465819,36.40888888888889,36.36789021319114,55414.20483438627,4472.0242889803385,7987.128621890854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34293.391470901406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007575390265925925,0.0,0.0,0.0,1.2812212824074072e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045146637381226346,0.0,0.0,2.2272099999999997e-07,7.146956965882586e-06,0.0,0.0
2026-07-11 09:03:56.224999905,0.0,0.0,0.0,0.0,0.0,0.0,75810.81823060958,0.0,0.0,3.5415,120.82742344810131,0.0,0.0,0.00031119427627219294,5.265598158775709e-05,0.00029264272575320896,0.00030941233077007996,0.0003664684454231562,0.00032004452142146223,9.86459465413197e-05,0.0002131878333333326,5.906131097065182e-05,0.02876418550366098,0.0002644622456454332,0.0005565842800668539,1892.7578532735554,3.512960306073649,4211.385112976059,3972.6071097679614,5414.652630641,4626.653855906973,2125.440845637465,34.13333333333333,35.67180595630143,109788.23725715675,4794.532930955646,35147.04732766247,2361.069074702064,35.12960306073649,4717.693295244382,4005.1427945326454,5661.5018032634725,4816.660174424714,2113.6109336951413,36.40888888888889,39.23898655193157,58705.68161736621,4890.679981710105,11814.457817483777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36321.39183596483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008027697377037037,0.0,0.0,0.0,1.3580351712962964e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004767658124280558,0.0,0.0,2.2272099999999997e-07,7.598702407958371e-06,0.0,0.0
2026-07-11 09:04:11.224999905,0.0,0.0,0.0,0.0,0.0,0.0,78977.91571875592,0.0,0.0,3.5415,127.29875149918948,0.0,0.0,0.00033314688723307584,5.695700382592065e-05,0.00031687701088709165,0.00033535867968647584,0.00039818338119326514,0.0003426989052433949,0.00010716454573257246,0.0002001503977270507,4.0085816305303246e-05,0.0236505501787555,0.00028807382561371164,0.0005979672527199226,2023.992494032467,3.7999043519846962,4560.1376998506075,4296.111073668523,5815.98178098721,4954.15201709222,2308.9839034469305,31.958920806783347,87.59500920011719,85626.24858431386,5204.958171010517,37240.32149153818,2524.7741420405,37.999043519846964,5108.374198714287,4331.296258547053,6081.127190777628,5157.607952085741,2296.1324160437007,31.958920806783347,89.73147283914443,45780.372861541284,5309.335674439872,17180.45643954922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28188.746818838452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00820543735982639,0.0,0.0,0.0,1.4826484756944448e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004966833366312871,0.0,0.0,2.2272099999999997e-07,8.005677038726804e-06,0.0,0.0
2026-07-11 09:04:26.224999905,0.0,0.0,0.0,0.0,0.0,0.0,82957.66859229784,0.0,0.0,3.5415,134.44154017911097,0.0,0.0,0.0003550994981939588,6.125802606408422e-05,0.000254502,0.0003476549115225694,0.0004298983169633741,0.0003272576002674093,6.17352717659768e-05,0.00020877602399850783,4.290049547319074e-05,0.024902822609275663,0.0002962224218660853,0.0006405986982637531,2155.2271347913784,4.086848397895744,3662.506666666667,2834.560688464714,6217.31093133342,3303.535639043963,1306.9028392739017,33.33621363282279,93.7456098447114,90124.59728734451,3296.953366551291,39807.18271665314,2688.479209378936,40.868483978957435,4102.826666666667,2786.219343390122,6500.752578291782,3434.8889447713573,1300.1429970017953,33.33621363282279,96.03208813360679,48209.82018483317,3361.221463365156,18445.596165467443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29676.641647700988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008643099588993057,0.0,0.0,0.0,1.562000559027778e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005217115602582286,0.0,0.0,2.2272099999999997e-07,8.454879082375201e-06,0.0,0.0
2026-07-11 09:04:41.224999905,0.0,0.0,0.0,0.0,0.0,0.0,86270.32353756402,0.0,0.0,3.5415,143.3577275430175,0.0,0.0,0.0003744126032602815,6.555904830224777e-05,0.00032036845797094764,0.00037298668234287313,0.00046161325273348305,0.0003486429091856923,6.625440464914993e-05,0.0002174016502699649,4.571517464107823e-05,0.026155095039795826,0.0003186625510928169,0.0006608579968664041,1382.0769893758436,4.373792443806791,2500.4229349205257,3041.1001025692344,6618.6400816796295,3519.4118482008635,1402.5704767059267,34.71350645886223,99.89621048930559,94622.94599037518,3546.711839032368,40907.66384479802,1702.5586101006768,43.737924438067914,2792.5919191639564,2989.236379889759,6920.377965805937,3659.348701012031,1395.3158018264132,34.71350645886223,102.33270342806914,50639.26750812504,3615.8485220544417,19645.554762919895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31164.536476563535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009080761818159724,0.0,0.0,0.0,1.6413526423611113e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005425444791362359,0.0,0.0,2.2272099999999997e-07,9.015608198816433e-06,0.0,0.0
2026-07-11 09:04:56.224999905,0.0,0.0,0.0,0.0,0.0,0.0,90219.53303657722,0.0,0.0,3.5415,150.59025139769653,0.0,0.0,0.00039660251520653214,5.1162666666666704e-05,0.00034125306359532765,0.0003983184531631768,0.0004933281885035921,0.0003700282181039754,7.077353753232305e-05,0.00022602727654142204,4.852985380896572e-05,0.027407367470315986,0.0003411026803195485,0.0007157061745034067,1463.9870704739135,3.4133333333333336,2663.4238346367683,3247.6395166737548,7019.969232025841,3735.288057357765,1498.238114137952,36.09079928490167,106.0468111338998,99121.29469340584,3796.4703115134453,36510.88195669236,1803.462333192502,34.13333333333333,2974.6391196622603,3192.253416389396,7340.003353320092,3883.808457252706,1490.4886066510314,36.09079928490167,108.63331872253148,53068.71483141692,3870.475580743727,21099.89096778007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32652.43130542608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00951842404732639,0.0,0.0,0.0,1.7207047256944448e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005673806188744745,0.0,0.0,2.2272099999999997e-07,9.47045358789958e-06,0.0,0.0
2026-07-11 09:05:11.224999905,0.0,0.0,0.0,0.0,0.0,0.0,93116.5272901986,0.0,0.0,3.5415,158.7307741349421,0.0,0.0,0.00041879242715278284,3.9358257988642275e-05,0.0003621376692197076,0.00042365022398348055,0.0004233869421565483,0.0003914135270222585,7.529267041549616e-05,0.000198451476436988,5.134453297685321e-05,0.028659639900836153,0.00036354280954628007,0.0007352448596739187,1545.8971515719836,95.7534772127122,2826.4247343530114,3454.1789307782756,3781.368078564337,3951.164266514666,1593.9057515699767,30.943615199615195,112.197411778494,103619.64339643653,4046.2287839945225,39412.78972135707,1904.3660562843277,117.51563112469225,3156.6863201605643,3395.270452889034,3946.6262579610534,4108.26821349338,1585.6614114756494,30.943615199615195,114.93393401699385,55498.16215470881,4125.102639433012,20124.577738586868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34140.326134288625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009768744367805554,0.0,0.0,0.0,1.8330949027777783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00585599493847249,0.0,0.0,2.2272099999999997e-07,9.98240201781969e-06,0.0,0.0
2026-07-11 09:05:26.224999905,0.0,0.0,0.0,0.0,0.0,0.0,97021.6162731082,0.0,0.0,3.5415,166.00471221149456,0.0,0.0,0.0004409823390990334,4.1575803705309106e-05,0.0003830222748440876,0.0004489819948037842,0.00044827955956777395,0.0004127988359405415,5.633074865969203e-05,0.0002057692713887115,5.415921214474069e-05,0.029911912331356323,0.0003859829387730117,0.0007603356350936851,1627.8072326700533,101.14847496160343,2989.425634069255,3660.718344882796,3985.347001817487,4167.040475671567,1169.7079745005121,32.084644912073486,118.34801242308818,108117.99209946717,4295.987256475601,40233.82875313688,2005.2697793761524,124.13676472560421,3338.733520658869,3598.287489388671,4159.519728751431,4332.727969734055,1163.6577608393027,32.084644912073486,121.23454931145619,57927.60947800068,4379.729698122298,17737.697061341558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35628.220963151165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010198171184472221,0.0,0.0,0.0,1.9139032361111113e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006101581645619914,0.0,0.0,2.2272099999999997e-07,1.0439851901300657e-05,0.0,0.0
2026-07-11 09:05:41.224999905,0.0,0.0,0.0,0.0,0.0,0.0,100005.58809896716,0.0,0.0,3.5415,170.91970707001826,0.0,0.0,0.0004631722510452841,4.379334942197593e-05,0.00040390688046846766,0.0004743137656240879,0.0004731721769789996,0.00043418414485882464,5.9540601891993036e-05,0.00021308706634043498,5.697389131262818e-05,0.024839626225803404,0.0004084230679997433,0.0007431799194251212,1709.7173137681234,106.54347271049464,3152.426533785499,3867.2577589873163,4189.325925070638,4382.9166848284685,1236.360575648797,33.22567462453176,124.49861306768237,85317.09527984836,4545.745728956677,36457.485215281704,2106.173502467978,130.75789832651614,3520.780721157174,3801.304525888308,4372.41319954181,4557.18772597473,1229.965607154062,33.22567462453176,127.53516460591852,45785.10980968018,4634.356756811583,18371.12092485372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27956.617266416986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01062759800113889,0.0,0.0,0.0,1.994711569444445e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289240318223934,0.0,0.0,2.2272099999999997e-07,1.0748950466847814e-05,0.0,0.0
2026-07-11 09:05:56.224999905,0.0,0.0,0.0,0.0,0.0,0.0,103875.03589573834,0.0,0.0,3.5415,178.09449771948226,0.0,0.0,0.00048536216299153464,4.6010895138642756e-05,0.0004145640271915891,0.00040503475000000006,0.0004980647943902254,0.00045556945377710765,6.275045512429404e-05,0.00022040486129215847,4.420127355441983e-05,0.025837002897383533,0.0003781277517501555,0.0007795364167516894,1791.627394866193,111.93847045938584,2360.575399742833,3302.4000000000005,4393.304848323788,4598.792893985369,1303.0131767970818,34.36670433699005,113.76350723287234,88715.2151105716,3197.8437975616343,41614.203580808266,2207.077225559803,137.3790319274281,10058.103877165115,3246.080000000001,4585.306670332188,4781.647482215404,1296.273453468821,34.36670433699005,117.90036204134041,47627.27068974036,3260.139455955692,32134.652736300974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29075.361060487823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011057024817805555,0.0,0.0,0.0,2.075519902777778e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006532585590776433,0.0,0.0,2.2272099999999997e-07,1.1200165078802995e-05,0.0,0.0
