api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
48.381251959162974,82.40839479761786,35.641990217157705,14.6188903004302,71.59986497964903,15.44433036476585,80.85667220468531,57.753913931989956,35.91492574938856,176.76452877660483,1296.9633119600433
51.3540930542444,79.1925384203338,29.77328924898891,22.660819432314437,73.4880348242894,15.882197543161972,81.3161552515608,49.561145298148716,35.7282673212136,173.84716426567235,1168.0690304420136
50.86271744545266,81.26977417377296,35.446444005795605,22.61175408321919,71.48254769818978,15.162126747392808,79.79070372077182,46.312181602859155,36.67449749545348,177.12772676479298,1109.9987179410678
51.21809883937456,82.94985815770946,35.641058669124966,22.195967763537585,73.68054900870345,16.975377229387373,79.8572215955453,57.644672971438276,37.01929204379723,185.57857048527637,1174.9992156454243
49.65104751136667,85.22132484762297,36.55174503653677,23.439758657118798,72.64233896773982,17.9485915520971,77.63088655477264,58.27709650159301,36.22962309182806,176.5155372814522,1207.3309600335087
49.461138106437,89.07257025944658,36.92942939802882,23.457939764267646,74.13672382391911,17.14453661315984,78.67348456042888,69.20685717805775,35.798639991150026,163.29776319859252,1115.2154662772625
49.42493561513271,80.39081068440677,38.69817274942016,22.79975967031252,73.59084590855036,19.927044402619536,76.77387473363643,67.89985418647193,34.00467543947502,148.34157591855006,992.9479175381769
49.89734487220749,76.47955412045854,39.60244103203674,21.904885661057108,74.64164066749886,18.512918243864615,76.33330495441686,81.33565258350092,30.500451211350963,145.26560797154664,1052.38506751277
50.97942664189175,70.55607426732377,35.15847831997388,21.960302558570095,73.55281270695241,19.87791408010393,73.7873849403538,80.15985167860433,30.672611423482667,137.9881623061906,1213.2420088053043
50.14770514773352,69.63156699417347,37.01223972018096,23.111082100152206,73.6662431587222,19.715735224028332,72.20518379717585,75.03821044017378,26.1304702800382,133.93789421363925,1591.2934349989105
53.2638382528335,65.65342583829114,38.61565592885945,25.261311517496978,73.71193893518222,21.238083425394347,69.58846830261469,72.98410397887996,25.486274464189744,125.30845214615066,1421.7806689020028
52.418420773769945,60.94991327061957,37.34454939698687,23.806185426816533,73.79260991682041,20.812774621756002,68.38628209388227,75.17579344655972,23.115469960699546,130.50343732245761,1487.0050056486612
56.36215853581204,58.00656125936222,32.99807526605076,21.465746608398792,74.0771311716645,19.729495724321634,66.41085689264959,74.5873265910485,23.70209864936004,129.3155207365958,1466.934797752796
