total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
79689.31164,80169.14267999998,479.8310399999842,0.18747136918294496,0.1926871693734186,0.005215800190473551
