timestamp,aggregator_energy,api-gateway_energy,authority_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,aggregator_cpu_usage,api-gateway_cpu_usage,authority_cpu_usage,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,orchestrator_cpu_usage,policy-enforcer_cpu_usage,rabbitmq_cpu_usage,server_cpu_usage,sidecar_cpu_usage,aggregator_memory_usage,api-gateway_memory_usage,authority_memory_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,orchestrator_memory_usage,policy-enforcer_memory_usage,rabbitmq_memory_usage,server_memory_usage,sidecar_memory_usage,aggregator_memory_rss_usage,api-gateway_memory_rss_usage,authority_memory_rss_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,orchestrator_memory_rss_usage,policy-enforcer_memory_rss_usage,rabbitmq_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,aggregator_memory_cache_usage,api-gateway_memory_cache_usage,authority_memory_cache_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,orchestrator_memory_cache_usage,policy-enforcer_memory_cache_usage,rabbitmq_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,aggregator_carbon_coal,api-gateway_carbon_coal,authority_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,orchestrator_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,system_processes_carbon_coal,aggregator_carbon_emission,api-gateway_carbon_emission,authority_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,orchestrator_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission,system_processes_carbon_emission
2026-07-01 04:10:49.573999882,0.0,0.0,0.0,0.0,1268.2103096373214,1317.1519739941834,0.0,0.0,0.0,0.0,0.0,317804.31049586035,0.0026216596505726918,0.0016847972034920238,0.0025241964877828855,0.002667468273970878,0.0026216572480304043,0.0026464432698222406,0.0016529818782934347,0.0017013864995918146,0.02353663696136482,0.002554610069025012,0.01586545203955059,31159.484515454686,23209.10061438401,52601.678355014694,49285.375230769336,36401.734298519594,35490.61157271844,48142.763828063755,30835.42941696961,638426.8313331619,35362.52482442561,238973.38045722467,21121.133469376662,40414.95241599091,19067.30752552055,31549.639003244043,18944.85774323056,25129.821037219786,32542.402777567964,28719.88569727536,470869.168454881,19546.614692658055,229278.3634240001,0.0,5.229011430724784,0.0,0.0,0.0,0.0,0.0,3.679206469033482,30585.245215267943,51.94980296934433,0.0,0.0,0.0,0.0,0.0,0.00013928839180355555,0.00014503552461822225,0.0,0.0,0.0,0.0,0.0,0.03535543810918889,0.0,0.0,0.0,0.0,7.975633725052487e-05,8.283422414230086e-05,0.0,0.0,0.0,0.0,0.0,0.019986359971184108
2026-07-01 04:11:04.573999882,0.0,0.0,0.0,0.0,1280.3238255836914,1329.7522671222162,0.0,0.0,0.0,0.0,0.0,320826.2437816641,0.0026461475012734274,0.0017006006711782443,0.0025481471400584095,0.002692482724106958,0.0026463126885957443,0.0026713990065090954,0.0016686283957196523,0.0017173108886192378,0.023754176276993152,0.0025786756050472015,0.016099757966710346,31447.235251337126,23426.209017850913,53096.40634796651,49741.02766221226,36738.828243107746,35819.68434653012,48595.55949814161,31122.608245197927,644328.3072356038,35691.13605213776,246798.21733149356,21316.182321852702,40793.01212373283,19246.63889056618,31841.321265084673,19120.29435221066,25362.82744504585,32848.4728470853,28987.361885456987,475225.1457353381,19728.25435452219,236024.1528016764,0.0,5.279256374827283,0.0,0.0,0.0,0.0,0.0,3.7134719299842414,30868.148829502818,52.445770008201535,0.0,0.0,0.0,0.0,0.0,0.00014107468563846157,0.0001465191754948718,0.0,0.0,0.0,0.0,0.0,0.03568782269882736,0.0,0.0,0.0,0.0,8.05181428089299e-05,8.362664257679714e-05,0.0,0.0,0.0,0.0,0.0,0.02017640599782465
2026-07-01 04:11:19.573999882,0.0,0.0,0.0,0.0,1292.542337609343,1343.8536241393151,0.0,0.0,0.0,0.0,0.0,323782.9114913131,0.0025667279276960784,0.0017164041388644643,0.0025720977923339343,0.002717497174243038,0.0025613791132812497,0.0026963547431959503,0.0016842749131458703,0.0017377323779199964,0.023971715592621484,0.0026027411410693914,0.01620191322913027,30513.99529411764,23643.317421317814,53591.13434091834,50196.680093655195,35577.6,36148.75712034181,49048.35516821945,29645.565765979976,650229.7831380459,36019.74727984992,246079.72696149474,20683.595294117644,41171.071831474736,19425.97025561181,32133.003526925302,18515.946666666667,25595.83385287191,33154.54291660264,27611.655693740566,479581.12301579537,19909.89401638633,235670.08361905155,0.0,5.3295013189297835,0.0,0.0,0.0,0.0,0.0,3.5372349082424503,31151.05244373769,52.941737047058744,0.0,0.0,0.0,0.0,0.0,0.00014242039717692309,0.00014791896395641027,0.0,0.0,0.0,0.0,0.0,0.03602353451934017,0.0,0.0,0.0,0.0,8.128655145409866e-05,8.451346125142804e-05,0.0,0.0,0.0,0.0,0.0,0.020362347544898133
2026-07-01 04:11:34.573999882,0.0,0.0,0.0,0.0,1304.6568425353614,1356.4680560966008,0.0,0.0,0.0,0.0,0.0,326804.2357763138,0.0026847963204157583,0.0017501090268014184,0.00258872098153632,0.0027425116243791183,0.002696808536378065,0.002721310479882805,0.0016999214305720878,0.0017536990883483142,0.02339098431828704,0.0026268066770915805,0.016354134565530525,29843.52568247181,22911.638679733587,50529.93574706097,50652.33252509814,34653.42651282263,36477.82989415349,49501.15083829731,29916.636708812195,634475.52,36348.35850756208,244716.31910214253,20227.808504368804,39893.892310832016,25438.894013540186,32424.68578876594,18040.97114300682,25828.840260697965,33460.61298611997,27864.129119316072,467952.6400000001,20091.53367825047,234349.30123384882,0.0,5.167246807941077,0.0,0.0,0.0,0.0,0.0,3.5695784165149975,30395.828148148146,53.43770408591596,0.0,0.0,0.0,0.0,0.0,0.0001437661087153846,0.00014931875241794876,0.0,0.0,0.0,0.0,0.0,0.036359246339852984,0.0,0.0,0.0,0.0,8.204841920833495e-05,8.530676886118621e-05,0.0,0.0,0.0,0.0,0.0,0.020552355272154845
2026-07-01 04:11:49.573999882,0.0,0.0,0.0,0.0,1315.9840296872846,1365.0098659197872,0.0,0.0,0.0,0.0,0.0,329784.1718730136,0.002709188852560477,0.0017660796874770244,0.002612602772459291,0.002774291372392464,0.002721474960783126,0.0027462662165696605,0.0017155679479983054,0.001769665798776632,0.023527624612852682,0.0026508722131137696,0.016560464832961398,30111.59357767225,23120.18740909965,50991.98721543903,48935.41953632942,34965.50915508921,36806.90266796517,49953.946508375164,30187.707651644414,685490.3664099033,36676.96973527424,245471.47637352368,20409.50372724485,40257.01869682246,25671.510148096695,31320.001941236114,18203.44494458835,26061.846668524027,33766.68305563732,28116.60254489158,500041.6828508278,20273.17334011461,235501.57490040295,0.0,5.215507081629613,0.0,0.0,0.0,0.0,0.0,3.601921924787545,29633.697650751405,53.93367112477316,0.0,0.0,0.0,0.0,0.0,0.00014511182025384617,0.00015071854087948718,0.0,0.0,0.0,0.0,0.0,0.036694958160365804,0.0,0.0,0.0,0.0,8.276077342255589e-05,8.58439537900666e-05,0.0,0.0,0.0,0.0,0.0,0.02073976014223619
2026-07-01 04:12:04.573999882,0.0,0.0,0.0,0.0,1328.0912558261723,1377.5866463079662,0.0,0.0,0.0,0.0,0.0,332805.11702269106,0.0027335813847051953,0.0017820503481526307,0.002636484563382262,0.002799367740046363,0.002746141385188187,0.0027712219532565145,0.001731214465424523,0.00178563250920495,0.02373731738980276,0.0025872374988425927,0.01671292397875375,30379.661472872685,23328.736138465705,51454.038683817074,49371.82291187025,35277.59179735578,37135.975441776856,50406.74217845301,30458.778594476626,691601.200336437,35808.0474074074,245712.50645443422,20591.198950120892,40620.145082812895,25904.126282653197,31599.31199310874,18365.918746169886,26294.85307635009,34072.75312515465,28369.075970467075,504502.51576385327,19792.877037037033,235886.5948567648,0.0,5.26376735531815,0.0,0.0,0.0,0.0,0.0,3.6342654330600914,29898.00916265536,52.62222222222222,0.0,0.0,0.0,0.0,0.0,0.00014638180576460907,0.00015183537884567902,0.0,0.0,0.0,0.0,0.0,0.037018549087139516,0.0,0.0,0.0,0.0,8.352218342195704e-05,8.663489353447875e-05,0.0,0.0,0.0,0.0,0.0,0.02092974402609368
2026-07-01 04:12:19.573999882,0.0,0.0,0.0,0.0,1338.965184987328,1391.1929504586558,0.0,0.0,0.0,0.0,0.0,335798.9527196217,0.002757973916849915,0.0017980210088282367,0.0026603663543052322,0.0028244441077002616,0.002770807809593249,0.002783617997894223,0.0017468609828507405,0.0018015992196332674,0.02394701016675284,0.002708063145583435,0.016873613023967473,30647.729368073127,23537.284867831775,51916.09015219513,49808.22628741109,35589.67443962236,35118.88832533241,50859.53784853086,30729.849537308848,697712.0342629709,42758.865424306205,256990.09490916284,20772.894172996937,40983.27146880335,26136.742417209705,31878.622044981366,18528.39254775142,24863.38255646085,34378.82319467199,28621.54939604258,508963.34867687884,19277.45812133165,244968.2002855887,0.0,5.312027629006686,0.0,0.0,0.0,0.0,0.0,3.666608941332639,30162.32067455931,51.28972483824922,0.0,0.0,0.0,0.0,0.0,0.0001477268181102881,0.00015323255477160496,0.0,0.0,0.0,0.0,0.0,0.037354151022324686,0.0,0.0,0.0,0.0,8.420603274475862e-05,8.749057888439988e-05,0.0,0.0,0.0,0.0,0.0,0.021118023026589536
2026-07-01 04:12:34.573999882,0.0,0.0,0.0,0.0,1351.0612162364,1403.7790760453488,0.0,0.0,0.0,0.0,0.0,338819.6539840235,0.0027823664489946337,0.0018139916695038426,0.002684248145228203,0.0028495204753541605,0.0027954742339983104,0.002808460394826162,0.0017469903690800607,0.0018175659300615852,0.02415670294370292,0.002732210490301788,0.01699433402012272,30915.79726327356,23745.83359719783,52378.14162057319,50244.629662951935,35901.75708188893,35427.28827473869,54936.231975850045,31000.920480141067,703822.8681895045,43135.086055437256,262540.09149445954,20954.58939587298,41346.39785479379,26369.35855176621,32157.932096854,18690.86634933295,25081.722779859963,38643.12873977272,28874.022821618084,513424.18158990436,19447.07388145626,249660.88768967276,0.0,5.360287902695223,0.0,0.0,0.0,0.0,0.0,3.698952449605186,30426.632186463266,51.75286061723697,0.0,0.0,0.0,0.0,0.0,0.0001490718304559671,0.0001546297306975309,0.0,0.0,0.0,0.0,0.0,0.03768975295750988,0.0,0.0,0.0,0.0,8.496673870997803e-05,8.828210633796303e-05,0.0,0.0,0.0,0.0,0.0,0.02130799157277303
2026-07-01 04:12:49.573999882,0.0,0.0,0.0,0.0,1363.9056480765419,1413.1840467170205,0.0,0.0,0.0,0.0,0.0,341789.89286709786,0.002794649822055325,0.0018225363885736921,0.0027081299361511736,0.0028745968430080597,0.002841191264420884,0.0028333027917581003,0.001762495980431393,0.0018278781153197256,0.024366395720652995,0.002756357835020141,0.017138526183196924,38429.873093667455,22953.873134348247,52840.19308895124,50681.033038492766,34700.86958117332,35735.68822414497,55420.913934847966,29527.299704529036,709933.7021160384,43511.3066865683,264042.260147546,20200.25005382603,39855.179782625266,26601.974686322712,32437.242148726626,18065.670548323455,25300.06300325907,38984.062703857395,27512.35944055713,517885.01450292976,19616.689641580873,256251.39661716262,0.0,5.16578992950836,0.0,0.0,0.0,0.0,0.0,3.510348891937114,30690.94369836721,52.21599639622471,0.0,0.0,0.0,0.0,0.0,0.0001504168428016461,0.0001560269066234568,0.0,0.0,0.0,0.0,0.0,0.03802535489269507,0.0,0.0,0.0,0.0,8.577451075681363e-05,8.887357449353705e-05,0.0,0.0,0.0,0.0,0.0,0.02149478659586415
2026-07-01 04:13:04.573999882,0.0,0.0,0.0,0.0,1376.0083515805416,1425.7418111869379,0.0,0.0,0.0,0.0,0.0,344810.1481970389,0.0028189355156546425,0.0018384407878492698,0.0027320117270741443,0.0028996732106619585,0.0028660441708980556,0.002858145188690039,0.0017780015917827257,0.0018437944561454202,0.024089181946119104,0.002780505179738493,0.017275890825349277,38760.30636140533,23153.73737266941,53302.24455732929,51117.436414033604,35000.034016810096,36044.088173551245,55905.595893845886,29783.21983882702,689778.4927261816,43887.52731769935,268699.893389088,20373.93875215035,40202.207280066985,26834.59082087922,32716.552200599253,18221.418983426687,25518.403226658178,39324.996667942076,27750.815608013643,503562.2360791689,19786.30540170549,260913.42212352977,0.0,5.211884080412687,0.0,0.0,0.0,0.0,0.0,3.540773921277658,29755.003851415484,52.67913217521246,0.0,0.0,0.0,0.0,0.0,0.0001517056531634921,0.0001571870686325397,0.0,0.0,0.0,0.0,0.0,0.03835225392845873,0.0,0.0,0.0,0.0,8.653563633273183e-05,8.966331834797852e-05,0.0,0.0,0.0,0.0,0.0,0.021684727097724888
2026-07-01 04:13:19.573999882,0.0,0.0,0.0,0.0,1389.2172901503943,1440.5076646750929,0.0,0.0,0.0,0.0,0.0,347796.26812274463,0.0028432212092539613,0.0018543451871248474,0.0027646966779209304,0.0029269837162444923,0.002890897077375228,0.0028829875856219776,0.0017935072031340584,0.001859710796971115,0.024294714747565487,0.002804652524456845,0.017419401495358085,39090.73962914322,23353.601610990576,58645.5566148895,56886.96228012013,35299.198452446864,36352.48812295753,56390.2778528438,30039.139973125002,695664.9178900027,44263.747948830394,274339.2661612881,20547.627450474676,40549.2347775087,25538.938000788345,31431.50809899791,18377.16741852992,25736.743450057293,39665.93063202674,27989.27177547015,507862.58776064415,19955.9211618301,265499.3222179267,0.0,5.257978231317014,0.0,0.0,0.0,0.0,0.0,3.5711989506182014,30009.060795505746,53.14226795420021,0.0,0.0,0.0,0.0,0.0,0.000153050165068254,0.0001585821341087302,0.0,0.0,0.0,0.0,0.0,0.03868777972607779,0.0,0.0,0.0,0.0,8.736633180279146e-05,9.059192646734471e-05,0.0,0.0,0.0,0.0,0.0,0.021872520861941493
2026-07-01 04:13:34.573999882,0.0,0.0,0.0,0.0,1401.32968335553,1453.0847701723633,0.0,0.0,0.0,0.0,0.0,350816.2270629816,0.002867506902853279,0.001870249586400425,0.0027886560920051913,0.002952079466845533,0.0029157499838524,0.0029078299825539165,0.0018090128144853908,0.0018756271377968101,0.024500247549011867,0.002828799869175198,0.017559806835842916,39421.1728968811,23553.465849311735,59149.503586833336,57368.54314742413,35598.36288808363,36660.888072363814,56874.959811841705,30295.06010742298,701551.3430538237,44639.968579961445,274771.7320654769,20721.316148799,40896.26227495041,25758.396578983356,31697.593900107346,18532.91585363315,25955.083673456407,40006.86459611141,28227.727942926664,512162.93944211944,20125.536921954714,266313.66464901995,0.0,5.304072382221342,0.0,0.0,0.0,0.0,0.0,3.601623979958745,30263.11773959601,53.60540373318796,0.0,0.0,0.0,0.0,0.0,0.00015439467697301592,0.00015997719958492067,0.0,0.0,0.0,0.0,0.0,0.03902330552369683,0.0,0.0,0.0,0.0,8.812806675324777e-05,9.13828866575064e-05,0.0,0.0,0.0,0.0,0.0,0.022062442724183062
2026-07-01 04:13:49.573999882,0.0,0.0,0.0,0.0,1415.5308669988315,1463.7639775604862,0.0,0.0,0.0,0.0,0.0,353809.8741951307,0.0028917925964525963,0.0018861539856760026,0.002812615506089451,0.002977175217446574,0.002940602890329572,0.0029287567061264987,0.0018245184258367235,0.0018915434786225052,0.02470578035045825,0.0028501285062730013,0.017637215380109584,39751.60616461898,23753.3300876329,59653.45055877718,57850.12401472814,35897.5273237204,34964.521933986885,57359.641770839626,30550.98024172096,707437.7682176448,42864.106552942074,280447.2431053746,20895.00484712332,41243.28977239212,25977.85515717837,31963.67970121679,18688.664288736378,24780.56144890216,40347.79856019609,28466.18411038317,516463.2911235947,19330.35430507904,271462.21158988826,0.0,5.35016653312567,0.0,0.0,0.0,0.0,0.0,3.632049009299288,30517.17468368628,51.48231727343927,0.0,0.0,0.0,0.0,0.0,0.0001557391888777778,0.00016137226506111112,0.0,0.0,0.0,0.0,0.0,0.039358831321315874,0.0,0.0,0.0,0.0,8.902116341348207e-05,9.205449014435946e-05,0.0,0.0,0.0,0.0,0.0,0.02225070986604933
2026-07-01 04:14:04.573999882,0.0,0.0,0.0,0.0,1427.6612412762206,1476.3247452565072,0.0,0.0,0.0,0.0,0.0,356829.60854860226,0.0029160782900519147,0.0019020583849515803,0.0028365749201737117,0.003002270968047615,0.002965455796806744,0.002953565582628679,0.0018400240371880558,0.0019074598194482,0.024911313151904632,0.002874251706741086,0.01778502084507585,40082.03943235687,23953.194325954068,60157.39753072101,58331.704882032165,36196.69175935718,35256.17050232431,57844.323729837546,30806.90037601894,713324.1933814657,43222.361087372046,280361.417028178,21068.693545447648,41590.31726983384,26197.31373537338,32229.76550232624,18844.412723839607,24987.262838465413,40688.732524280764,28704.640277839677,520763.64280507,19491.915752146157,270550.07800597494,0.0,5.396260684029998,0.0,0.0,0.0,0.0,0.0,3.6624740386398313,30771.231627776546,51.923300206021715,0.0,0.0,0.0,0.0,0.0,0.00015744125728735635,0.000162806170464751,0.0,0.0,0.0,0.0,0.0,0.03968751903550996,0.0,0.0,0.0,0.0,8.978402917359342e-05,9.284442286835365e-05,0.0,0.0,0.0,0.0,0.0,0.022440617604278762
2026-07-01 04:14:19.573999882,0.0,0.0,0.0,0.0,1442.091539749245,1492.4898521490156,0.0,0.0,0.0,0.0,0.0,359843.92617014726,0.002931528727755693,0.0018509022822916666,0.0028605343342579716,0.0030232515077247024,0.0028954558368055557,0.00297837445913086,0.0018531488400612636,0.0019233761602738947,0.025116845953351015,0.0028983749072091715,0.017905457994402477,46794.311932398574,23310.336,60661.34450266486,56838.532473821,35354.07407407407,35547.819070661746,54755.62591269173,31062.820510316924,719210.6185452867,43580.61562180202,279713.41883664083,20088.290027968043,40474.112,26416.772313568395,31440.910418618234,18405.736296296294,25193.964228028668,38528.08788998679,28943.09644529619,525063.9944865451,19653.477199213277,270297.9182981004,0.0,5.247999999999999,0.0,0.0,0.0,0.0,0.0,3.692899067980375,31025.28857186682,52.36428313860415,0.0,0.0,0.0,0.0,0.0,0.0001587888434942529,0.00016420156989003837,0.0,0.0,0.0,0.0,0.0,0.0400229870326364,0.0,0.0,0.0,0.0,9.069153461089695e-05,9.386102847959364e-05,0.0,0.0,0.0,0.0,0.0,0.022630184690255926
2026-07-01 04:14:34.573999882,0.0,0.0,0.0,0.0,1454.2413775178081,1505.081122165188,0.0,0.0,0.0,0.0,0.0,362863.6150655157,0.002955740387488713,0.001918742554288415,0.0028800160024119313,0.00304831275300034,0.0030064058123124744,0.0030031833356330396,0.0018686341241540218,0.001876327604166667,0.024541191395833335,0.0029224981076772564,0.01812400074614565,47176.88295675739,22923.339469126808,58624.91086765737,57304.0901003642,34616.62423681282,35839.46763899916,55210.529673590114,30306.322962962964,702723.968,43938.87015623198,291178.91020994267,20252.52361483474,39832.09581815878,25577.42590123806,31698.439158256107,18019.975025603333,25400.665617591916,38848.175037001136,28238.222222222223,513019.6053333333,19815.03864628039,280255.6961496314,0.0,5.157132499734941,0.0,0.0,0.0,0.0,0.0,3.602962962962963,30313.728,52.80526607118659,0.0,0.0,0.0,0.0,0.0,0.00016013642970114943,0.00016559696931532566,0.0,0.0,0.0,0.0,0.0,0.040358455029762846,0.0,0.0,0.0,0.0,9.145562440834214e-05,9.465287946061069e-05,0.0,0.0,0.0,0.0,0.0,0.02282008956967576
2026-07-01 04:14:49.573999882,0.0,0.0,0.0,0.0,1468.4890396423827,1515.9805808128067,0.0,0.0,0.0,0.0,0.0,365834.57519725745,0.002979952047221732,0.001934519930985633,0.002903937600549335,0.003073373998275977,0.003031185682438162,0.00302799221213522,0.0018841194082467798,0.0019402289483212503,0.024814409551429426,0.0029466213081453417,0.018214212232676573,47559.4539811162,23111.412981586796,59108.017605670866,57769.647726907424,34898.02531906608,36131.11620733659,55665.43343448848,36424.1631902305,758418.2934890266,44297.12469066195,292552.05004173453,20416.75720170143,40158.89646512618,25788.200239502276,31955.967897893992,18166.460726799723,25607.36700715517,39168.262184015475,33617.42225127373,548661.9652714864,19976.60009334751,281654.5121885522,0.0,5.200444124620177,0.0,0.0,0.0,0.0,0.0,3.5260564559758474,29804.008754927247,53.24624900376903,0.0,0.0,0.0,0.0,0.0,0.00016148401590804597,0.00016699236874061303,0.0,0.0,0.0,0.0,0.0,0.04069392302688927,0.0,0.0,0.0,0.0,9.235164404862095e-05,9.533833430444983e-05,0.0,0.0,0.0,0.0,0.0,0.023006929951294185
2026-07-01 04:15:04.573999882,0.0,0.0,0.0,0.0,1480.6563351210489,1528.5577718846023,0.0,0.0,0.0,0.0,0.0,368853.8619105247,0.003004163706954752,0.0019502973076828507,0.0029278591986867386,0.0030984352435516147,0.0030559655525638496,0.0030528010886374008,0.001899604692339538,0.001956020727276308,0.025014190416585633,0.0029707445086134265,0.018414615579101106,47942.025005475014,23299.486494046785,59591.12434368436,58235.20535345065,35179.426401319346,36422.76477567402,56120.33719538684,36719.32433023416,764525.886024851,44655.37922509193,297912.9059789233,20580.99078856812,40485.69711209358,25998.97457776649,32213.496637531873,18312.946427996114,25814.068396718423,39488.349331029814,33889.83912531001,553083.218262497,20138.16154041463,291629.0461352868,0.0,5.243755749505413,0.0,0.0,0.0,0.0,0.0,3.5546296544273144,30044.124095006086,53.68723193635146,0.0,0.0,0.0,0.0,0.0,0.00016332517499851852,0.00016860739381000003,0.0,0.0,0.0,0.0,0.0,0.04102334033888999,0.0,0.0,0.0,0.0,9.311683174205706e-05,9.612929987629831e-05,0.0,0.0,0.0,0.0,0.0,0.023196809537928555
2026-07-01 04:15:19.573999882,0.0,0.0,0.0,0.0,1492.6859399583532,1540.9336568077476,0.0,0.0,0.0,0.0,0.0,371844.76051783527,0.0030283753666877715,0.0019660746843800686,0.002951780796824142,0.0031234964888272525,0.003080745422689538,0.0030776099651395805,0.0019150899764322964,0.001971812506231366,0.025213971281741833,0.002904704995833333,0.018552128836220226,48324.596029833825,23487.560006506774,60074.23108169786,58700.76297999385,35460.82748357261,36714.41334401144,56575.240956285226,37014.4854702378,770633.4785606755,43674.624,297379.68758664984,20745.224375434813,40812.49775906097,26209.748916030705,32471.025377169746,18459.432129192508,26020.76978628167,39808.43647804416,34162.25599934629,557504.4712535074,19695.872,291627.45054585545,0.0,5.287067374390648,0.0,0.0,0.0,0.0,0.0,3.5832028528787805,30284.23943508492,52.48,0.0,0.0,0.0,0.0,0.0,0.0001646768638874074,0.00017000461881,0.0,0.0,0.0,0.0,0.0,0.04135875886389001,0.0,0.0,0.0,0.0,9.387336022404753e-05,9.690760552813168e-05,0.0,0.0,0.0,0.0,0.0,0.02338490382812164
2026-07-01 04:15:34.573999882,0.0,0.0,0.0,0.0,1504.8521083593853,1553.5092000721438,0.0,0.0,0.0,0.0,0.0,374863.8168090994,0.00305841558735219,0.0019818520610772866,0.0029693315926429117,0.0031485577341028898,0.0031055252928152257,0.003002311717105263,0.0019305752605250544,0.001987604285186424,0.02541375214689804,0.002904704995833333,0.018692983357067764,46967.5590145071,23675.63351896676,58510.362673116004,59166.320606537076,35742.22856582587,35829.221052631576,57030.1447171836,37309.64661024145,776741.0710964998,43674.624,304695.50121698726,20162.156261485314,41139.29840602836,25636.4800985969,32728.55411680763,18605.9178303889,25393.403508771928,40128.5236250585,34434.67287338257,561925.7242445177,19695.872,297746.01774160995,0.0,5.330378999275883,0.0,0.0,0.0,0.0,0.0,3.6117760513302466,30524.354775163756,52.48,0.0,0.0,0.0,0.0,0.0,0.0001660285527762963,0.00017140184381000002,0.0,0.0,0.0,0.0,0.0,0.04169417738889,0.0,0.0,0.0,0.0,9.463847703682356e-05,9.76984674712037e-05,0.0,0.0,0.0,0.0,0.0,0.02357476892377225
2026-07-01 04:15:49.573999882,0.0,0.0,0.0,0.0,1515.2102111008344,1564.3310099522496,0.0,0.0,0.0,0.0,0.0,377855.7375650106,0.003082674122801439,0.0019985503622199866,0.0029932011455402726,0.0031648480527752534,0.0031303051629409133,0.003117318822456528,0.0019460605446178123,0.0020033960641414822,0.025613533012054247,0.003033736821291161,0.018778653849046652,47336.57423000824,22822.24234657732,58977.261832463366,64541.51118393741,36023.629648079135,35008.998060295315,57485.04847808197,37604.8077502451,782848.6636323243,42934.67389248638,303020.6221287787,20320.566504510756,45515.06129414731,25841.05327947995,38469.7866656108,18752.403531585293,24811.12910804828,40448.61077207284,34707.08974741886,566346.9772355282,19394.22213564397,295866.3008400125,0.0,5.130530917987805,0.0,0.0,0.0,0.0,0.0,3.6403492497817136,30764.470115242588,51.554345947330525,0.0,0.0,0.0,0.0,0.0,0.0001673802416651852,0.00017279906881,0.0,0.0,0.0,0.0,0.0,0.04202959591389,0.0,0.0,0.0,0.0,9.528988660923025e-05,9.837903907033036e-05,0.0,0.0,0.0,0.0,0.0,0.023762927495755107
2026-07-01 04:16:04.573999882,0.0,0.0,0.0,0.0,1527.3618178288739,1576.8924291211392,0.0,0.0,0.0,0.0,0.0,380874.5769916862,0.0031069326582506868,0.00201433516151313,0.0030170706984376343,0.003189839277997601,0.0031410202042955206,0.003142048310001166,0.001959765209919682,0.0020191878430965405,0.025813313877210448,0.003057784849777858,0.018990395914817895,47705.58944550939,23002.108771738152,59444.16099181074,65045.36870180064,42302.292549102145,35282.66683759819,54648.887226392675,37899.968890248754,788956.2561681488,43270.90441641516,309479.67941509554,20478.976747536195,45873.77413408795,26045.626460363008,38770.10952552683,17918.101362886144,25005.080141859904,38457.01451950775,34979.50662145514,570768.2302265386,19546.10239648368,305880.0482261793,0.0,5.1718826901912305,0.0,0.0,0.0,0.0,0.0,3.66892244823318,31004.585455321423,51.96762556866307,0.0,0.0,0.0,0.0,0.0,0.0001685153102724014,0.00017397852626953406,0.0,0.0,0.0,0.0,0.0,0.042358745945420426,0.0,0.0,0.0,0.0,9.605408765457138e-05,9.916901276472942e-05,0.0,0.0,0.0,0.0,0.0,0.023952778953032706
2026-07-01 04:16:19.573999882,0.0,0.0,0.0,0.0,1539.463186883459,1586.434704648683,0.0,0.0,0.0,0.0,0.0,383844.58507987886,0.0031311911936999347,0.0020301199608062735,0.003040940251334995,0.0032148305032199485,0.003165688344810653,0.003166777797545805,0.0019752361485212595,0.0020349796220515987,0.02538897588798608,0.0030818328782645545,0.019127487605559396,48074.60466101053,23181.97519689898,59911.060151158104,65549.22621966388,42630.162216287914,35556.33561490106,55077.90193016092,38195.1300302524,753424.2581940203,43607.134940343945,308388.75762138376,20637.386990561634,46232.48697402859,26250.19964124606,39070.43238544287,18056.978042527822,25199.03117567152,38758.91681851613,35251.92349549143,545191.8886746864,19697.982657323388,305212.17153352743,0.0,5.213234462394656,0.0,0.0,0.0,0.0,0.0,3.697495646684647,29586.52836647416,52.380905189995616,0.0,0.0,0.0,0.0,0.0,0.00016986525650896058,0.00017537399938781365,0.0,0.0,0.0,0.0,0.0,0.04269411484058172,0.0,0.0,0.0,0.0,9.681512930844863e-05,9.976911587012827e-05,0.0,0.0,0.0,0.0,0.0,0.024139559461690156
