total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
79094.37779999997,78767.23860000004,-327.1391999999323,14520.836784199993,0.10598826488217185,0.1043561937412253,0.10951900873359544,0.005162814992370132
