timestamp,api-gateway_sidecar_energy,clientone_sidecar_energy,clientthree_sidecar_energy,clienttwo_sidecar_energy,orchestrator_sidecar_energy,policy-enforcer_sidecar_energy,server_sidecar_energy
2026-06-19 14:22:16.171999931,459.34920000000125,824.1803999999967,667.9944000000003,750.0131999999987,459.38880000000125,459.34920000000125,688.5936000000007
2026-06-19 14:22:31.171999931,459.34920000000125,824.1803999999967,667.9944000000003,750.0131999999987,459.38880000000125,459.34920000000125,688.5936000000007
2026-06-19 14:22:46.171999931,465.2315999999991,865.1483999999974,659.6460000000006,759.8664000000007,465.24959999999913,465.2315999999991,702.0071999999993
2026-06-19 14:23:01.171999931,465.2315999999991,865.1483999999974,659.6460000000006,759.8664000000007,465.24959999999913,465.2315999999991,702.0071999999993
2026-06-19 14:23:16.171999931,468.84959999999836,926.013600000004,664.2539999999952,783.4967999999948,468.86759999999833,468.84959999999836,737.7696000000045
2026-06-19 14:23:31.171999931,468.84959999999836,926.013600000004,664.2539999999952,783.4967999999948,468.86759999999833,468.84959999999836,737.7696000000045
2026-06-19 14:23:46.171999931,471.4128000000011,947.2535999999947,679.0175999999967,757.7100000000017,471.4127999999967,471.4128000000011,750.4596000000009
2026-06-19 14:24:01.171999931,471.4128000000011,947.2535999999947,679.0175999999967,757.7100000000017,471.4127999999967,471.4128000000011,750.4596000000009
2026-06-19 14:24:16.171999931,475.1783999999999,970.3152000000043,691.2972000000012,751.5216000000028,475.1783999999999,475.1783999999999,766.7496000000017
2026-06-19 14:24:31.171999931,475.1783999999999,970.3152000000043,691.2972000000012,751.5216000000028,475.1783999999999,475.1783999999999,766.7496000000017
2026-06-19 14:24:46.171999931,473.1011999999958,907.0343999999981,670.2768000000037,716.0471999999968,473.1372000000002,473.1012000000002,754.4484000000067
2026-06-19 14:25:01.171999931,473.1011999999958,907.0343999999981,670.2768000000037,716.0471999999968,473.1372000000002,473.1012000000002,754.4484000000067
2026-06-19 14:25:16.171999931,471.0743999999997,852.9660000000006,676.0367999999994,706.9823999999945,471.0743999999997,471.0383999999997,745.5455999999964
2026-06-19 14:25:31.171999931,471.0743999999997,852.9660000000006,676.0367999999994,706.9823999999945,471.0743999999997,471.0383999999997,745.5455999999964
2026-06-19 14:25:46.171999931,465.8796000000022,781.7363999999983,685.1412000000048,681.9120000000016,465.90120000000223,465.8436000000022,727.7112000000014
2026-06-19 14:26:01.171999931,465.8796000000022,781.7363999999983,685.1412000000048,681.9120000000016,465.90120000000223,465.8436000000022,727.7112000000014
2026-06-19 14:26:16.171999931,458.5355999999991,735.4548000000066,681.0300000000028,690.9984000000062,458.5572000000035,458.4995999999991,712.7496000000048
2026-06-19 14:26:31.171999931,458.5355999999991,735.4548000000066,681.0300000000028,690.9984000000062,458.5572000000035,458.4995999999991,712.7496000000048
