total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
2920.8640000000096,2782.7439999999942,-138.12000000001535,0.01860213035933488,0.01900566395914978,0.0004035335998149002
