total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
534317.9353846153,549591.5746801436,15273.639295528294,240277.43135613433,0.6770370250520513,0.699903152455114,0.6979812649385598,-0.0019218875165541993
