total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
36656.5314788809,43001.03381491364,6344.50233603274,0.02961898751094355,0.03247262728871116,0.0028536397777675403
