timestamp,api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,api-gateway_cpu_usage,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,orchestrator_cpu_usage,policy-enforcer_cpu_usage,rabbitmq_cpu_usage,server_cpu_usage,sidecar_cpu_usage,api-gateway_memory_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,orchestrator_memory_usage,policy-enforcer_memory_usage,rabbitmq_memory_usage,server_memory_usage,sidecar_memory_usage,api-gateway_memory_rss_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,orchestrator_memory_rss_usage,policy-enforcer_memory_rss_usage,rabbitmq_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,api-gateway_memory_cache_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,orchestrator_memory_cache_usage,policy-enforcer_memory_cache_usage,rabbitmq_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,api-gateway_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,orchestrator_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,system_processes_carbon_coal,api-gateway_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,orchestrator_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission,system_processes_carbon_emission
2026-06-28 22:53:41.482000113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40634.52476198095,0.002044039745742588,0.004346261458331284,0.0029887197222222216,0.004227074344753214,0.003418679839906931,0.0025877244050111275,0.020085316106744338,0.004627902680046417,0.027988460427540707,20843.176443449353,37098.31148524394,58645.59851115609,40525.05930639756,13406.422822812394,20184.466939478785,47167.12175801935,53535.22151391475,164811.89878780453,26857.215496302328,38185.884134648484,65715.334901255,47735.512294310356,33533.83745865275,44215.27460693517,46631.131738041855,65504.888965610786,68541.89803404751,0.0,0.0,0.0,0.0,0.0,0.0,365044.936272671,0.0,47.523486051849524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004855163338766667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003321633398589939
2026-06-28 22:53:56.482000113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38603.110894798956,0.0017788452330160169,0.004591446300903753,0.004514775255854055,0.0046176048545999585,0.0,0.002832541046550362,0.020085316106744338,0.004637915892254129,0.021828055298531046,18138.974613662336,37098.31148524394,51571.830045354625,40525.05930639756,0.0,20184.466939478785,47167.12175801935,29191.277715243054,98883.6259555426,23372.74989744633,38185.884134648484,55674.782269957424,47735.512294310356,0.0,44215.27460693517,46631.131738041855,35597.8115756132,45116.83424391695,0.0,0.0,0.0,0.0,0.0,0.0,365044.936272671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005235499088766666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034896775683074034
2026-06-28 22:54:11.482000113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38603.110894798956,0.003069157536571145,0.004591446300903753,0.0045791208714766685,0.004686366118160937,0.0,0.0029377996984708155,0.020085316106744338,0.004637915892254129,0.021550763503473375,3065.414705037724,37098.31148524394,51571.830045354625,40525.05930639756,0.0,20184.466939478785,47167.12175801935,29191.277715243054,92956.6417225171,3029.7703480024015,38185.884134648484,55674.782269957424,47735.512294310356,0.0,44215.27460693517,46631.131738041855,35597.8115756132,40849.3628494242,0.0,0.0,0.0,0.0,0.0,0.0,365044.936272671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005491999330744446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037085440194655882
2026-06-28 22:54:26.482000113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38383.275750565044,0.003069157536571145,0.0,0.004615201120162934,0.0,0.0,0.0029377996984708155,0.020085316106744338,0.004412639638508849,0.01970475725009973,3065.414705037724,0.0,29927.49490835031,0.0,0.0,20184.466939478785,47167.12175801935,1656.611299387752,118454.7107050661,3029.7703480024015,0.0,29666.802443991855,0.0,0.0,44215.27460693517,46631.131738041855,1770.860354517942,125551.48030021378,0.0,0.0,0.0,0.0,0.0,0.0,365044.936272671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058639482474111115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038926103004809105
2026-06-28 22:54:41.482000113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38383.275750565044,0.003069157536571145,0.0,0.004615201120162933,0.0049491160270078195,0.0,0.0,0.0,0.004412639638508849,0.02635999388078346,3065.414705037724,0.0,29927.494908350305,25199.715707178395,0.0,0.0,0.0,1656.611299387752,136088.3706891535,3029.7703480024015,0.0,29666.80244399185,25017.768301350392,0.0,0.0,0.0,1770.860354517942,241570.72122030196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006235897164077777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004109537446213281
2026-06-28 22:54:56.482000113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38269.2804853657,0.003069157536571145,0.00415548690295643,0.004777009790229823,0.0049491160270078195,0.0030375224977819094,0.0,0.0,0.004394238429090054,0.02729199517839098,3065.414705037724,23735.924656893032,17747.602575396228,25199.715707178395,22600.768938273693,0.0,0.0,1625.4684950835572,181085.65124121692,3029.7703480024015,22202.100769533223,17659.597934526493,25017.768301350392,18205.21357049305,0.0,0.0,1655.5697635110305,242246.94722591832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006607846080744444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004290438033404874
2026-06-28 22:55:11.482000113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38269.2804853657,0.0018122985415879613,0.00415548690295643,0.004777009790229823,0.0049491160270078195,0.003037522497781909,0.003130905985324736,0.0,0.004394238429090054,0.026569503690224195,739.1042270075137,23735.924656893032,17747.602575396228,25199.715707178395,22600.76893827369,1821.5115926502397,0.0,1625.4684950835572,183468.73014443627,813.0146497082651,22202.100769533223,17659.597934526493,25017.768301350392,18205.213570493048,1821.5115926502397,0.0,1655.5697635110305,239466.96684439864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006909128550363889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004505558767459249
2026-06-28 22:55:26.482000113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38558.59002993553,0.0020757906238194185,0.004155486902956431,0.003700970929545087,0.0049491160270078195,0.003037522497781909,0.003130905985324736,0.019096023325430034,0.004394238429090054,0.021491368107469388,846.5634051127063,23735.924656893036,1543.6085360639422,25199.715707178395,22600.76893827369,1821.5115926502397,1477885.1854225216,1625.4684950835572,179096.94261185135,931.2197456239769,22202.100769533226,1643.1961835519382,25017.768301350392,18205.213570493048,1821.5115926502397,933174.2175270283,1655.5697635110305,305476.34464793926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007277311696197221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004696870612353271
2026-06-28 22:55:41.482000113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38558.59002993553,0.0023392827060508756,0.004155486902956431,0.004985162684831912,0.0049491160270078195,0.003037522497781909,0.003130905985324736,0.019096023325430034,0.004373741281011636,0.02067376917910726,954.0225832178987,23735.924656893036,2079.221863793414,25199.715707178395,22600.76893827369,1821.5115926502397,1477885.1854225216,1590.7784561370806,136681.72429151522,1049.4248415396887,22202.100769533226,2213.365209844602,25017.768301350392,18205.213570493048,1821.5115926502397,933174.2175270283,1527.1473178915974,304883.12481129117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007645494842030556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049109064037972825
2026-06-28 22:55:56.482000113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38431.040483238656,0.003161904986777484,0.004155486902956431,0.0038359857522592853,0.004860605623648162,0.0,0.003130905985324736,0.019096023325430034,0.004373741281011636,0.023740520443974178,1289.5101372623094,23735.924656893036,1599.920794875014,13928.959384763277,0.0,1821.5115926502397,1477885.1854225216,1590.7784561370806,138053.74497628707,1418.4611509885403,22202.100769533226,1703.141491318563,13953.56885364095,0.0,1821.5115926502397,933174.2175270283,1527.1473178915974,382713.7655979029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008013677987863888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005095001580111183
