total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
1480.9582225617307,1746.6323420600181,2134.8522499114906,0.031275328942866464,0.03123494017758689,0.00010088042327174485
