api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
91.83501631774236,33.50189248958893,30.19043193702305,12.129323865079922,39.4969599455957,17.008636267026144,38.158083997182075,128.97009781657084,24.61623212272705,336.3804754296042,2319.295250244897
83.76617757505714,37.298541050501484,20.453080692746777,17.715913291275566,37.532432677032666,15.11176156985007,37.00232493646845,126.74953298413315,23.603771434581887,257.28598118166303,2159.7228902627407
68.85765076445756,37.059603508725814,23.99217604770387,18.067088559698682,46.91569574477175,16.863707724696752,36.47806677443317,124.10279072549513,26.574751610955943,201.26429065009967,2109.2145699723014
63.38294755922927,42.358067881148855,16.211033646994828,20.63200185963541,46.8878126261399,17.11716662955639,38.21603699893527,126.52429054179264,29.25572970096639,147.35841219286226,2017.1314875421456
50.253681602684715,55.670464677924066,15.160453830146375,20.84501973326003,49.870076174636104,15.767421820449933,36.47090934890422,112.37222752726704,28.379130902548578,213.32630455047584,1785.6409649739983
50.59650199276642,55.533331185658284,15.292716049675423,19.670599416998037,47.88048517197817,13.357561504406087,34.98576454937087,109.16785833942134,32.16975600006927,205.5956689570146,1858.1377682693164
47.06824523841955,57.27765908470781,14.881818416308851,20.78611735173271,48.279593156363866,9.89190065781033,34.967293533014825,95.2635672610262,35.44573930502821,193.5375805753912,1866.901917577966
47.982056899803716,54.41534467938191,13.07118555663518,22.7643271795151,48.197499313719554,7.972106312386715,35.66009190431241,97.63948685821752,39.90898943967414,192.6084221500612,1733.217271133634
48.81604011945257,57.15001591810787,8.992590109639979,21.260187182995445,48.643078146679706,11.09101842681735,35.48845562827443,87.7144410503989,36.93572499117927,184.50218748986202,1591.5030148246205
47.95736953270056,56.93781438502894,9.818344627074262,18.79181741290591,48.04156039364245,12.704875899275853,35.38823413147357,89.17769738843884,41.5228389451396,182.66996233115077,1451.2117414075567
46.97975992122559,59.28082711973604,8.78271224167123,20.85381906548539,49.246333539056586,16.226107092460722,34.86761910747552,80.96187541543242,40.841569862873676,168.54586564488602,1484.1578686392074
47.586562716632606,57.41891295397452,12.160605184940717,22.013572882201988,48.393072192618796,15.839522270068697,36.252996214713114,87.96839128405166,45.195604586464235,169.21409560861053,1508.5069789396118
49.04599436855178,59.969972332159706,12.486380205648317,26.955303935515058,49.67526074351307,18.00824641501804,36.3136829035007,84.87233762634284,43.78962050605171,174.57050323873122,1462.301140398136
46.615833228464425,61.8103805740103,19.643869403353527,23.419238134832227,47.62341431590139,19.162035374563047,34.18623656526137,95.45729808369774,40.71321308941393,171.08235026770004,1282.4841989738763
46.541172244798375,50.824603582281284,19.530767951722055,22.209662985646826,47.213979824623934,20.21875589288299,36.24668239251723,91.27802145059883,44.279279337225056,162.22821327961188,1225.3387234696236
44.134758979289714,50.45351809402387,22.140093645330197,27.03606824225796,40.28156694171662,20.756343080224806,27.106199472740414,88.38024394589557,41.463073310114986,250.5229276143061,1216.3915768985698
40.63253468169551,48.22071298618463,19.66451222278308,24.480276939610512,39.93948717467454,19.158993595280133,30.323442106462746,89.42901203426113,34.38547717627278,176.16429118882104,1199.3792836182656
37.05356776149915,47.50721698521194,21.042881124408826,24.963258217148493,32.262484546854154,21.29981504370362,20.388416287686486,88.4741513980213,30.379606516476883,141.80437388566943,1275.021928200369
31.403158682921628,37.47390958682184,21.776901452318786,26.246319469518323,33.163204009309034,20.971039737314044,25.13620056444479,90.24879948373881,31.076946387998767,121.29313806657146,1290.0809765217973
23.510982830668556,39.96836640344481,20.114667474656503,26.2930731740529,26.827070488146905,21.296533661608116,18.24020537647516,92.57318348541376,27.97031773834532,117.95905248558391,1258.8374160063142
22.745698547626322,31.60420004755947,23.561409416586432,21.61628579381735,22.77361020495243,18.89252303150629,16.970275078029868,102.14027886361033,29.097632971772974,166.28234626857247,1282.5913492577565
15.268322670942068,33.73929433405467,22.256577340103377,16.50229490172894,25.05396471331434,17.145556616686665,15.83082008539035,99.49234181777027,25.2696511871458,96.55707578984058,1390.1207615546175
