total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
776887.4989830508,813384.1035477417,36496.604564690846,753876.721372704,0.4175906081208164,0.3646344539285188,0.4210921791140179,0.05645772518549913
