api-gateway_sidecar_energy,clientone_sidecar_energy,clientthree_sidecar_energy,clienttwo_sidecar_energy,orchestrator_sidecar_energy,policy-enforcer_sidecar_energy,server_sidecar_energy
22.391073617922785,56.20781057497981,80.27065787848508,29.770564683929333,20.430749163444784,40.75707572374383,97.34280382002098
20.87524477559063,56.79684965221657,72.57125502251395,30.911873074063173,17.503051438686267,39.008293858028516,95.75209176490719
20.87524477559063,54.67600981992499,68.87533042457049,30.906217239136176,17.503051438686267,39.008293858028516,92.61058042538352
18.926754840269282,53.52102305724199,66.03121860057873,30.907067551296684,13.66017108806113,38.88975602801277,85.96208191133223
18.926754840269282,54.377623729334495,61.64387935719184,31.62178232671892,13.66017108806113,38.88975602801277,90.031595512705
17.7273193010109,54.67703723248493,54.16262472161678,31.219151932421283,11.767836922246596,40.24713197803239,87.72067993892298
17.7273193010109,54.562544031895804,54.831527381347385,29.487732245455035,11.767836922246596,40.24713197803239,84.37727165021859
17.984279266478495,53.608218341623775,56.19596797505134,29.036023574386572,12.093439767924087,42.38128924236387,82.95134105599422
17.984279266478495,53.50802877737924,55.62542744831781,28.32251274682181,12.093439767924087,42.38128924236387,85.69536288571489
17.05067258377759,51.826049223870996,51.57955808216131,28.4504888514364,14.86483906596849,43.20871450274333,84.6151444573769
17.05067258377759,53.839174910739864,57.17361792509611,30.87055409087395,14.86483906596849,43.20871450274333,83.67188989848086
17.14692846511409,52.26456285867158,59.76320760290332,32.48298730406311,18.968726609654702,43.74957838667987,87.30070698378798
17.14692846511409,50.45318003399623,62.64308094281586,32.76543516947241,18.968726609654702,43.74957838667987,91.28988358446608
19.493260119165807,50.51703300092281,63.63206864056553,35.570091291444086,21.652976534039862,44.73808559705923,98.21971227331669
19.493260119165807,49.203605696313005,68.40463033378781,36.02323585914124,21.652976534039862,44.73808559705923,96.0470984356637
21.719410871853942,49.34936482654597,76.28676287262246,35.986942364798765,23.274186064111802,46.211904606355596,98.92062430858329
21.719410871853942,46.77055526403404,76.23944805162455,37.64819358823332,23.274186064111802,46.211904606355596,97.48314755019862
21.44173366125072,47.66727946462991,78.95805283789034,38.699970532077074,22.904275373825836,45.15809255529525,105.11838683010272
21.44173366125072,44.13093424557925,75.25982667174586,38.07693937451596,22.904275373825836,45.15809255529525,101.95940820734333
22.021465520566302,46.60683405927128,81.28125560977765,37.83902236472738,22.862597866206418,42.93950288354231,104.17964538708884
22.021465520566302,48.20000716876769,73.29091856631271,38.43791674959657,22.862597866206418,42.93950288354231,104.03715391347612
23.85442160972896,50.877937778768526,74.95970616456279,38.940294125487505,23.754312838227097,42.85041785712978,102.02487488603109
23.85442160972896,51.59724617995701,72.13793161708949,37.95894265059197,23.754312838227097,42.85041785712978,101.86492797177114
22.43122983626443,50.869412381918146,69.88767077742565,36.96714032980157,20.478688443334914,38.87661891068343,96.48026643886475
22.43122983626443,55.185111353831836,64.59001512624121,36.128809238781464,20.478688443334914,38.87661891068343,101.02151035182256
