timestamp,api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,policy_cpu_usage,server_cpu_usage,sidecar_cpu_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,policy_memory_usage,server_memory_usage,sidecar_memory_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,policy_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,policy_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,api-gateway_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,orchestrator_carbon_coal,policy_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal
2026-06-13 14:42:30.418999910,566.8902857142857,1037.1188571428563,1002.8194285714292,998.547428571429,386.3622857142855,840.5965714285711,377.1839999999998,2191.0594285714305,1119.1817142857137,9147.1208771,0.02215716807797617,0.002827331580012142,0.03147514397696369,0.0005043240231584271,0.00239870909981404,0.05150075011507698,99722.89704312159,0.0,12804.777902202313,49.61120127903879,0.0,240726.77197576812,96042.28642711406,0.0,12176.82504132672,24.805600639519394,0.0,234005.43012801532,0.0,0.0,386.45493165537954,0.0,0.0,0.0,0.00045504625970113963,0.0011920380131732458,0.0011159104632551167,0.0009968542540701752,0.00047328237314501424,0.0008682674188212251,0.0004091356940203216,0.002411783674146154,0.001183214434841959,0.009271184628399603
2026-06-13 14:42:45.418999910,566.8902857142857,1037.1188571428563,996.5657142857144,998.547428571429,386.3622857142855,828.5691428571428,377.1839999999998,2191.0594285714305,1119.1817142857137,8987.917627100001,0.02215716807797617,0.0029723529485586623,0.03147514397696369,0.0005043240231584271,0.002321294901381314,0.02723573241133996,99722.89704312159,111777.3176210735,12804.777902202313,49.61120127903879,0.0,110442.48331283039,96042.28642711406,106791.15997138662,12176.82504132672,24.805600639519394,0.0,105134.85753042946,0.0,0.0,413.7572299543184,0.0,0.0,0.0,0.00045792074260712256,0.001199677914489035,0.0011230728207112571,0.0010032432014385965,0.00047626647998262096,0.0008737318953169516,0.00041175788919576027,0.002426866097223077,0.0011907979896665206,0.009336709332684356
2026-06-13 14:43:00.418999910,492.8057142857143,1036.8068571428566,996.5657142857144,997.8891428571446,339.54857142857117,828.5691428571428,335.5679999999998,2226.4560000000006,1140.8365714285708,8618.230002657141,0.0026791759803205784,0.0029723529485586623,0.002265924339929644,0.0005043240231584271,0.0030959952160683783,0.014152580028162415,192453.61519539016,111777.3176210735,0.0,49.61120127903879,136852.7123602488,103128.3988509693,184724.18479787032,106791.15997138662,44.08233043298407,24.805600639519394,132770.4240462916,96302.52647989798,0.0,0.0,0.0,0.0,0.0,0.0,0.0004599014712151389,0.001206504101683191,0.0011293215932923074,0.0010119200527716526,0.00047539335784124986,0.0008782250964812499,0.0004121665647874644,0.002447037485529028,0.0012036181693840457,0.009364707835797072
2026-06-13 14:43:15.418999910,492.8057142857143,1036.8068571428566,992.8182857142864,997.8891428571446,339.54857142857117,822.696,335.5679999999998,2226.4560000000006,1140.8365714285708,8459.780074085713,0.0026791759803205784,0.002972352948558662,0.0030569642378549754,0.0006873975607401964,0.0030959952160683783,0.008516608003237964,192453.61519539016,111777.31762107348,96532.85479566986,42378.711916698805,136852.7123602488,266262.58262101404,184724.18479787032,106791.1599713866,91592.8545626158,24.681835711531047,132770.4240462916,249352.43453903813,0.0,0.0,0.0,0.0,0.0,0.0,0.00046277036913180557,0.001214138853819943,0.0011364781061128204,0.0010183234779853278,0.0004783533640912499,0.00088368350273125,0.00041477475282165237,0.0024621516751123615,0.0012112348445977206,0.009428398296373994
2026-06-13 14:43:30.418999910,427.278857142857,1058.8388571428573,992.8182857142864,996.1234285714295,299.44114285714323,822.696,298.41257142857165,2247.0994285714273,1182.0891428571429,8159.046857142857,0.0026791759803205784,0.002972352948558662,0.0030569642378549754,0.0006873975607401964,0.0030959952160683783,0.004173510458512226,192453.61519539016,111777.31762107348,96532.85479566986,42378.711916698805,136852.7123602488,276185.27329087636,184724.18479787032,106791.1599713866,91592.8545626158,24.681835711531047,132770.4240462916,257786.87953616117,0.0,0.0,0.0,0.0,0.0,0.0,0.00046563926704847215,0.0012217736059566952,0.001143634618933333,0.001024726903199003,0.00048131337034124994,0.00088914190898125,0.0004173829408558404,0.0024772658646956946,0.0012188515198113961,0.009492088756950918
2026-06-13 14:43:45.418999910,427.278857142857,1058.8388571428573,1005.1542857142853,996.1234285714295,299.44114285714323,807.3668571428567,298.41257142857165,2247.0994285714273,1182.0891428571429,8083.217142857142,0.0019432230833763926,0.0029290424117439586,0.0030569642378549754,0.0006873975607401964,0.0030959952160683783,0.004271898548762783,139587.80993631147,80561.0759865773,96532.85479566986,42378.711916698805,136852.7123602488,294081.96147831355,133981.60576005033,76967.41106558489,91592.8545626158,24.681835711531047,132770.4240462916,274516.0447229881,0.0,0.0,0.0,0.0,0.0,0.0,0.0004685081649651389,0.001229408358093447,0.0011507911317538459,0.001031130328412678,0.00048427337659124985,0.0008946003152312497,0.00041999112889002846,0.002492380054279028,0.0012264681950250713,0.009555779217527842
2026-06-13 14:44:00.418999910,397.7417142857146,1061.5782857142854,1005.1542857142853,990.3977142857133,293.54400000000004,807.3668571428567,294.024,2325.4457142857145,1200.5759999999996,8109.109714285713,0.0026343266331905484,0.0023648102576545303,0.0030569642378549754,0.0006873975607401964,0.003159097826429198,0.004290078407027179,155658.0320564209,106349.4704282197,96532.85479566986,42378.711916698805,244992.2230035369,347667.055609846,148889.4156760718,101605.43794648262,91592.8545626158,24.681835711531047,237684.15528804273,324996.99612879945,0.0,0.0,0.0,0.0,0.0,0.0,0.00047018360130650415,0.001237349266857222,0.0011582306675054163,0.001037473971204583,0.00048359973889905146,0.0008998217807715445,0.00042044425885750007,0.0025139649615074527,0.0012386172026493053,0.00959097498856736
2026-06-13 14:44:15.418999910,397.7417142857146,1061.5782857142854,1012.4125714285731,990.3977142857133,293.54400000000004,790.4845714285718,294.024,2325.4457142857145,1200.5759999999996,8113.604571428572,0.002634326633190548,0.002997525426807122,0.0030569642378549754,0.0006873975607401964,0.003159097826429198,0.004499330330539227,155658.03205642087,134803.72926504418,96532.85479566986,42378.711916698805,244992.2230035369,374284.43995155446,148889.41567607177,128790.41046131492,91592.8545626158,24.681835711531047,237684.15528804273,349307.24343293277,0.0,0.0,0.0,0.0,0.0,0.0,0.0004730452232577237,0.0012449859085238888,0.0011653889612554165,0.0010438770274545832,0.0004865375945901083,0.0009052787441861786,0.00042303914635750007,0.00252911856923103,0.0012462618380659723,0.009653555029979962
2026-06-13 14:44:30.418999910,377.5302857142857,1071.1439999999993,1012.4125714285731,971.7085714285728,294.61028571428574,790.4845714285718,299.2251428571428,2371.083428571429,1191.2468571428574,8142.83314285714,0.0025993945862714633,0.002997525426807122,0.003118810996495334,0.0008260940428648189,0.003159097826429198,0.004499330330539227,126998.86266207065,134803.72926504418,164493.90903765772,81779.80604677694,244992.2230035369,374284.43995155446,120978.60054942171,128790.41046131492,156035.3841724333,0.0,237684.15528804273,349307.24343293277,0.0,0.0,0.0,0.0,0.0,0.0,0.0004759068452089432,0.0012526225501905556,0.0011725472550054169,0.001050280083704583,0.0004894754502811653,0.0009107357076008128,0.00042563403385749996,0.002544272176954607,0.0012539064734826389,0.009716135071392564
2026-06-13 14:44:45.418999910,377.5302857142857,1071.1439999999993,1007.7977142857151,971.7085714285728,294.61028571428574,774.0685714285717,299.2251428571428,2371.083428571429,1191.2468571428574,8140.14514285714,0.0025993945862714633,0.002997525426807122,0.0032742301082750776,0.0008260940428648189,0.0022375165944679455,0.004296509027462104,126998.86266207065,134803.72926504418,165738.34751346847,81779.80604677694,173522.3771482947,325615.13377414906,120978.60054942171,128790.41046131492,156734.5837155117,0.0,168346.240261962,302273.22007929854,0.0,0.0,0.0,0.0,0.0,0.0,0.0004787684671601626,0.001260259191857222,0.0011797055487554166,0.0010566831399545834,0.0004924133059722222,0.0009161926710154469,0.00042822892135750007,0.002559425784678184,0.0012615511088993057,0.009778715112805165
