timestamp,api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,policy_cpu_usage,server_cpu_usage,sidecar_cpu_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,policy_memory_usage,server_memory_usage,sidecar_memory_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,policy_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,policy_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,api-gateway_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,orchestrator_carbon_coal,policy_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal
2026-06-13 14:48:34.674999952,569.650285714286,1214.2765714285729,1018.6971428571433,960.7782857142874,446.4377142857151,745.7691428571418,557.1325714285712,2264.33142857143,1186.5599999999988,9493.050031764282,0.01811999582199372,0.023123945789238952,0.03549807991533815,0.0006290827101096732,0.03376342266344323,0.03471109315328325,174316.07778055023,122856.74897619916,215446.80605835168,0.0,256113.24520343606,248337.0232929241,170370.55434019418,119306.81587803592,68754.14010069311,0.0,248633.79455789312,184935.99332599647,0.0,0.0,0.0,0.0,0.0,0.0,0.000541500983808642,0.0013821372186773992,0.0012878695739109846,0.0011576647603819446,0.0005387059981512344,0.0009953648185092594,0.00048298289863320704,0.0028049569522746918,0.001382390297834596,0.010777433545458454
2026-06-13 14:48:49.674999952,491.22514285714243,1214.2765714285729,1018.6971428571433,960.7782857142874,402.60685714285705,744.8880000000004,538.1177142857142,2258.485714285715,1186.5599999999988,9408.024299621424,0.018119995821993716,0.023123945789238952,0.0028391457404365237,0.0006290827101096732,0.0031656009344129066,0.021625699359179136,174316.0777805502,122856.74897619916,262813.04858014546,0.0,190151.44616237402,278762.3469416286,170370.55434019415,119306.81587803592,0.0,0.0,182975.15491061707,262445.0200095869,0.0,0.0,0.0,0.0,0.0,0.0,0.0005444668023271607,0.0013898025046622476,0.001295020795501894,0.0011640851145486113,0.0005416514111141975,0.0010007985796203706,0.00048566149901199494,0.002820186305978395,0.0013900576122285353,0.010841792152781686
2026-06-13 14:49:04.674999952,491.22514285714243,1226.547428571429,998.2388571428573,932.8114285714286,402.60685714285705,744.8880000000004,538.1177142857142,2258.485714285715,1191.9497142857138,8929.164465447617,0.018119995821993716,0.023123945789238952,0.0028391457404365237,0.0007820840332789579,0.0031656009344129066,0.015883300554533585,174316.0777805502,122856.74897619916,262813.04858014546,0.0,190151.44616237402,322139.0517331242,170370.55434019415,119306.81587803592,0.0,0.0,182975.15491061707,302741.15478582977,0.0,0.0,0.0,0.0,0.0,0.0,0.0005458743784873189,0.0014032454520617283,0.0013018004885462964,0.0011683497176604937,0.000542936767892512,0.0010049659101086957,0.0004921206341172838,0.00283672333518116,0.0014019538990030864,0.010878228301330544
2026-06-13 14:49:19.674999952,416.56457142857164,1226.547428571429,998.2388571428573,932.8114285714286,363.037714285714,744.7165714285716,523.5942857142852,2239.937142857145,1191.9497142857138,8876.84046544762,0.0013740083333333283,0.002911865562591357,0.0028391457404365237,0.0006520755063819519,0.0031656009344129066,0.009262031742282364,227976.53333333333,208052.0603994155,262813.04858014546,0.0,190151.44616237402,371652.577771138,222242.13333333333,200310.95957135898,0.0,0.0,182975.15491061707,348738.2799262806,0.0,0.0,0.0,0.0,0.0,0.0,0.0005488317426177537,0.0014109424224320985,0.0013089496496574075,0.0011747582472901232,0.0005458731773128018,0.0010103928014130435,0.000494819971154321,0.002851959704746377,0.0014096444008549383,0.010940932675605907
2026-06-13 14:49:34.674999952,416.56457142857164,1256.9039999999989,998.9417142857142,912.7234285714292,363.037714285714,744.7165714285716,523.5942857142852,2239.937142857145,1202.7188571428576,8456.587297742853,0.0013740083333333283,0.002911865562591357,0.0028391457404365237,0.0006520755063819519,0.006169843284548626,0.007277115339887081,227976.53333333333,208052.0603994155,262813.04858014546,0.0,114545.82567024998,322813.1261684824,222242.13333333333,200310.95957135898,0.0,0.0,110280.595777749,350703.7912279447,0.0,0.0,0.0,0.0,0.0,0.0,0.0005517891067481885,0.0014186393928024693,0.0013160988107685186,0.0011811667769197531,0.0005488095867330917,0.0010158196927173913,0.0004975193081913582,0.002867196074311595,0.0014173349027067905,0.01100363704988127
2026-06-13 14:49:49.674999952,395.6982857142855,1256.9039999999989,998.9417142857142,912.7234285714292,360.884571428571,745.3679999999998,517.6080000000001,2259.922285714286,1202.7188571428576,8421.039654885708,0.0017185998550619333,0.002911865562591357,0.005116075302680389,0.0006520755063819519,0.006169843284548626,0.007129501937237593,285151.427134132,208052.0603994155,241381.8368441925,0.0,114545.82567024998,378988.3449429015,277978.8803818436,200310.95957135898,106769.08577693797,0.0,110280.595777749,417399.5013811645,0.0,0.0,0.0,0.0,0.0,0.0,0.0005547464708786233,0.0014263363631728395,0.0013232479718796298,0.0011875753065493828,0.0005517459961533816,0.0010212465840217393,0.0005002186452283951,0.002882432443876812,0.0014250254045586423,0.011066341424156632
2026-06-13 14:50:04.674999952,395.6982857142855,1253.0571428571443,1000.3817142857142,909.181714285715,360.884571428571,745.3679999999998,517.6080000000001,2259.922285714286,1207.978285714286,8382.51085714285,0.004659174907057115,0.006004928546949046,0.007365865875150732,0.0006520755063819519,0.006169843284548626,0.009077161163841581,268249.75197060715,128632.94293003749,220206.06622762268,0.0,114545.82567024998,353109.3996520951,260747.5115292784,122661.41535247816,212265.57833225117,0.0,110280.595777749,392852.7864896137,0.0,0.0,0.0,0.0,0.0,0.0,0.0005558426314213948,0.0014355394454015702,0.001329821849088164,0.0011925225871769324,0.0005525729602630023,0.0010258629408392433,0.0005060650143297101,0.0028998905150325062,0.0014329228318206526,0.011104015513049237
2026-06-13 14:50:19.674999952,368.11542857142894,1253.0571428571443,1000.3817142857142,909.181714285715,357.942857142857,754.9131428571429,514.0354285714286,2233.741714285713,1207.978285714286,8376.305142857138,0.004659174907057115,0.006004928546949046,0.007365865875150732,0.0006520755063819519,0.006169843284548626,0.011588581194894526,268249.75197060715,128632.94293003749,220206.06622762268,0.0,114545.82567024998,242112.91446387587,260747.5115292784,122661.41535247816,212265.57833225117,0.0,110280.595777749,255957.34698442472,0.0,0.0,0.0,0.0,0.0,0.0,0.0005587901119178488,0.0014432445015609904,0.0013369678889432368,0.0011989232737711353,0.0005554981712559101,0.0010312855294917257,0.0005087812425905797,0.0029151385664509463,0.0014406144568206523,0.011165744628825523
2026-06-13 14:50:34.674999952,368.11542857142894,1241.6057142857146,988.9268571428566,884.2834285714284,357.942857142857,754.9131428571429,514.0354285714286,2233.741714285713,1188.387428571429,8318.225142857142,0.004659174907057115,0.006004928546949046,0.007365865875150732,0.00037522423363949985,0.009468863791997743,0.013190870299678888,268249.75197060715,128632.94293003749,220206.06622762268,0.0,31521.73393189056,203661.83953389648,260747.5115292784,122661.41535247816,212265.57833225117,0.0,30453.200578267155,219871.2193194514,0.0,0.0,0.0,0.0,0.0,0.0,0.0005617375924143027,0.0014509495577204106,0.0013441139287983092,0.001205323960365338,0.0005584233822488178,0.001036708118144208,0.0005114974708514493,0.002930386617869386,0.0014483060818206524,0.011227473744601809
2026-06-13 14:50:49.674999952,392.74285714285696,1241.6057142857146,988.9268571428566,884.2834285714284,371.40342857142815,771.0754285714287,518.2354285714281,2237.5851428571414,1188.387428571429,8280.71657142857,0.004659174907057115,0.007482308680799357,0.007365865875150732,0.0005228201764997873,0.007668196605882007,0.013451778952198975,268249.75197060715,21282.879160353303,220206.06622762268,0.0,20562.383054184622,203661.83953389648,260747.5115292784,18465.467607819948,212265.57833225117,0.0,20562.383054184622,219871.2193194514,0.0,0.0,0.0,0.0,0.0,0.0,0.0005646850729107565,0.0014586546138798313,0.0013512599686533817,0.0012117246469595412,0.0005613485932417257,0.00104213070679669,0.0005142136991123188,0.002945634669287825,0.0014559977068206525,0.011289202860378099
