aggregator_energy,api-gateway_energy,authority_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
5234.446666666666,2242.001538461538,5316.386666666667,5299.930256410255,4635.525641025641,4446.955384615385,1760.5169230769225,3847.282051282051,1746.1061538461533,10909.100512820512,4958.358461538462,51261.19523710833,451169.3379487179
5229.84205128205,2266.3015168487177,5305.755897435896,5291.150256410255,4622.263589743591,4447.36358974359,1752.3871794871795,3845.0420512820506,1738.2507692307684,10907.217435897435,4955.078461538462,51549.928019145074,451500.3374358974
5225.142051282051,2294.1046153846146,5299.939999999999,5270.182564102564,4619.198974358977,4444.914871794871,1757.2374358974364,3842.112820512819,1741.1717948717942,10909.753333333332,4944.96,51846.130189151096,451855.0446153846
5222.131794871794,2318.1214066974358,5284.52358974359,5257.856923076924,4607.143076923077,4440.875384615384,1748.2774358974357,3841.554358974357,1732.923076923076,10908.424102564102,4941.188205128205,52127.88004769816,451846.42974358966
5219.229743589743,2346.0938461538462,5278.971794871796,5234.008205128205,4599.4712820512805,4438.056923076922,1752.8753846153843,3837.747179487178,1734.8902564102555,10896.367179487183,4930.907692307693,52421.07720573356,451839.0446153846
5210.191282051282,2369.1039212397436,5259.928717948717,5223.1456410256405,4592.666666666666,4432.94358974359,1743.5933333333335,3836.2676923076906,1727.0430769230763,10894.290769230769,4928.991794871795,52702.82207546043,452008.5753846153
5202.981538461536,2396.4676923076922,5254.667179487179,5202.55487179487,4587.2697435897435,4427.894871794872,1748.502051282051,3835.0558974358955,1729.0558974358974,10888.490256410258,4918.087692307691,52991.488912876994,452654.8517948717
5194.323589743587,2418.3435047794865,5235.284102564103,5190.095384615384,4579.46,4422.76564102564,1737.7917948717948,3834.3758974358957,1719.7389743589745,10877.383589743591,4911.904102564104,53261.0368077291,452851.0907692307
5184.7282051282045,2444.9641025641017,5230.03641025641,5170.027692307692,4570.655897435897,4415.06923076923,1739.9789743589745,3831.957948717949,1722.3123076923073,10855.566666666666,4901.650256410257,53544.217041802505,452913.7769230769
5175.075897435896,2467.179156508974,5215.85487179487,5156.623076923075,4566.947692307693,4405.695384615384,1729.301025641026,3831.1169230769233,1713.1994871794866,10849.669743589739,4898.752820512819,53830.146692983944,453158.39846153837
5168.069743589741,2494.0476923076926,5208.74769230769,5135.568717948716,4559.69435897436,4395.163076923076,1731.8825641025642,3831.349743589743,1716.1902564102568,10842.121025641023,4888.081538461538,54106.12954756289,453438.10564102564
5158.626666666664,2517.4300808846156,5198.338974358973,5121.007692307691,4554.52717948718,4384.53487179487,1720.79076923077,3831.24,1706.7989743589753,10829.827179487178,4882.559999999999,54378.970566449214,453607.8656410256
5151.170769230767,2544.5461538461536,5194.777948717948,5103.249743589743,4549.362051282052,4372.063589743589,1723.2928205128203,3828.960512820513,1709.7799999999997,10807.87128205128,4871.285128205128,54671.14805516738,453705.2887179486
5147.874358974358,2567.129720596153,5183.32205128205,5089.511794871795,4545.608205128204,4362.562051282052,1716.158461538461,3827.036410256411,1704.077948717948,10803.58512820513,4866.062051282051,54961.90843562368,453869.74153846153
5143.244615384614,2593.5446153846146,5178.343589743589,5071.693846153846,4541.465641025642,4351.211282051282,1724.116923076923,3826.5435897435896,1710.4733333333327,10787.524102564103,4861.557435897434,55254.746223280024,454247.4692307692
5135.084102564101,2616.2239835269224,5168.725128205128,5056.218974358974,4530.825128205129,4342.732307692307,1716.3866666666665,3824.057435897436,1704.1574358974356,10776.537948717945,4852.9256410256385,55517.871590020135,454340.78410256404
5122.867692307692,2642.1215384615375,5164.8076923076915,5039.225128205128,4524.207179487178,4330.90564102564,1724.8251282051285,3823.411794871794,1710.9097435897438,10741.816923076922,4842.837435897434,55790.844038178555,454431.4948717949
5116.204615384616,2664.665586275641,5158.154871794871,5026.718974358975,4517.034871794872,4322.565641025641,1716.918461538462,3821.601538461538,1704.4328205128204,10737.518974358974,4835.8148717948725,56070.27512313445,454647.75999999995
