timestamp,aggregator_energy,api-gateway_energy,authority_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,aggregator_cpu_usage,api-gateway_cpu_usage,authority_cpu_usage,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,orchestrator_cpu_usage,policy_cpu_usage,policy-enforcer_cpu_usage,rabbitmq_cpu_usage,server_cpu_usage,sidecar_cpu_usage,aggregator_memory_usage,api-gateway_memory_usage,authority_memory_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,orchestrator_memory_usage,policy_memory_usage,policy-enforcer_memory_usage,rabbitmq_memory_usage,server_memory_usage,sidecar_memory_usage,aggregator_memory_rss_usage,api-gateway_memory_rss_usage,authority_memory_rss_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,orchestrator_memory_rss_usage,policy_memory_rss_usage,policy-enforcer_memory_rss_usage,rabbitmq_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,aggregator_memory_cache_usage,api-gateway_memory_cache_usage,authority_memory_cache_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,orchestrator_memory_cache_usage,policy_memory_cache_usage,policy-enforcer_memory_cache_usage,rabbitmq_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,aggregator_carbon_coal,api-gateway_carbon_coal,authority_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,kernel_processes_carbon_coal,orchestrator_carbon_coal,policy_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,aggregator_carbon_emission,api-gateway_carbon_emission,authority_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,kernel_processes_carbon_emission,orchestrator_carbon_emission,policy_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission
2026-09-22 12:07:51.881999969,0.0,519.6128814386718,0.0,0.0,0.0,0.0,320245.7622522586,0.0,0.0,0.0,0.0,0.0,0.0,0.008790442439865025,0.020745728329166675,0.004470280088302881,0.003783687400993829,0.0031778355100040606,0.0030593307110604703,0.0031548349743987904,0.00019491098608344996,0.001442616697669689,0.03423439594441447,0.0032061323185131997,0.018135816479349705,280691.4844444445,147454.9666346566,190185.3312535006,184128.5837107239,132283.17629994423,145271.40462168754,52577.7010543462,73196.98322502262,31760.401980055773,613215.2672272023,14987.46292414172,930082.0044368601,217436.55163225514,101930.22242359586,151720.47211121998,174240.5135873888,114953.63364432758,118770.63019287608,40367.38768639892,16824.239010016965,19057.70547581493,395372.20095058146,11751.272614334703,849261.0873118725,2861.89037037037,6587.392,6271.829333333333,2569.3090909090906,945.6571566079244,1835.008,5791.744,80.62148948385389,4784.64,319968.3737234131,2976.1163636363635,9960.21692171775,0.0,5.616438813902438e-05,0.0,0.0,0.0,0.0,0.07250237598693207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.235664376155812e-05,0.0,0.0,0.0,0.0,0.0419725943170662,0.0,0.0,0.0,0.0,0.0,2.3637103333333333e-06
2026-09-22 12:08:06.881999969,0.0,524.7916069581281,0.0,0.0,0.0,0.0,320423.9800197817,0.0,0.0,0.0,0.0,0.0,0.0,0.00865724695182022,0.020745728329166675,0.004403215585870764,0.0037275695731978217,0.0031300714246436483,0.0030123576598721793,0.0031067247360391215,0.00019188344860043212,0.0014202081517389973,0.03371143379810639,0.003158148933222792,0.018045577518816792,277485.90475601633,145217.7941883093,187332.113030379,181397.6773070165,130294.9094734687,143040.90332255728,51775.907695690395,72060.02006655445,31267.059273225223,603847.8353373944,14763.158642043878,929014.6399697117,214141.88611211072,100383.74697919042,149444.31541188265,171656.2622737056,113225.83648409313,116947.02254184782,39751.79775560709,16562.909388482603,18761.677106548006,389332.52392121655,11575.401569259519,846927.7376060738,2861.5675404413378,6587.392,6271.829333333333,2569.3090909090906,931.4435671984941,1835.008,5791.744,79.36920203585652,4784.64,315080.560082863,2976.1163636363635,9937.715242112388,0.0,5.8107590203174613e-05,0.0,0.0,0.0,0.0,0.0741474032776705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.289301475919438e-05,0.0,0.0,0.0,0.0,0.04229961773416098,0.0,0.0,0.0,0.0,0.0,2.3637103333333333e-06
2026-09-22 12:08:21.881999969,0.0,531.482185775862,0.0,0.0,0.0,0.0,320422.66891727,0.0,0.0,0.0,0.0,0.0,0.0,0.008524051463775417,0.020745728329166675,0.0046453977662258865,0.003671451745401815,0.003082307339283235,0.0029653846086838873,0.0030586144976794535,0.00019927666211355546,0.0014822682407407408,0.033188471651798314,0.0031101655479323837,0.017964417386221225,273216.66411690525,142980.62174196195,200465.82518518518,178666.7709033091,128306.64264699315,140810.40202342698,50974.1143370346,79906.88689214204,32824.88888888889,594480.4034475865,14538.854359946035,927447.4523387626,210847.2205919663,98837.27153478496,161053.58222222223,169072.0109600224,111498.03932385864,115123.41489081955,39136.20782481526,18366.50233913208,19664.592592592595,383292.8468918516,11399.530524184334,843422.0322999941,2817.541086391518,6587.392,6304.995555555557,2569.3090909090906,917.2299777890634,1835.008,5791.744,88.01199116987709,4809.955555555555,310192.74644231296,2976.1163636363635,9922.400525469988,0.0,5.8452526711111116e-05,0.0,0.0,0.0,0.0,0.07456279649272378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308603513935038e-05,0.0,0.0,0.0,0.0,0.04253270060566088,0.0,0.0,0.0,0.0,0.0,2.3637103333333333e-06
2026-09-22 12:08:36.881999969,0.0,524.8688004529929,0.0,0.0,0.0,0.0,320481.8869207256,0.0,0.0,0.0,0.0,0.0,0.0,0.008390855975730612,0.020745728329166675,0.004573544351661715,0.0037651832828375724,0.0028726344444444446,0.0029184115574955962,0.0030105042593197846,0.0001960798427084732,0.0015571571567210552,0.03266550950549024,0.003062182162641976,0.017807831358959775,268947.42347779416,140743.44929561464,200465.82518518518,189227.46757829672,120896.47407407408,138579.90072429672,50172.3209783788,78625.01131319968,34483.30689886709,585112.9715577787,14314.550077848193,925864.222390313,207552.55507182187,97290.79609037949,161053.58222222223,179068.37309399867,104190.1037037037,113299.8072397913,38520.617894023424,18071.86477114748,20658.11048765175,377253.1698624867,11223.659479109148,838191.8205252661,2773.5146323416984,6587.392,6304.995555555557,2580.48,193.42222222222222,1835.008,5791.744,86.60009256485397,4809.955555555555,305304.9328017629,2976.1163636363635,9900.77114216092,0.0,5.879746321904762e-05,0.0,0.0,0.0,0.0,0.0749782525064218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.289411872776291e-05,0.0,0.0,0.0,0.0,0.04285064017074538,0.0,0.0,0.0,0.0,0.0,2.3637103333333333e-06
2026-09-22 12:08:51.881999969,0.0,531.5603349753189,0.0,0.0,0.0,0.0,320482.38434147515,0.0,0.0,0.0,0.0,0.0,0.0,0.008856538162588993,0.020543069864035722,0.004501690937097542,0.003706799857731137,0.0028726344444444446,0.0028714385063073047,0.0029623940209601157,0.00019288302330339093,0.0015317523927456948,0.032411799433082644,0.0030141987773515677,0.01761772091194471,276088.55978877813,138506.27684926733,198932.49961864858,186293.281683072,120896.47407407408,136349.39942516646,49370.527619723,77343.13573425733,33920.71739460644,638730.6416542266,14090.245795750348,919922.2912197319,212713.7502530315,95744.32064597405,158684.71579684736,176291.71544837518,104190.1037037037,111476.19958876305,37905.027963231594,17777.22720316288,20321.076798501952,404016.61579910514,11047.788434033964,836131.2644341831,2814.0488517342133,6587.392,6304.995555555557,2580.48,193.42222222222222,1835.008,5791.744,85.18819395983084,4809.955555555555,281825.1287317311,2976.1163636363635,9632.786041529334,0.0,5.914239972698413e-05,0.0,0.0,0.0,0.0,0.07539370852011981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3084906453033765e-05,0.0,0.0,0.0,0.0,0.04308427148667025,0.0,0.0,0.0,0.0,0.0,2.3637103333333333e-06
2026-09-22 12:09:06.881999969,0.0,524.898426834119,0.0,0.0,0.0,0.0,320799.6877108851,0.0,0.0,0.0,0.0,0.0,0.0,0.008713623916279188,0.020793322199074073,0.00442983752253337,0.003648416432624702,0.0030159166915624657,0.0025878574074074076,0.003128316388888889,0.00018968620389830864,0.0037668077837587064,0.031884172713014594,0.002828060308333333,0.01740317629800918,271633.4343534648,140583.52853278752,195757.25290244425,183359.0957878473,126926.58991686068,126050.60740740741,52193.659259259264,76061.26015531497,38125.276127311176,628332.8433413382,7347.8826666666655,903973.9570483358,209281.27757137394,99445.66043224378,156151.8811734869,173515.05780275172,109386.93346914693,101493.57037037038,40072.53333333333,17482.589635178283,21238.294574460797,397439.69117364,6105.087999999999,830729.2097772339,2768.639724223944,6600.059259259259,6304.995555555557,2580.48,203.06980223232722,694.0444444444445,5822.3881481481485,83.77629535480771,8631.537681426847,277237.3406142437,1209.0026666666665,6652.7562729391875,0.0,5.810390981085271e-05,0.0,0.0,0.0,0.0,0.07611581853184869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28938607910356e-05,0.0,0.0,0.0,0.0,0.043416870077438,0.0,0.0,0.0,0.0,0.0,2.3637103333333333e-06
2026-09-22 12:09:21.881999969,0.0,531.5903276868635,0.0,0.0,0.0,0.0,320800.3061481311,0.0,0.0,0.0,0.0,0.0,0.0,0.008570709669969381,0.020793322199074073,0.0043579841079691975,0.0035900330075182667,0.0029668228944062696,0.0025878574074074076,0.003270729569444444,0.0001864893844932264,0.0037668077837587064,0.03135654599294653,0.0029692657538469163,0.01722378774778131,267178.30891815154,138273.8037574113,192582.00618623992,180424.90989262259,124860.44920530217,126050.60740740741,54760.05851453197,74779.38457637263,38125.276127311176,617935.0450284497,7714.763472733942,887912.7164010728,205848.80488971638,97811.81251206988,153619.04655012643,170738.40015712823,107606.30738676981,101493.57037037038,42042.92822733213,17187.952067193688,21238.294574460797,390862.7665481749,6409.915895076847,818104.0372421837,2723.2305967136745,6600.059259259259,6304.995555555557,2580.48,199.76418450514197,694.0444444444445,5822.3881481481485,82.36439674978462,8744.909360649946,272649.5524967563,1269.3683383854518,6335.265916789561,0.0,5.844082453953487e-05,0.0,0.0,0.0,0.0,0.07653298300145073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308245925699307e-05,0.0,0.0,0.0,0.0,0.04365103525915925,0.0,0.0,0.0,0.0,0.0,2.3637103333333333e-06
2026-09-22 12:09:36.881999969,0.0,524.9015324890618,0.0,0.0,0.0,0.0,321447.086416155,0.0,0.0,0.0,0.0,0.0,0.0,0.008427795423659575,0.020793322199074073,0.005969455668682397,0.003531649582411832,0.002917729097250073,0.002730715455710701,0.003226957804023129,0.00018329256508814413,0.0037668077837587064,0.04860357708001835,0.004405234297819829,0.016802354736553688,262723.1834828382,135964.0789820351,215346.8731757981,177490.7239973979,122794.30849374365,133009.00616234777,53839.418757452564,73497.50899743027,38125.276127311176,733756.9147761808,30746.550352900053,863216.3612320381,202416.33220805883,96177.96459189599,161581.74740958065,167961.74251150474,105825.68130439268,107096.3417351844,41336.09203540501,16893.31449920909,21238.294574460797,459396.1035362665,23577.58986558056,798437.0662448204,2677.821469203405,6600.059259259259,6031.611077007398,2580.48,196.45856677795672,732.3579289839223,5822.3881481481485,80.95249814476149,8858.281039873045,297750.52886108175,1175.9578588471097,4672.172067008612,0.0,5.8777739268217047e-05,0.0,0.0,0.0,0.0,0.07695014747105275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.289287320996952e-05,0.0,0.0,0.0,0.0,0.04396981407587297,0.0,0.0,0.0,0.0,0.0,2.3637103333333333e-06
2026-09-22 12:09:51.881999969,0.0,531.5933989966254,0.0,0.0,0.0,0.0,321448.5854563433,0.0,0.0,0.0,0.0,0.0,0.0,0.008284881177349768,0.020463542401639376,0.0059651630660506666,0.003453014965527937,0.0028686353000938764,0.004101631917255,0.00919595752460232,0.00018009574568306184,0.0037668077837587064,0.04860357708001835,0.004405234297819829,0.01765407435867083,258268.0580475249,133654.35420665893,209168.8568643972,169677.29336508465,120728.16778218512,151204.8294107615,56174.32531638251,72215.63341848791,38125.276127311176,733756.9147761808,30746.550352900053,864176.1029376864,198983.8595264012,94544.1166717221,159210.63030568638,162126.5395840162,104045.05522201554,118937.02247647483,42689.61662657315,16598.67693122449,21238.294574460797,459396.1035362665,23577.58986558056,793290.3269338269,2632.412341693135,6577.613485549328,3792.9646564156915,161.49238655388996,193.15294905077144,669.274472285443,7279.817736576556,79.54059953973837,8971.652719096148,297750.52886108175,1175.9578588471097,1952.1897530682343,0.0,5.9114653996899215e-05,0.0,0.0,0.0,0.0,0.07736731194065477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.307932792024626e-05,0.0,0.0,0.0,0.0,0.04420443079032586,0.0,0.0,0.0,0.0,0.0,2.3637103333333333e-06
2026-09-22 12:10:06.881999969,0.0,521.228036710055,0.0,0.0,0.0,0.0,322521.14209776244,0.0,0.0,0.0,0.0,0.0,0.0,0.008141966931039961,0.020109905206969717,0.0059651630660506666,0.0033949559579208115,0.0028195415029376803,0.004101631917255,0.009312446036846755,0.00018450227247885192,0.004093596635264124,0.04860357708001835,0.004405234297819829,0.019042527046421242,253812.9326122116,131344.62943128272,209168.8568643972,166824.33866764282,118662.0270706266,151204.8294107615,56174.32531638251,64816.587625218606,41349.008146937515,733756.9147761808,30746.550352900053,857468.9402624528,195551.38684474365,92910.2687515482,159210.63030568638,159400.54329121235,102264.42913963842,118937.02247647483,42689.61662657315,12307.66780584284,23103.111979029698,459396.1035362665,23577.58986558056,791733.0888677273,2587.0032141828656,6463.943587395984,3792.9646564156915,158.7770529127015,189.8473313235862,669.274472285443,7375.131087979713,89.48073090830881,9120.64001203695,297750.52886108175,1175.9578588471097,354.0347824039296,0.0,5.810039670909091e-05,0.0,0.0,0.0,0.0,0.07807286296462178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.289190782779051e-05,0.0,0.0,0.0,0.0,0.04452445753683981,0.0,0.0,0.0,0.0,0.0,2.3637103333333333e-06
