total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
79677.98280000003,80639.0659244,961.083124399971,19961.201810000017,0.06359224624027289,0.061921438749518824,0.06712384805940341,0.005202409309884588
