total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
262896.36284680665,311881.1859057484,48984.82305894175,459988.8358160762,0.04810136918410405,0.019147531909106636,0.04810325772009527,0.028955725810988635
