total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
267327.85471739713,313907.4757826984,46579.6210653013,336466.1470582065,0.2077237434952001,0.2223575262794067,0.20772374713016964,-0.014633779149237053
