total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
264085.72461779544,314601.3200012095,50515.59538341407,340867.8415023313,0.04024511330683207,0.018812945409759783,0.04024640660132869,0.021433461191568904
