total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
442068.46214165475,452265.91581941466,18599.793735592863,1.6987441210314136,2.078595652617206,0.9833952757183025
