timestamp,aggregator_energy,api-gateway_energy,authority_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,aggregator_cpu_usage,api-gateway_cpu_usage,authority_cpu_usage,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,orchestrator_cpu_usage,policy_cpu_usage,policy-enforcer_cpu_usage,rabbitmq_cpu_usage,server_cpu_usage,sidecar_cpu_usage,aggregator_memory_usage,api-gateway_memory_usage,authority_memory_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,orchestrator_memory_usage,policy_memory_usage,policy-enforcer_memory_usage,rabbitmq_memory_usage,server_memory_usage,sidecar_memory_usage,aggregator_memory_rss_usage,api-gateway_memory_rss_usage,authority_memory_rss_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,orchestrator_memory_rss_usage,policy_memory_rss_usage,policy-enforcer_memory_rss_usage,rabbitmq_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,aggregator_memory_cache_usage,api-gateway_memory_cache_usage,authority_memory_cache_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,orchestrator_memory_cache_usage,policy_memory_cache_usage,policy-enforcer_memory_cache_usage,rabbitmq_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,aggregator_carbon_coal,api-gateway_carbon_coal,authority_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,kernel_processes_carbon_coal,orchestrator_carbon_coal,policy_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,system_processes_carbon_coal,aggregator_carbon_emission,api-gateway_carbon_emission,authority_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,kernel_processes_carbon_emission,orchestrator_carbon_emission,policy_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission,system_processes_carbon_emission
2026-07-09 02:11:04.237999916,0.0,0.0,0.0,0.0,0.0,0.0,61527.86628512104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001641855563943506,1.8799546916741737e-05,0.00018328683333333334,0.00019007705420590921,0.00018202672489638444,0.00013650128800981232,0.0,0.0001464766061802798,0.0,0.01845707256199317,0.00015305627832653087,0.00029514499728699355,1610.14722414277,116.18542125970846,6628.693333333334,6243.578750113931,2738.4049557140142,2998.4326945025646,0.0,858.2404660240428,0.0,82571.94809863834,6037.680347391766,46735.506816636924,2113.502206461625,179.5592874013676,6621.866666666667,6591.826170439011,2808.0910384701674,3095.7100910799377,0.0,8.09660817003814,0.0,43048.35691848135,5769.538195078617,6746.408385134982,0.0,0.0,47.78666666666667,120.22827606461088,0.0,0.0,0.0,835.9747935564379,0.0,56124.17739218189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006219845691622222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038694191463753895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-09 02:11:19.237999916,0.0,0.0,0.0,0.0,0.0,0.0,65511.94702215062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017832944476045432,2.0492127316255116e-05,0.00020379282846138248,0.00015649475,0.00019740809517777584,0.00014908990284577566,0.0,0.00015399859063306158,1.2145581356591732e-05,0.019625586445175484,0.00016849626052829392,0.00034128623988512327,1748.8545689993894,126.64594818646435,4463.342599036093,5140.4800000000005,2969.8018598126337,3274.9583951240793,0.0,902.3135204900614,7293.672883156152,87699.14486355412,6653.383797081462,45634.74925636862,2295.5714452313737,195.72555628817219,13549.3516022753,5427.200000000001,3045.376459449713,3381.2070453475703,0.0,8.512391702736428,372.75063552361723,45718.02454385168,6411.482396208013,7523.871299451974,0.0,0.0,31.86476103340403,98.98666666666668,0.0,0.0,0.0,878.9044433075362,0.0,59675.50407946428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006655331858288889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004119973557170805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-09 02:11:34.237999916,0.0,0.0,0.0,0.0,0.0,0.0,68026.22924434004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019247333312655802,2.2184707715768496e-05,0.00021968042341958703,0.00015649475,0.00021278946545916718,0.000161678517681739,2.7029343575562598e-05,0.00016152057508584338,1.3215126937270538e-05,0.020794100328357802,0.00018393624273005697,0.0003504360366815382,1887.5619138560082,137.10647511322023,4811.302730452703,5140.4800000000005,3201.198763911252,3551.4840957455945,6909.837008833265,946.3865749560802,7935.95713205814,92826.34162846989,7269.087246771158,40587.97423026095,2477.6406840011223,211.89182517497673,14605.65280692756,5427.200000000001,3282.661880429258,3666.7039996152034,70.48190375462718,8.928175235434718,405.57523100525964,48387.692169222006,7053.426597337409,8280.393616970636,0.0,0.0,34.348923113889775,98.98666666666668,0.0,0.0,0.0,921.8340930586347,0.0,63226.83076674667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007090818024955556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042780939724773835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-09 02:11:49.237999916,0.0,0.0,0.0,0.0,0.0,0.0,71926.04897556204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020661722149266178,2.387728811528187e-05,0.00023556801837779158,0.00015649475,0.00022817083574055852,0.00017426713251770235,2.9625173971002987e-05,0.00016904255953862512,1.4284672517949342e-05,0.02196261421154012,0.00019937622493182002,0.0003640662196400157,2026.269258712628,147.5670020399761,5159.262861869313,5140.4800000000005,3432.595668009871,3828.0097963671087,7573.440432457841,990.4596294220987,8578.241380960126,97953.53839338564,7884.790696460853,42810.34797132968,2659.709922770872,228.05809406178125,15661.954011579819,5427.200000000001,3519.947301408803,3952.2009538828356,77.25080909571655,9.343958768133007,438.399826486902,51057.35979459234,7695.370798466804,7436.5173611675,0.0,0.0,36.83308519437552,98.98666666666668,0.0,0.0,0.0,964.763742809733,0.0,66778.15745402907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007526304191622222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045233493022409,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-09 02:12:04.237999916,0.0,0.0,0.0,0.0,0.0,0.0,74790.89987210387,0.0,11.838858363614142,0.0,0.0,0.0,0.0,0.0,0.0002035463408375356,2.5569868514795248e-05,0.00025145561333599607,0.00020630480798998767,0.00024355220602194992,0.00018685574735366573,3.222100436644337e-05,0.0001765645439914069,1.5354218098628146e-05,0.02313112809472245,0.0002148162071335831,0.0003843457966145581,1265.626634157154,158.027528966732,5507.222993285923,3323.348808484206,3663.9925721084905,4104.535496988625,8237.043856082417,1034.5326838881174,9220.525629862113,103080.73515830142,8500.49414615055,40616.58880773206,1635.5790349107838,244.2243629485858,16718.255216232075,3505.6879984990155,3757.2327223883485,4237.69790815047,84.01971443680591,9.759742300831295,471.22442196854433,53727.02741996265,8337.314999596201,7702.256215211698,0.0,0.0,39.31724727486126,62.95043464796994,0.0,0.0,0.0,1007.6933925608312,0.0,70329.48414131149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007680301810277778,0.0,1.3063340805555556e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004703516591956754,0.0,7.445326482006225e-07,0.0,0.0,0.0,0.0,0.0
2026-07-09 02:12:19.237999916,0.0,0.0,0.0,0.0,0.0,0.0,78637.48903101977,0.0,12.48075588669978,0.0,0.0,0.0,0.0,0.0,0.00021689300006949835,2.7262448914308623e-05,0.0002673432082942006,0.0002196007419430236,0.0002589335763033413,0.00019944436218962907,3.481683476188376e-05,0.00018408652844418866,1.642376367930695e-05,0.024299641977904768,0.00023025618933534612,0.0004024609512442033,1348.6145539177658,168.48805589348785,5855.183124702533,3537.532019680385,3895.3894762071095,4381.061197610139,8900.647279706993,1078.6057383541358,9862.809878764103,108207.9319232172,9116.197595840244,41312.70929345042,1742.8249619860355,260.3906318353903,17774.556420884335,3731.622607304913,3994.5181433678936,4523.194862418102,90.78861977789528,10.175525833529584,504.04901745018674,56396.695045332985,8979.259200725597,19680.96159614033,0.0,0.0,41.801409355347,67.00746477513466,0.0,0.0,0.0,1050.6230423119296,0.0,73880.81082859388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008100391393611111,0.0,1.3865632472222222e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00494542431017302,0.0,7.849008702080084e-07,0.0,0.0,0.0,0.0,0.0
2026-07-09 02:12:34.237999916,0.0,0.0,0.0,0.0,0.0,0.0,81401.27380575056,0.0,11.810388068806882,0.0,0.0,0.0,0.0,0.0,0.00023023965930146117,2.8955029313822006e-05,0.00024211488133131048,0.00023289667589605946,0.0002743149465847326,0.00016284800000000002,3.741266515732415e-05,0.00014676466719371767,1.749330925998576e-05,0.021070869333333332,0.00021163109235196716,0.00041628224483485624,1431.6024736783777,178.94858282024376,3969.9238020695616,3751.715230876563,4126.786380305728,3577.1733333333336,9564.25070333157,828.8898692438886,10505.09412766609,94040.74666666667,5623.498557018589,39223.99073535668,1850.0708890612882,276.55690072219494,12051.482097766497,3957.55721611081,4231.803564347439,3693.226666666667,97.55752511898466,7.819715747583855,536.8736129318291,49020.017777777786,5757.950310479288,25441.213836095143,0.0,0.0,28.342138311562397,71.06449490229937,0.0,0.0,0.0,807.385650938033,0.0,64067.98222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008520480976944444,0.0,1.4667924138888889e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005119235663783868,0.0,7.427421829938549e-07,0.0,0.0,0.0,0.0,0.0
2026-07-09 02:12:49.237999916,0.0,0.0,0.0,0.0,0.0,0.0,85197.36711508149,0.0,12.388095839583956,0.0,0.0,0.0,0.0,0.0,0.00024358631853342388,1.8475201625894642e-05,0.00025560783607508333,0.00024619260984909543,0.00025121677288156226,0.00022563822878874214,4.000849555276454e-05,0.00015251523943871328,1.856285484066456e-05,0.019324921960969216,0.0002245178404508409,0.0004279049928737402,1514.5903934389894,198.76526822083628,4191.165891374479,3965.8984420727425,2374.208013655611,2459.0831113410313,10227.854126956147,861.3676526734687,11147.378376568075,83238.21773132264,5961.618861198787,40292.67298909895,1957.3168161365402,250.0595309875037,12723.105839547308,4183.491824916708,2432.2203361612233,2535.6479701190488,104.32643046007404,8.12610993088178,569.6982084134714,44199.579938709954,6110.33729416076,26991.796946600294,0.0,0.0,29.92163308477445,75.1215250294641,0.0,0.0,0.0,839.0208503635438,0.0,55398.51357402139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008940570560277776,0.0,1.5470215805555559e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005357967754126236,0.0,7.790735828005021e-07,0.0,0.0,0.0,0.0,0.0
2026-07-09 02:13:04.237999916,0.0,0.0,0.0,0.0,0.0,0.0,87987.93723504955,0.0,11.787129913385016,0.0,0.0,0.0,0.0,0.0,0.00025693297776538664,1.949375040273399e-05,0.0002691007908188561,0.0002594885438021314,0.00026470938911502993,0.00023815683219427256,4.260432594820493e-05,0.00015826581168370895,1.252451267571914e-05,0.020171991355175917,0.0002374045885497147,0.0004306304601308581,1597.5783131996009,209.7233148459255,4412.407980679394,4180.081653268922,2501.7244896425923,2595.515161784658,10891.457550580724,893.845436103049,5836.230923346784,86816.86609963031,6299.739165378984,35662.222415710814,2064.562743211792,263.84546061261597,13394.729581328116,4409.426433722606,2562.8525993442668,2676.3279049171474,111.0953358011634,8.432504114179707,371.21679565133854,46098.29710317355,6462.724277842233,28490.674206500855,0.0,0.0,31.501127857986496,79.17855515662883,0.0,0.0,0.0,870.6560497890548,0.0,57825.05565108607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00913870605733111,0.0,1.3018005977777778e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00553346360833756,0.0,7.412795034417686e-07,0.0,0.0,0.0,0.0,0.0
2026-07-09 02:13:19.237999916,0.0,0.0,0.0,0.0,0.0,0.0,91741.13956498657,0.0,12.312320387555081,0.0,0.0,0.0,0.0,0.0,0.0002702796369973494,2.0512299179573334e-05,0.00028259374556262887,0.0002547755027401236,0.0002782020053484976,0.00025067543559980304,2.5273688906069733e-05,0.0001640163839287046,1.320307098844344e-05,0.02101906074938262,0.00025029133664858843,0.00045355145143245837,1680.5662329602128,220.68136147101467,4633.650069984311,10492.379181123539,2629.240965629574,2731.947212228285,5915.010827671666,926.3232195326292,6152.428695711463,90395.51446793797,6637.859469559183,34858.56716016665,2171.808670287044,277.6313902377281,14066.353323108924,10062.950292400883,2693.4848625273103,2817.007839715246,164.61069093705936,8.738898297477634,391.328735256017,47997.01426763714,6815.111261523704,32111.947912318876,0.0,0.0,33.080622631198544,59.30208463312855,0.0,0.0,0.0,902.2912492145657,0.0,60251.59772815077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009548834740664446,0.0,1.3659839311111114e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005769498332642489,0.0,7.743081488173528e-07,0.0,0.0,0.0,0.0,0.0
