api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
279.47124,807.2960400000002,724.3779600000001,719.27964,306.1494000000001,584.53884,270.6778800000001,1617.3997200000001,766.2617999999999,4622.215425435,70235.4026416
279.02808000000005,816.0073199999997,734.616,724.64688,303.8256,582.4857600000003,270.89387999999997,1617.2542800000003,772.9693199999999,4596.34026029,69719.16239999999
279.5428799999999,815.0378399999998,729.3157199999999,718.1870400000001,305.1813599999999,585.4856400000002,271.45223999999996,1613.57076,775.44936,4601.68985029,69710.88131999999
280.04508,819.69192,732.7710000000001,719.7868800000002,305.53307999999987,581.1987599999999,271.90404,1619.9672399999995,779.0374799999997,4616.415480217501,69844.41936
279.16812000000004,815.1587999999997,730.8900000000003,712.5768000000004,306.53676,581.4125999999998,271.5019200000001,1619.1507600000004,781.8508799999994,4622.0249027175,69782.01984
272.33783999999997,817.8883200000002,733.4481600000001,718.2676800000002,307.2852000000001,578.6622000000001,270.66996000000006,1621.3363200000003,787.5529199999995,4641.79356,69856.77239999999
269.09243999999984,821.6164800000006,733.6137599999998,715.2858000000002,307.3820400000001,580.6623599999998,270.0633599999999,1616.3496000000002,788.26788,4650.78348,69734.79684
266.4464399999999,826.0362000000001,732.3112799999998,718.37928,307.03104,579.8869199999993,268.3562399999999,1620.8373600000004,795.9495600000001,4661.094239999999,69687.93527999999
265.4974800000001,826.6355999999998,735.9044399999999,715.2137999999998,307.93212000000005,582.3507599999995,268.2295199999999,1619.2598400000002,792.2358000000002,4669.72272,69591.38759999999
263.39364000000006,827.3102399999998,736.78284,717.2935199999996,306.58212000000003,584.2645199999995,266.68367999999987,1618.5654,793.2934800000005,4672.487880000001,69704.96796
262.7841599999999,829.6826399999998,738.52956,715.8700799999999,306.67788,584.3181599999996,266.7139199999998,1617.3054000000002,789.6956400000005,4679.38116,69840.87768
260.7044399999999,827.0542799999997,736.7061600000004,716.5296000000002,305.08236,588.1226399999997,265.6270799999998,1619.67924,791.9323200000001,4674.666599999999,69879.61476000001
259.9254000000002,829.3600799999997,736.6590000000006,718.0455599999999,306.21023999999994,585.9586799999996,265.3722,1623.1975200000002,786.8707200000001,4679.42544,69844.12992
