api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
58.558781113134344,49.540581109388754,32.49110238351395,43.14203272373736,36.625324035699684,21.601429449367053,56.25694939599897,64.6729635218921,41.28212820967479,195.96288164316226,1782.4334257562273
51.0083111383233,47.02933587436636,29.795184443127745,40.550259687257665,41.12522267222392,17.92635729020245,54.788217584294415,59.77077659579131,36.75496747031668,189.92846719707603,2020.204381372383
49.660405376355854,41.93188615762467,20.528622121905883,32.25278341997795,42.37016370532465,20.553473991907094,53.841043276073314,51.93590934696361,36.78205705960497,182.78254349775824,2114.0091399469034
47.7237491685638,42.74925157408068,23.470896431112063,38.757504655279256,42.794388022543444,20.632202744642303,54.6873553796122,47.64143715061531,37.50288334707114,177.2783233198563,1836.5398410351431
46.68019770806466,44.9991958328149,23.200000937930838,35.479885469939425,43.668716447544035,21.465329196637683,53.96377998087227,48.69527131391748,40.09852859624661,161.20672701980297,1744.1738862674304
42.90515362163388,48.37983392183181,27.860638929069665,37.715793781173694,46.05510668232128,24.08405388633748,53.91812706554257,49.904872913815225,32.62971067453692,153.8737437387422,1460.6161712394098
43.57388808192358,41.141155154225245,25.396017708609097,36.58335123960077,47.411640801980234,25.697701438377283,53.739635174943345,46.610191122543235,32.733059210284715,145.44174363360682,1232.0713128785435
39.20789848201508,45.104231518561434,28.81078387104366,39.79140556130142,48.193403949669246,28.99048789351463,50.39633824412255,45.75113617579337,29.159871577495238,149.00074874635976,1039.2361761511174
38.66699776274325,49.113750703443465,28.49024551133249,40.02104743156999,48.98929341462267,31.09403759205343,50.17897271232245,43.299353757025486,31.222290310610006,131.5836005504635,949.4612515771295
35.27567959056203,54.039490951858355,30.052383966933395,38.56985849162534,51.95597283377517,34.988014960326176,47.809672796035755,43.48962199789835,30.629404509784173,124.65151087084348,1059.9708440244042
35.445745853854014,57.64516899459977,32.73664184634693,37.38428503721842,53.5616396506303,35.18670281023795,48.03271122791225,43.1504965783724,24.2681243052691,119.87710288931761,1122.851310284567
32.57768793785107,56.51792839643044,26.88170920637295,39.8754708120167,53.691155860308946,32.994343072957506,45.0648394647536,45.047132515356125,27.67079616462081,115.79451914386952,1148.8238250654797
33.89593595108418,55.83449217306506,30.658188216527,41.4760871753351,54.590388214190334,31.583199247448235,45.901340317685765,48.51088923266752,28.85999804407483,108.54669746766183,1120.6404088975755
