timestamp,api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,api-gateway_cpu_usage,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,orchestrator_cpu_usage,policy-enforcer_cpu_usage,rabbitmq_cpu_usage,server_cpu_usage,sidecar_cpu_usage,api-gateway_memory_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,orchestrator_memory_usage,policy-enforcer_memory_usage,rabbitmq_memory_usage,server_memory_usage,sidecar_memory_usage,api-gateway_memory_rss_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,orchestrator_memory_rss_usage,policy-enforcer_memory_rss_usage,rabbitmq_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,api-gateway_memory_cache_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,orchestrator_memory_cache_usage,policy-enforcer_memory_cache_usage,rabbitmq_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,api-gateway_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,kernel_processes_carbon_coal,orchestrator_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,api-gateway_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,kernel_processes_carbon_emission,orchestrator_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission
2026-06-28 14:43:57.558000088,0.0,62.76465803474995,0.0,0.0,45251.97191578866,0.0,0.0,229.38100889416364,0.0,20.493112690517794,0.065539303379454,0.05302617915795162,0.059943465792707894,0.08048262404979949,0.0071916686157482744,0.013780633568340602,0.1630052127690253,0.08884678311311633,0.10064194789378225,27846.838720724027,32547.301422095014,123718.54689593322,32852.33734362842,893.945787047971,8226.029786379444,126896.35019657222,132423.69320012888,947155.2106926985,27075.458146742752,22627.343054151697,85623.3931596488,28684.503501526306,653.2680751504404,7966.260424704304,116069.01656205242,121335.58491782144,744014.9646934156,0.0,455.9416457338817,412.6521474362523,0.0,138.02851495978817,0.0,1220.5357915276882,0.0,0.0,0.0,5.1949786887301595e-05,0.0,0.0,0.03347657922377192,0.0,0.0,0.0002093880539,0.0,1.724196896031746e-05,0.0,3.0299955952222525e-05,0.0,0.0,0.019570642057106197,0.0,0.0,0.0001220976672393215,0.0,1.0081145003972344e-05
2026-06-28 14:44:12.558000088,0.0,67.3487838702795,0.0,0.0,42556.946079061796,0.0,0.0,242.22663750800103,0.0,21.767921911670577,0.0,0.05302617915795162,0.059943465792707894,0.08048262404979949,0.01064954691792315,0.013780633568340602,0.12367911353834612,0.08884678311311633,0.10054849000525899,0.0,32547.301422095014,123718.54689593322,32852.33734362842,1323.7703389725168,8226.029786379444,127543.97149821863,132423.69320012888,968051.3887038823,0.0,22627.343054151697,85623.3931596488,28684.503501526306,967.37063232607,7966.260424704304,123967.74798424901,121335.58491782144,756291.918466858,0.0,514.0130273644039,458.00352093182903,0.0,163.4856368631058,0.0,265960.6225389087,0.0,0.0,0.0,5.269211352575758e-05,0.0,0.0,0.033913719795025325,0.0,0.0,0.0002109817838909091,0.0,1.7476526751515148e-05,0.0,3.0827099719625876e-05,0.0,0.0,0.019762239417024974,0.0,0.0,0.00012375852497597278,0.0,1.0246824808868972e-05
2026-06-28 14:44:27.558000088,0.0,67.3487838702795,0.0,0.0,42557.01101450824,0.0,0.0,242.22663750800103,0.0,21.767921911670577,0.06124909631604579,0.05302617915795162,0.037167672396914285,0.05843306781428942,0.01064954691792315,0.013780633568340602,0.04259921961019873,0.06152466972949475,0.06680476684529407,196747.72904008682,32547.301422095014,74209.29109396823,23851.891989385684,1323.7703389725168,8226.029786379444,87944.28510674492,91700.8326359437,898226.7082874086,136088.80457353807,22627.343054151697,51780.76255368028,20825.905692224813,967.37063232607,7966.260424704304,93243.65379323457,84022.5332525513,701410.2257046958,0.0,572.0844089949261,296.7035021080524,0.0,188.94275876642345,0.0,464746.22210881463,0.0,0.0,0.0,5.3272185495454555e-05,0.0,0.0,0.03428706680205996,0.0,0.0,0.00021330442025454545,0.0,1.766892069090909e-05,0.0,3.1157421433209266e-05,0.0,0.0,0.019973172097950076,0.0,0.0,0.00012507948779045392,0.0,1.0356196462592597e-05
2026-06-28 14:44:42.558000088,0.0,71.43977277273274,0.0,0.0,40760.50206024724,0.0,0.0,250.43885266231948,0.0,23.16157938952674,0.06124909631604579,0.05302617915795162,0.003042972134130847,0.03799606390322474,0.01064954691792315,0.013780633568340602,0.04778844542810945,0.0,0.06175480981439447,196747.72904008682,32547.301422095014,2129.151654081552,316870.79320206435,1323.7703389725168,8226.029786379444,98657.2220804627,0.0,896002.4799747685,136088.80457353807,22627.343054151697,2173.5089802082507,12602.662634364418,967.37063232607,7966.260424704304,104602.13359750637,0.0,700936.3033335557,0.0,630.1557906254483,0.0,0.0,214.3998806697411,0.0,521359.3036772419,0.0,0.0,0.0,5.385225746515151e-05,0.0,0.0,0.03466041380909459,0.0,0.0,0.00021562705661818182,0.0,1.7861314630303026e-05,0.0,3.1694375081243745e-05,0.0,0.0,0.02016071570098139,0.0,0.0,0.0001266534277389422,0.0,1.0527962582751332e-05
2026-06-28 14:44:57.558000088,0.0,71.43977277273274,0.0,0.0,40760.50206024724,0.0,0.0,250.43885266231948,0.0,23.16157938952674,0.06124909631604579,0.032826851154947996,0.003415214801645355,0.03799606390322474,0.01064954691792315,0.002710830650199435,0.062270709814928604,0.0051988530081736525,0.06198076372580452,196747.72904008682,19166.430367634617,2389.6078976234003,316870.79320206435,1323.7703389725168,1574.7032533999711,128555.24368461342,3622.350261289026,951939.2175779063,136088.80457353807,13430.840232681616,2439.3913954905547,12602.662634364418,967.37063232607,1771.5411600749676,136301.75765126158,3732.1184510250573,738045.3158753443,0.0,401.23997907343556,0.0,0.0,239.85700257305868,0.0,679356.9788211278,0.0,0.0,0.0,5.44323294348485e-05,0.0,0.0,0.035033760816129224,0.0,0.0,0.00021794969298181822,0.0,1.805370856969697e-05,0.0,3.202687903014738e-05,0.0,0.0,0.020371404514620443,0.0,0.0,0.0001279770343664331,0.0,1.0637986300997856e-05
2026-06-28 14:45:12.558000088,0.0,71.35478967055383,0.0,0.0,40177.16620871506,0.0,0.0,255.5169723761329,0.0,23.172844198187747,0.06124909631604579,0.003275970918707167,0.004466912010174094,0.00470113277906118,0.01064954691792315,0.002710830650199435,0.05444425779467672,0.0051988530081736525,0.04120619424067751,196747.72904008682,327.51952987267384,3125.474922502186,539444.1174056311,1323.7703389725168,1574.7032533999711,1915339.4372623574,3622.350261289026,929210.4176479127,136088.80457353807,409.39941234084233,3190.588983387648,0.0,967.37063232607,1771.5411600749676,1414848.7300380229,3732.1184510250573,701387.7525996235,0.0,0.0,0.0,0.0,265.3141244763763,0.0,344188.59315589356,0.0,0.0,0.0,5.5751903530434785e-05,0.0,0.0,0.03532742569093256,0.0,0.0,0.0002213702979695652,0.0,1.8460610760869562e-05,0.0,3.2314666466780705e-05,0.0,0.0,0.020584829649315878,0.0,0.0,0.00012930903096360774,0.0,1.0730696544424328e-05
2026-06-28 14:45:27.558000088,0.0,71.35478967055383,0.0,0.0,40177.16620871506,0.0,0.0,255.5169723761329,0.0,23.172844198187747,0.0017869505149910368,0.0045859465510004445,0.0034293352068330723,0.00470113277906118,0.006724128749557783,0.002710830650199435,0.05444425779467672,0.0051988530081736525,0.03137201008213161,2366.1697077082335,458.48607807471666,2399.4878711284214,539444.1174056311,711.8216970065604,1574.7032533999711,1915339.4372623574,3622.350261289026,1010404.6445999569,521.9492002297575,573.1075975933958,2449.47720177693,0.0,508.44406929040025,1771.5411600749676,1414848.7300380229,3732.1184510250573,683630.6958961682,0.0,0.0,0.0,0.0,145.18620398587382,0.0,344188.59315589356,0.0,0.0,0.0,5.6339773095652176e-05,0.0,0.0,0.035699930633927734,0.0,0.0,0.00022370451173768115,0.0,1.8655266557971012e-05,0.0,3.26467079340964e-05,0.0,0.0,0.020795581064528047,0.0,0.0,0.00013063272349097632,0.0,1.0840543031738211e-05
2026-06-28 14:45:42.558000088,0.0,76.10846996539468,0.0,0.0,38466.78804231837,0.0,0.0,264.8746141074966,0.0,23.65202664408541,0.002042928834061883,0.0045859465510004445,0.003057092539318564,0.00470113277906118,0.002809464484938651,0.002710830650199435,0.05444425779467672,0.0051988530081736525,0.02488718593736092,2705.1204169384487,458.48607807471666,2139.031627586572,539444.1174056311,101.54952274699392,1574.7032533999711,1915339.4372623574,3622.350261289026,1062021.585151169,596.7177390305402,573.1075975933958,2183.5947864946256,0.0,50.77476137349696,1771.5411600749676,1414848.7300380229,3732.1184510250573,704512.690251349,0.0,0.0,0.0,0.0,0.0,0.0,344188.59315589356,0.0,0.0,0.0,5.6927642660869575e-05,0.0,0.0,0.0360724355769229,0.0,0.0,0.00022603872550579714,0.0,1.8849922355072465e-05,0.0,3.311129768045761e-05,0.0,0.0,0.02096729370482165,0.0,0.0,0.00013204332072630864,0.0,1.0937473272568924e-05
2026-06-28 14:45:57.558000088,0.0,76.10846996539468,0.0,0.0,38466.78804231837,0.0,0.0,264.8746141074966,0.0,23.65202664408541,0.0022989071531327302,0.0045859465510004445,0.004486181102114529,0.00470113277906118,0.002809464484938651,0.002710830650199435,0.05444425779467672,0.0,0.027767667171951355,3044.0711261686643,458.48607807471666,284131.9920225984,539444.1174056311,101.54952274699392,1574.7032533999711,1915339.4372623574,0.0,1215186.7755447403,671.486277831323,573.1075975933958,203706.09440764016,0.0,50.77476137349696,1771.5411600749676,1414848.7300380229,0.0,820237.5007709363,0.0,0.0,0.0,0.0,0.0,0.0,344188.59315589356,0.0,0.0,0.0,5.7515512226086946e-05,0.0,0.0,0.03644494051991806,0.0,0.0,0.00022837293927391303,0.0,1.9044578152173908e-05,0.0,3.3444682249370524e-05,0.0,0.0,0.021177576164351723,0.0,0.0,0.00013336788503339012,0.0,1.1047190194461025e-05
2026-06-28 14:46:12.558000088,0.0,75.41096849474911,0.0,0.0,38250.244240706794,0.0,0.0,267.7838306384397,0.0,23.342690448408078,0.0030717398288501586,0.0034230778930709263,0.004498801590937498,0.0,0.002809464484938651,0.002710830650199435,0.04640717665736703,0.0,0.026807291817447572,4067.4085107625806,342.2267443993595,468180.084128108,0.0,101.54952274699392,1574.7032533999711,3750210.3981380155,0.0,1420721.6850457338,897.2224656093929,427.7834304991994,335035.7752696681,0.0,50.77476137349696,1771.5411600749676,2727804.5532315,0.0,889940.7306625289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.825835207500001e-05,0.0,0.0,0.03675059300609861,0.0,0.0,0.0002308943379263889,0.0,1.918333960277778e-05,0.0,3.3928432630074205e-05,0.0,0.0,0.02136230902094381,0.0,0.0,0.00013482867769827475,0.0,1.119798911153924e-05
