timestamp,api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,api-gateway_cpu_usage,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,orchestrator_cpu_usage,policy-enforcer_cpu_usage,rabbitmq_cpu_usage,server_cpu_usage,sidecar_cpu_usage,api-gateway_memory_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,orchestrator_memory_usage,policy-enforcer_memory_usage,rabbitmq_memory_usage,server_memory_usage,sidecar_memory_usage,api-gateway_memory_rss_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,orchestrator_memory_rss_usage,policy-enforcer_memory_rss_usage,rabbitmq_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,api-gateway_memory_cache_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,orchestrator_memory_cache_usage,policy-enforcer_memory_cache_usage,rabbitmq_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,api-gateway_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,kernel_processes_carbon_coal,orchestrator_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,system_processes_carbon_coal,api-gateway_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,kernel_processes_carbon_emission,orchestrator_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission,system_processes_carbon_emission
2026-06-28 23:28:26.729000092,0.0,0.0,0.0,0.0,47115.50222698997,0.0,0.0,0.0,0.0,117.19219409423357,11.679256478808446,0.13821083132514592,0.02824675941151966,0.025976494518287294,0.02681382577152538,0.4178754056142158,0.0,0.10762047813664148,0.02892941527899979,0.16083379583539328,264859.86480810895,293937.775439058,192357.78889329528,13236.502909331957,196695.20130483303,0.0,5234.378579092674,15038.376728473511,247012.75501878082,5859.044575316691,261382.79725492772,322439.0231421663,7768.431906901377,158861.08678856556,0.0,3407.284169409382,19977.015239895285,670534.5503374913,1372.3888194435494,0.0,733.5900420882958,747.5682698681595,210.97089878959568,0.0,0.0,355.93791073310086,506.3158523497539,0.0,0.0,0.0,0.0,0.017468501184331544,0.0,0.0,0.0,0.0,4.591438677407409e-05,9.916460555555553e-08,0.0,0.0,0.0,0.0,0.010100222085204695,0.0,0.0,0.0,0.0,2.6356733867511085e-05,6.697228170170314e-07
2026-06-28 23:28:41.729000092,0.0,0.0,0.0,0.0,47115.55714085699,0.0,0.0,0.0,0.0,117.19219409423357,11.679256478808446,0.13821083132514592,0.02824675941151966,0.029881470850357063,0.02681382577152538,0.4178754056142158,0.13011583111621194,0.10762047813664148,0.02892941527899979,0.25532174368308824,272683.1015863606,293937.775439058,337117.9759024989,13236.502909331957,196695.20130483303,2991.4966873597996,5234.378579092674,15038.376728473511,258878.61131790784,5859.044575316691,261382.79725492772,284400.32870750816,7768.431906901377,158861.08678856556,122900.6555723651,3407.284169409382,19977.015239895285,935293.5365097594,1372.3888194435494,0.0,1318.4421239443357,819.8473693255752,210.97089878959568,676.6480602361452,0.0,355.93791073310086,721.2972896317505,0.0,0.0,0.0,0.0,0.017867498961183392,0.0,0.0,0.0,0.0,4.7097775662962964e-05,1.075812722222222e-07,0.0,0.0,0.0,0.0,0.01032778414805843,0.0,0.0,0.0,0.0,2.703033461283047e-05,7.207293897139483e-07
2026-06-28 23:28:56.729000092,0.0,0.0,0.0,0.0,44995.85849628973,0.0,0.0,0.0,0.0,121.06967844308579,12.287701098080527,0.13821083132514592,0.018536508671710156,0.029881470850357063,0.0,0.4178754056142158,0.13011583111621194,0.10762047813664148,0.02892941527899979,0.25020425358715187,272683.1015863606,344547.9903247388,337117.9759024989,0.0,196695.20130483303,2991.4966873597996,5234.378579092674,15038.376728473511,257024.5425701604,5859.044575316691,302968.2466162318,284400.32870750816,0.0,158861.08678856556,122900.6555723651,3407.284169409382,19977.015239895285,934353.0267973706,1372.3888194435494,0.0,1327.4227710968876,0.0,210.97089878959568,676.6480602361452,0.0,355.93791073310086,856.6707795623511,0.0,0.0,0.0,0.0,0.01826649673803525,0.0,0.0,0.0,0.0,4.8281164551851854e-05,1.1599793888888886e-07,0.0,0.0,0.0,0.0,0.0105001815415366,0.0,0.0,0.0,0.0,2.7456744269570212e-05,8.853818209287056e-07
2026-06-28 23:29:11.729000092,0.0,0.0,0.0,0.0,44995.85849628973,0.0,0.0,0.0,0.0,121.06967844308579,12.287701098080527,0.13821083132514592,0.018536508671710156,0.029881470850357063,0.0,0.00142396060970872,0.13011583111621194,0.075159451418677,0.02892941527899979,0.23917423727550843,272683.1015863606,344547.9903247388,337117.9759024989,0.0,0.0,2991.4966873597996,3655.5591401738457,15038.376728473511,240770.40434115115,5859.044575316691,302968.2466162318,284400.32870750816,0.0,0.0,122900.6555723651,2379.562081811277,19977.015239895285,777181.6883311637,1372.3888194435494,0.0,1327.4227710968876,0.0,0.0,676.6480602361452,0.0,355.93791073310086,876.3612632889117,0.0,0.0,0.0,0.0,0.0185155290036051,0.0,0.0,0.0,0.0,4.9301878839999995e-05,5.337920370370369e-07,0.0,0.0,0.0,0.0,0.010726548554478705,0.0,0.0,0.0,0.0,2.8124334738855406e-05,9.438996198191026e-07
2026-06-28 23:29:26.729000092,0.0,0.0,0.0,0.0,42857.63598579888,0.0,0.0,0.0,0.0,121.17849427954238,12.395791663333068,0.13821083132514592,0.003478643203080941,0.029881470850357063,0.005917425206531351,0.0016480558018696911,0.13011583111621194,0.0,0.0,0.11543538733742807,272683.1015863606,305208.3344370058,337117.9759024989,315542.46025754407,0.0,2991.4966873597996,0.0,0.0,471679.26456249016,5859.044575316691,265339.61938727135,284400.32870750816,260456.15927180176,0.0,122900.6555723651,0.0,0.0,687401.2409977936,1372.3888194435494,0.0,1327.4227710968876,0.0,0.0,676.6480602361452,0.0,0.0,753.8044022228431,0.0,0.0,0.0,0.0,0.01891132263163541,0.0,0.0,0.0,0.0,5.048127883999999e-05,5.699031481481481e-07,0.0,0.0,0.0,0.0,0.010893114601322413,0.0,0.0,0.0,0.0,2.879749991442537e-05,8.898446873880123e-07
2026-06-28 23:29:41.729000092,0.0,0.0,0.0,0.0,42857.64141131292,0.0,0.0,0.0,0.0,121.17849427954238,12.395791663333068,0.09688156965019235,0.004746229176397322,0.0,0.005917425206531351,0.0018721509940306624,0.0,0.03528371009655921,0.004549159775695441,0.10431293458969054,191142.5222283792,414571.26872524084,0.0,315542.46025754407,0.0,0.0,1415492.503845853,262205.049605815,675031.2073408028,4107.011220934977,362026.96559240227,0.0,260456.15927180176,0.0,0.0,964914.348290877,204689.10324066848,695855.7696988274,962.0026283271118,0.0,0.0,0.0,0.0,0.0,0.0,112.7763654218559,114.12898128880701,0.0,0.0,0.0,0.0,0.01930711625966571,0.0,0.0,0.0,0.0,5.1660678840000004e-05,6.060142592592592e-07,0.0,0.0,0.0,0.0,0.011118238400706573,0.0,0.0,0.0,0.0,2.946521966132673e-05,9.417908750187513e-07
2026-06-28 23:29:56.729000092,0.0,0.0,0.0,0.0,41439.06046443405,0.0,0.0,0.0,0.0,133.37538086126324,13.162565254785354,0.0,0.004746229176397322,0.004324013393699301,0.005917425206531351,0.0020962461861916337,0.0,0.03528371009655921,0.004549159775695441,0.023026221132005496,0.0,416423.4781254865,237986.79494435014,315542.46025754407,0.0,0.0,1415492.503845853,262205.049605815,746185.7440544567,0.0,362026.96559240227,181078.58894548198,260456.15927180176,0.0,0.0,964914.348290877,204689.10324066848,534681.3854686671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.7763654218559,124.85821278664545,0.0,0.0,0.0,0.0,0.019702909887696015,0.0,0.0,0.0,0.0,5.284007884e-05,6.421253703703703e-07,0.0,0.0,0.0,0.0,0.01133839938387525,0.0,0.0,0.0,0.0,3.056277750970279e-05,1.1081117293972393e-06
2026-06-28 23:30:11.729000092,0.0,0.0,0.0,0.0,41439.06046443404,0.0,0.0,0.0,0.0,133.37538086126324,13.16256525478535,0.003278597871562255,0.003468254234772606,0.004324013393699301,0.005917425206531351,0.0026891423059316535,0.0030536066073918885,0.03528371009655921,0.004549159775695441,0.025606743690683706,1132.6928394929573,304296.8297126646,237986.79494435014,315542.46025754407,0.0,133.89121338912133,1415492.503845853,262205.049605815,1031413.9620406542,1315.3852329595634,264547.1825848081,181078.58894548198,260456.15927180176,0.0,44.63040446304045,964914.348290877,204689.10324066848,732790.1469957015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.7763654218559,0.0,0.0,0.0,0.0,0.0,0.01998949186838729,0.0,0.0,0.0,0.0,5.478321435757577e-05,5.176770374999998e-07,0.0,0.0,0.0,0.0,0.011563424918852303,0.0,0.0,0.0,0.0,3.124002208883758e-05,1.1660366868014914e-06
2026-06-28 23:30:26.729000092,0.0,0.0,0.0,0.0,39202.57500600048,0.0,0.0,0.0,0.0,132.98383870709657,12.280582446595728,0.003278597871562255,0.004600944448176257,0.004324013393699301,0.005917425206531351,0.002827200078258508,0.0030536066073918885,0.03528371009655921,0.004549159775695441,0.02859666795836647,1132.6928394929573,328241.2843420434,237986.79494435014,315542.46025754407,1756.8419706079328,133.89121338912133,1415492.503845853,262205.049605815,1230097.7629456315,1315.3852329595634,263445.959562034,181078.58894548198,260456.15927180176,1726.0201816498989,44.63040446304045,964914.348290877,204689.10324066848,898151.8807418315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.7763654218559,0.0,0.0,0.0,0.0,0.0,0.020383134202983252,0.0,0.0,0.0,0.0,5.597966890303031e-05,5.452395374999999e-07,0.0,0.0,0.0,0.0,0.011730177578920324,0.0,0.0,0.0,0.0,3.1846214807151755e-05,1.1015682007560578e-06
2026-06-28 23:30:41.729000092,0.0,0.0,0.0,0.0,39202.57500600048,0.0,0.0,0.0,0.0,132.98383870709657,12.280582446595728,0.003278597871562255,0.004600944448176257,0.004324013393699301,0.003425806775504756,0.002827200078258508,0.0030536066073918885,0.013061979706279122,0.004478113896768205,0.027526632398985104,1132.6928394929573,328241.2843420434,237986.79494435014,245751.97415319024,1756.8419706079328,133.89121338912133,15921.856266862887,167975.5222372957,1229668.2058010225,1315.3852329595634,263445.959562034,181078.58894548198,155719.8998139072,1726.0201816498989,44.63040446304045,14713.501103752757,131195.54608079777,897719.9774860505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.16476682112088,0.0,0.0,0.0,0.0,0.0,0.02077677653757921,0.0,0.0,0.0,0.0,5.717612344848485e-05,5.728020374999999e-07,0.0,0.0,0.0,0.0,0.0119540845893801,0.0,0.0,0.0,0.0,3.252195176955611e-05,1.1537007975884813e-06
