timestamp,api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,api-gateway_cpu_usage,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,orchestrator_cpu_usage,policy-enforcer_cpu_usage,rabbitmq_cpu_usage,server_cpu_usage,sidecar_cpu_usage,api-gateway_memory_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,orchestrator_memory_usage,policy-enforcer_memory_usage,rabbitmq_memory_usage,server_memory_usage,sidecar_memory_usage,api-gateway_memory_rss_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,orchestrator_memory_rss_usage,policy-enforcer_memory_rss_usage,rabbitmq_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,api-gateway_memory_cache_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,orchestrator_memory_cache_usage,policy-enforcer_memory_cache_usage,rabbitmq_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,api-gateway_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,kernel_processes_carbon_coal,orchestrator_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,system_processes_carbon_coal,api-gateway_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,kernel_processes_carbon_emission,orchestrator_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission,system_processes_carbon_emission
2026-06-29 00:00:25.269999981,0.0,0.0,0.0,0.0,48233.277023161536,0.0,0.0,0.0,0.0,119.58557237149158,0.1704000538089016,0.02650278105992595,0.03281398325795493,0.06387933121671445,0.2820667247361984,0.17966387962137612,0.109912396694215,0.07787274832419261,0.1973807185012363,27212.808714845767,31830.920456354474,239431.09219261399,29910.364604670216,215756.76213771725,8414.890275478585,8836.668990009624,54064.20475319928,836948.7140716269,21815.226820992062,259589.77152796206,47212.12158709143,14346.907005325686,151361.75659148442,904.0791205059637,1296679.212718643,4592.711761121268,624385.906679763,5217.662497391916,35715.113493116354,6158.102815707578,15269.80745596067,5650.217582980176,7476.038881107008,17854.602984942525,42108.6449769111,31361.848094076093,0.0,0.0,0.0,0.0,0.06959335179316632,0.0,0.0,0.0,0.0,0.00018689172601626017,5.658125e-06,0.0,0.0,0.0,0.0,0.03966971198871366,0.0,0.0,0.0,0.0,0.00010622234625072956,6.48231963076923e-06
2026-06-29 00:00:40.269999981,0.0,0.0,0.0,0.0,48233.33162680178,0.0,0.0,0.0,0.0,119.58557237149158,0.14327806176975633,0.029811134845191704,0.035773866626306855,0.06387933121671445,0.2820667247361984,0.17966387962137612,0.109912396694215,0.07787274832419261,0.15445846656592327,161475.17321709474,35804.388219686916,362418.795259273,29910.364604670216,215756.76213771725,8414.890275478585,8836.668990009624,54064.20475319928,775374.9552939567,105379.39647201507,291994.4765779311,715.3002538011968,14346.907005325686,151361.75659148442,904.0791205059637,1296679.212718643,4592.711761121268,570069.1911799865,8484.455491912533,41075.3328262728,10361.024034274804,15269.80745596067,5650.217582980176,7476.038881107008,17854.602984942525,46381.031732954165,26434.444125215246,0.0,0.0,0.0,0.0,0.06999870891806952,0.0,0.0,0.0,0.0,0.00018801245772357726,5.658125e-06,0.0,0.0,0.0,0.0,0.03989996781724415,0.0,0.0,0.0,0.0,0.00010685829066862155,6.48231963076923e-06
2026-06-29 00:00:55.269999981,0.0,0.0,0.0,0.0,48189.465494136224,0.0,0.0,0.0,0.0,126.72929348152195,0.11056144705991432,0.03970024542318908,0.035773866626306855,0.06387933121671445,0.40990958104927955,0.17966387962137612,0.109912396694215,0.07787274832419261,0.1553184155534443,317119.1596584729,47681.613159989385,362418.795259273,29910.364604670216,390823.61230500403,8414.890275478585,8836.668990009624,54064.20475319928,727820.8835008589,206180.8692426912,388856.4605996285,715.3002538011968,14346.907005325686,266090.216028071,904.0791205059637,1296679.212718643,4592.711761121268,536785.1877668707,12425.11027804639,46435.55215942926,11326.679376906419,15269.80745596067,9004.35438186097,7476.038881107008,17854.602984942525,50653.418488997224,27346.593949181348,0.0,0.0,0.0,0.0,0.07040406604297272,0.0,0.0,0.0,0.0,0.00018913318943089433,5.658125e-06,0.0,0.0,0.0,0.0,0.04015800527977366,0.0,0.0,0.0,0.0,0.00010752142219466152,6.48231963076923e-06
2026-06-29 00:01:10.269999981,0.0,0.0,0.0,0.0,48189.465494136224,0.0,0.0,0.0,0.0,126.72929348152195,0.11056144705991432,0.029873331896354695,0.035773866626306855,0.0,0.40990958104927955,0.17966387962137612,0.109912396694215,0.004713090676883741,0.07721127858498009,323432.6740936006,35879.089413637565,362418.795259273,0.0,390823.61230500403,8414.890275478585,8836.668990009624,5885.057471264367,708500.771651594,206180.8692426912,292603.68503287045,715.3002538011968,0.0,266090.216028071,904.0791205059637,1296679.212718643,5978.471081919358,517265.0993299197,12425.11027804639,35874.13333333333,11587.864111579389,0.0,9004.35438186097,7476.038881107008,17854.602984942525,0.0,7316.874833275067,0.0,0.0,0.0,0.0,0.0709279127086541,0.0,0.0,0.0,0.0,0.00019076875059391532,5.658125e-06,0.0,0.0,0.0,0.0,0.04038842071825072,0.0,0.0,0.0,0.0,0.00010815752745506235,6.48231963076923e-06
2026-06-29 00:01:25.269999981,0.0,0.0,0.0,0.0,47043.61666522215,0.0,0.0,0.0,0.0,135.1575115508473,0.11056144705991432,0.026564978111088943,0.035773866626306855,0.005084858620310282,0.3065064733164234,0.0,0.109912396694215,0.004713090676883741,0.19457763837726225,323432.6740936006,31905.62165030512,362418.795259273,380758.1032016723,292235.0992376309,0.0,8836.668990009624,5885.057471264367,708367.345498928,206180.8692426912,260198.97998290142,715.3002538011968,262641.52271977114,198966.74161652318,0.0,1296679.212718643,5978.471081919358,521222.3819441176,12425.11027804639,35874.13333333333,11587.864111579389,721.0474199581912,6732.9309527500245,0.0,17854.602984942525,0.0,7415.352426688615,0.0,0.0,0.0,0.0,0.07133394824030784,0.0,0.0,0.0,0.0,0.00019189253432407407,5.658125e-06,0.0,0.0,0.0,0.0,0.04059859975900795,0.0,0.0,0.0,0.0,0.00010905621293406442,6.48231963076923e-06
2026-06-29 00:01:40.269999981,0.0,0.0,0.0,0.0,47043.61666522215,0.0,0.0,0.0,0.0,135.1575115508473,0.11056144705991432,0.023256624325823184,0.035773866626306855,0.005084858620310282,0.27234734156231677,0.0,0.0,0.004713090676883741,0.24676915040568695,323432.6740936006,27932.15388697267,362418.795259273,380758.1032016723,259666.46487888056,0.0,0.0,5885.057471264367,523656.379029049,206180.8692426912,227794.27493293237,715.3002538011968,262641.52271977114,176792.55694751727,0.0,0.0,5978.471081919358,365560.22950711823,12425.11027804639,35874.13333333333,11587.864111579389,721.0474199581912,5982.568087594945,0.0,0.0,0.0,1596.667113325456,0.0,0.0,0.0,0.0,0.07173998377196159,0.0,0.0,0.0,0.0,0.00019301631805423278,5.658125e-06,0.0,0.0,0.0,0.0,0.04082890021290259,0.0,0.0,0.0,0.0,0.00010969385347410149,6.48231963076923e-06
2026-06-29 00:01:55.269999981,0.0,0.0,0.0,0.0,44546.220426968,0.0,0.0,0.0,0.0,138.92246149743323,0.08223775412907931,0.004965556361277051,0.005393208254025815,0.005084858620310282,0.25996229312734337,0.0,0.05802273496249787,0.004713090676883741,0.23791907083917938,240575.511959483,318985.09627311415,270187.4175453437,380758.1032016723,262344.6926463395,0.0,6168.37308455814,5885.057471264367,723240.5582951459,153361.3396151712,191852.22220101903,209384.9361007885,262641.52271977114,169887.49388553726,0.0,6128.318713879192,5978.471081919358,503508.2104591636,9242.038624177421,0.0,0.0,721.0474199581912,751.3451818033589,0.0,0.0,0.0,799.9170007994775,0.0,0.0,0.0,0.0,0.07214601930361533,0.0,0.0,0.0,0.0,0.00019414010178439152,5.658125e-06,0.0,0.0,0.0,0.0,0.04099080933645156,0.0,0.0,0.0,0.0,0.00011034041706992772,6.48231963076923e-06
2026-06-29 00:02:10.269999981,0.0,0.0,0.0,0.0,44548.85874984222,0.0,0.0,0.0,0.0,138.92246149743323,0.07302430020741979,0.004965556361277051,0.005393208254025817,0.005084858620310282,0.25996229312734337,0.0,0.05802273496249787,0.004713090676883741,0.21978290099406092,213622.78911834964,318985.09627311415,270187.4175453438,380758.1032016723,262344.6926463395,0.0,6168.37308455814,5885.057471264367,703691.2225778796,136179.6005116136,191852.22220101903,209384.9361007886,262641.52271977114,169887.49388553726,0.0,6128.318713879192,5978.471081919358,484106.6344554654,8206.612767673556,0.0,0.0,721.0474199581912,751.3451818033589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07239684675743334,0.0,0.0,0.0,0.0,0.00019574800337596898,5.658125e-06,0.0,0.0,0.0,0.0,0.041220725703529935,0.0,0.0,0.0,0.0,0.00011097810917903756,6.48231963076923e-06
2026-06-29 00:02:25.269999981,0.0,0.0,0.0,0.0,42278.68353892309,0.0,0.0,0.0,0.0,133.13505080406435,0.018364220533406986,0.004965556361277051,0.005393208254025817,0.005084858620310282,0.25996229312734337,0.050015430735830764,0.05802273496249787,0.004713090676883741,0.11232186593089476,231489.4396079067,318985.09627311415,270187.4175453438,380758.1032016723,262344.6926463395,75.6801699847568,6168.37308455814,5885.057471264367,866036.274100288,147283.05664947125,191852.22220101903,209384.9361007886,262641.52271977114,169887.49388553726,37.8400849923784,6128.318713879192,5978.471081919358,591984.257341879,0.0,0.0,0.0,721.0474199581912,751.3451818033589,75.6801699847568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07280201376985405,0.0,0.0,0.0,0.0,0.00019687459058527132,5.658125e-06,0.0,0.0,0.0,0.0,0.04138984972238715,0.0,0.0,0.0,0.0,0.00011167287107801138,6.48231963076923e-06
2026-06-29 00:02:40.269999981,0.0,0.0,0.0,0.0,42278.68989519159,0.0,0.0,0.0,0.0,133.13505080406435,0.018364220533406986,0.004965556361277051,0.005393208254025817,0.004749433028460572,0.25996229312734337,0.050015430735830764,0.05802273496249787,0.005057748821735486,0.11167794626840184,231489.4396079067,318985.09627311415,270187.4175453438,198696.13196226698,262344.6926463395,75.6801699847568,6168.37308455814,271359.1062645679,864943.928083845,147283.05664947125,191852.22220101903,209384.9361007886,137057.76506996,169887.49388553726,37.8400849923784,6128.318713879192,160157.38943823226,590900.6716295254,0.0,0.0,0.0,376.27389175006175,751.3451818033589,75.6801699847568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07320718078227478,0.0,0.0,0.0,0.0,0.00019800117779457364,5.658125e-06,0.0,0.0,0.0,0.0,0.041619428474004856,0.0,0.0,0.0,0.0,0.00011231088924401515,6.48231963076923e-06
