aggregator_energy,api-gateway_energy,authority_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
1385.4380957185492,540.9847912241876,1568.8523176192004,1518.4208650836913,1450.0704753685966,1433.3078779267405,52187.894181125965,539.0527985018376,1218.2216853312268,616.1733308750216,3192.6328013530683,1430.8236110778394,15828.88004122593,148572.8470096504
1357.5396558733694,530.3271991822409,1538.9044388674295,1490.4446077719974,1422.3061004241856,1408.3660092690284,51195.436750031375,535.6977269917123,1193.9783445323085,614.3055354793108,3133.581380440786,1401.5711844440784,15501.816842488004,145875.44540897524
1330.979492359318,520.7694968840138,1512.6255333299714,1461.0416157833563,1393.1983739839038,1382.0798672573696,50208.61202407056,533.4462273760654,1171.0501749555601,604.3959134334398,3073.986407557028,1374.2258713602853,15170.575531146029,143194.59087856463
1303.5492879777823,510.91584515084116,1479.650774988721,1433.6859699503937,1363.747595013341,1357.529925453994,49222.60091571422,531.0736946301181,1147.6505389906733,603.2246319026743,3015.71686508192,1344.6023639547682,14845.882300322008,140414.83012854122
1274.0543112806308,502.94965361348756,1452.0078338335154,1403.7380206275116,1330.4315895074274,1333.7593214001022,48236.76269172096,528.9942362282858,1123.1744070749082,594.263124435973,2951.5119659092566,1318.4698855025372,14507.438141671159,137680.0761542936
1248.5156906990048,494.1648109594111,1424.349042618989,1375.934659732458,1304.4838558968706,1308.009442679014,47269.35399991094,527.181834014033,1099.1881816585367,593.7766123881254,2892.8577347937894,1289.2945091479096,14193.052762841828,134954.98562652647
1219.730391521071,487.75286396693105,1399.7769609286154,1346.0767898619567,1274.8352819259976,1281.9539639755847,46302.6526562824,526.0164617893596,1076.1099645553281,586.4715262947324,2830.992123355087,1263.7753326685518,13865.891330308452,132255.38275309192
1192.948254458154,483.57754879996247,1370.7397111801681,1318.6868706400371,1248.7350318081678,1256.2331880041154,45338.972025679,524.4343257556005,1053.6092740790934,586.6906913372374,2772.9284688482644,1234.4395785070003,13547.41550696755,129451.263433595
1161.9763289828254,479.0526537117845,1343.781333117596,1288.1218753756762,1217.1619088443683,1231.42422950014,44370.38005166473,523.0497380056869,1030.6491886730196,578.6288014436188,2710.706645946812,1206.2695319813038,13215.901523330984,126734.16455035901
1136.3487823947396,475.5226873529624,1320.259959351088,1261.473930911056,1196.1706245726152,1204.1948607657077,43428.0859266007,523.0528906122266,1008.1911620720814,580.0004037091807,2652.509966128931,1176.5690302892183,12913.492856435116,124057.8369341499
1106.821044204777,472.3720868352055,1293.6368134766697,1232.7110329183408,1167.2528738823644,1176.932405349914,42480.39422321846,522.3323436106338,985.8697012631593,574.9234424817682,2595.1017476087427,1147.58731816293,12589.792939437115,121337.87280460034
1079.3702172873243,469.4723000561889,1271.6737642123398,1205.4179757170914,1143.1239149176565,1151.0383349867795,41549.697792213316,523.2751851196421,963.8404671799588,576.7642752996112,2537.327175543944,1119.1974917708571,12285.283118761014,118564.05596262738
1051.1822382106523,469.3691716305906,1242.604927982195,1176.2838596230588,1114.4560524222027,1128.8533237940228,40622.39533478626,522.4208001677633,939.723256168578,570.9044502804356,2472.880420150282,1096.935126337861,11978.917841073324,115827.77591888225
