total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
108958.7304,111033.47820832001,2074.747808320014,0.07054707441213057,0.07756471856653432,0.0070176441544036895
