api-gateway_sidecar_energy,clientone_sidecar_energy,clientthree_sidecar_energy,clienttwo_sidecar_energy,orchestrator_sidecar_energy,policy-enforcer_sidecar_energy,server_sidecar_energy
26.284395519438053,63.853455236189404,35.70399267059993,43.644232152459786,14.689106833145125,18.218143708341643,66.56520904296259
27.52410669940106,62.38397019320464,22.879863698117916,50.6666939368347,15.597858519681548,19.23680322714738,70.87427754803302
27.537912658732687,41.9557384553452,24.455784915275288,50.96001876155226,15.38547332171946,19.52976524407998,61.63962109480519
26.226968837438747,42.66334400395759,14.724122641282962,47.55471873490124,15.774942994790736,19.746907407940398,48.13318929064263
24.755062727988545,24.579016004171088,16.65583328446799,48.93875135309452,18.32496130782637,19.999262724188153,38.50651733350469
25.679718534282554,24.811981707768034,14.425198748486329,39.94040211003241,19.610441771895232,22.125056962638716,33.010024467997425
24.468902844222285,24.91094117495707,20.314946305068,37.00671851554639,21.224855739334526,22.4497655914516,33.725601074291504
24.050276657221314,26.075334879280422,23.760982336595365,29.161991104098888,20.673659896377963,19.268909673357154,24.765216212349994
22.644333472195562,40.954045739095925,26.789256171499577,27.68655446160714,21.453293097124085,18.86053725639844,28.045423206727573
23.825140339099235,39.2349688223258,31.033375240931,24.935820321066352,19.509596061653546,17.134608741115333,25.017903452439416
17.264761470180325,50.98642803465913,28.648483129128937,22.48768675845606,16.698247114925156,16.534095493185454,34.304904123657366
14.867207314533976,42.66344704438603,28.38247842908979,21.128114249344762,14.774992927240117,12.604967493457117,26.846271302444517
12.115516596497217,37.16812745948365,27.218552086032478,20.8892662146688,12.630445081049388,10.733786027720202,18.74701553132381
9.143106051373518,34.115662196476826,22.47775824725925,16.568806118056287,11.5069932437241,6.674919225478721,19.657974058840477
12.191344871578904,23.23854857200296,11.673383736020801,16.517363453746896,8.984407602334493,6.248163378145861,17.645794306606934
12.13903936158936,20.080266725529988,12.698853148568316,13.601034199023372,13.60940736075988,7.973546273633706,9.804014788557588
9.595737535199614,18.405754602539762,14.951307064378804,15.474374707006554,11.163697643104875,10.15354304007557,12.916697314372193
11.008587807302895,19.734079035460287,18.822057226091093,14.762910071452382,15.165721488497045,12.320951947349077,15.089158556909593
