timestamp,aggregator_energy,api-gateway_energy,authority_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,aggregator_cpu_usage,api-gateway_cpu_usage,authority_cpu_usage,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,orchestrator_cpu_usage,policy-enforcer_cpu_usage,rabbitmq_cpu_usage,server_cpu_usage,sidecar_cpu_usage,aggregator_memory_usage,api-gateway_memory_usage,authority_memory_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,orchestrator_memory_usage,policy-enforcer_memory_usage,rabbitmq_memory_usage,server_memory_usage,sidecar_memory_usage,aggregator_memory_rss_usage,api-gateway_memory_rss_usage,authority_memory_rss_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,orchestrator_memory_rss_usage,policy-enforcer_memory_rss_usage,rabbitmq_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,aggregator_memory_cache_usage,api-gateway_memory_cache_usage,authority_memory_cache_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,orchestrator_memory_cache_usage,policy-enforcer_memory_cache_usage,rabbitmq_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,aggregator_carbon_coal,api-gateway_carbon_coal,authority_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,kernel_processes_carbon_coal,orchestrator_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,aggregator_carbon_emission,api-gateway_carbon_emission,authority_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,kernel_processes_carbon_emission,orchestrator_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission
2026-07-06 22:06:10.818000078,0.0,0.0,0.0,0.0,0.0,0.0,597828.6971137798,0.0,0.0,0.0,0.0,232.43743034276534,0.014459538485971507,0.03340154636247015,0.00886433505494221,0.007596344832912167,0.006989226401919529,0.007134084436565655,0.01641662882465084,0.008229462034242758,0.03210528420511535,0.007339369756798399,0.07230779983608772,299132.3930683454,227137.26234999954,222593.8646429956,291085.73242778267,189047.83338702965,158430.18041617394,112053.24949523987,90360.20825686827,1214706.5790600965,55055.18680882798,1621117.1614047724,246920.40150472653,180169.5724907221,200569.66529353254,232656.3005993625,172359.755457948,146330.69726563754,76401.59812837609,57775.1315199217,823259.8554096178,10557.08776218903,1317190.5995500982,156.86894809636044,0.0,0.0,8.770638647794831,35.62403229604365,8.758855617877817,86.70570399062156,50.46014980356973,0.0,73.81496086999057,503.3235222493679,0.0,0.0,0.0,0.0,0.0,0.0,0.1489328916604653,0.0,0.0,0.0,0.0,7.49041347357639e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.09034326000124383,0.0,0.0,0.0,0.0,3.139681201133679e-05
2026-07-06 22:06:25.818000078,0.0,0.0,0.0,0.0,0.0,0.0,598013.1908644352,0.0,0.0,0.0,0.0,233.531169291538,0.014441801806360212,0.03340154636247015,0.008855900948656495,0.007602437232393035,0.00703423205386962,0.007134084436565655,0.012840003556736073,0.008229462034242758,0.03210528420511535,0.007173005265638349,0.07201059609746245,290007.68757220806,227137.26234999954,222382.07432806384,305681.71652984386,190265.16710925658,158430.18041617394,113759.03901546742,90360.20825686827,1214706.5790600965,56205.441443394266,1626785.0465962123,239547.31365058484,180169.5724907221,200378.83023773978,245644.72137546923,173469.62981574712,146330.69726563754,77007.94045708439,57775.1315199217,823259.8554096178,10691.434597759553,1328776.5791748532,152.5617838945531,0.0,0.0,8.535585555621836,35.853425751968075,8.758855617877817,89.70684084744931,50.46014980356973,0.0,74.32190928033414,502.69523206013787,0.0,0.0,0.0,0.0,0.0,0.0,0.1493147958855512,0.0,0.0,0.0,0.0,7.509789602048612e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.09102411419654037,0.0,0.0,0.0,0.0,3.1377844483858894e-05
2026-07-06 22:06:40.818000078,0.0,0.0,0.0,0.0,0.0,0.0,598013.1908644352,0.0,0.0,0.0,0.0,233.531169291538,0.014441801806360212,0.03318017278982273,0.009010459075840315,0.007602437232393035,0.007213458494221491,0.007134084436565655,0.012840003556736073,0.007294420286475639,0.03210528420511535,0.00735495798794306,0.07177289400190515,290007.68757220806,224903.47489661482,217279.72878155543,305681.71652984386,208492.67105680882,158430.18041617394,113759.03901546742,92260.08052217016,1214706.5790600965,57631.1664638336,1617863.840175403,239547.31365058484,179503.95373319296,195833.17490800243,245644.72137546923,188357.620984781,146330.69726563754,77007.94045708439,58925.69515552316,823259.8554096178,10962.636912321359,1321115.6261622,153.52247742893044,0.0,0.0,8.59051780656094,35.577436296541755,8.758855617877817,89.70684084744931,51.62050385180557,0.0,74.80800211488067,498.2531500627701,0.0,0.0,0.0,0.0,0.0,0.0,0.14969670011063713,0.0,0.0,0.0,0.0,7.529165730520832e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.09102411419654037,0.0,0.0,0.0,0.0,3.1377844483858894e-05
2026-07-06 22:06:55.818000078,0.0,0.0,0.0,0.0,0.0,0.0,599344.906338133,0.0,0.0,0.0,0.0,234.65833010147955,0.014446487573390555,0.03318017278982273,0.009010459075840315,0.007602437232393035,0.007213458494221491,0.007134084436565655,0.012555634651899879,0.007469709341187005,0.03201569509334142,0.00735495798794306,0.07148565781010881,300111.10167361936,224903.47489661482,217279.72878155543,305681.71652984386,208492.67105680882,158430.18041617394,110302.13963586144,94477.1425596168,1260683.6307329491,57631.1664638336,1595253.4179646242,247449.65829189515,179503.95373319296,195833.17490800243,245644.72137546923,188357.620984781,146330.69726563754,74667.77652588302,60341.713015252535,853604.7719766495,10962.636912321359,1308380.2891530818,154.5964166146993,0.0,0.0,8.645450057500048,35.577436296541755,8.758855617877817,86.9767222601377,52.86097382317314,0.0,75.29409494942715,497.35548543145995,0.0,0.0,0.0,0.0,0.0,0.0,0.15007860433572304,0.0,0.0,0.0,0.0,7.548541858993055e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.09178578375500064,0.0,0.0,0.0,0.0,3.1351807658158484e-05
2026-07-06 22:07:10.818000078,0.0,0.0,0.0,0.0,0.0,0.0,599344.906338133,0.0,0.0,0.0,0.0,234.65833010147955,0.014446487573390555,0.0325263547566514,0.009010459075840315,0.007602437232393035,0.007213458494221491,0.007134084436565655,0.012555634651899879,0.007469709341187005,0.03201569509334142,0.00735495798794306,0.07119963720278054,300111.10167361936,230413.8042925821,217279.72878155543,305681.71652984386,208492.67105680882,158430.18041617394,110302.13963586144,94477.1425596168,1260683.6307329491,57631.1664638336,1585054.1226095106,247449.65829189515,183091.85202973042,195833.17490800243,245644.72137546923,188357.620984781,146330.69726563754,74667.77652588302,60341.713015252535,853604.7719766495,10962.636912321359,1301353.3859136174,155.59911832898302,0.0,0.0,8.700382308439153,35.577436296541755,8.758855617877817,86.9767222601377,52.86097382317314,0.0,75.78018778397366,498.6194464664741,0.0,0.0,0.0,0.0,0.0,0.0,0.15081127447972859,0.0,0.0,0.0,0.0,7.571119694226804e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.09178578375500064,0.0,0.0,0.0,0.0,3.1351807658158484e-05
2026-07-06 22:07:25.818000078,0.0,0.0,0.0,0.0,0.0,0.0,600626.5845557066,0.0,0.0,0.0,0.0,235.19329315562413,0.014446487573390555,0.0325263547566514,0.009010459075840315,0.007602437232393035,0.007213458494221491,0.007092943313531444,0.012555634651899879,0.007469709341187005,0.03201569509334142,0.00735495798794306,0.07078694495572277,300111.10167361936,230413.8042925821,217279.72878155543,305681.71652984386,208492.67105680882,175802.41380370507,110302.13963586144,94477.1425596168,1260683.6307329491,57631.1664638336,1566701.1224330573,247449.65829189515,183091.85202973042,195833.17490800243,245644.72137546923,188357.620984781,144634.6260927193,74667.77652588302,60341.713015252535,853604.7719766495,10962.636912321359,1286737.6441584295,156.60182004326677,0.0,0.0,8.755314559378258,35.577436296541755,8.745170513744608,86.9767222601377,52.86097382317314,0.0,76.26628061852016,499.85160487101166,0.0,0.0,0.0,0.0,0.0,0.0,0.15119407187258574,0.0,0.0,0.0,0.0,7.590504058487974e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.09253962552078804,0.0,0.0,0.0,0.0,3.127954055999452e-05
2026-07-06 22:07:40.818000078,0.0,0.0,0.0,0.0,0.0,0.0,600626.5845557066,0.0,0.0,0.0,0.0,235.19329315562413,0.014446487573390555,0.0325263547566514,0.009010459075840315,0.007579007764227696,0.007213458494221491,0.007092943313531444,0.01149783497234835,0.007287725555078773,0.030785553330222176,0.007291306706936671,0.07069349926726205,300111.10167361936,230413.8042925821,217279.72878155543,308634.0671132395,208492.67105680882,175802.41380370507,112848.28629487798,90023.61936292509,1206910.9642954278,66252.86301623809,1561975.5110412214,247449.65829189515,183091.85202973042,195833.17490800243,249517.58712900602,188357.620984781,144634.6260927193,68593.35770889466,57493.959474288546,820046.145799407,10507.329270780516,1283687.720908767,157.60452175755043,0.0,0.0,8.580121303976323,35.577436296541755,8.745170513744608,42.758385107230254,50.36626464337747,0.0,73.56464203232605,500.54486605110924,0.0,0.0,0.0,0.0,0.0,0.0,0.15157686926544287,0.0,0.0,0.0,0.0,7.60988842274914e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.09253962552078804,0.0,0.0,0.0,0.0,3.127954055999452e-05
2026-07-06 22:07:55.818000078,0.0,0.0,0.0,0.0,0.0,0.0,601791.7369517824,0.0,0.0,0.0,0.0,235.51282603136178,0.01410445141052569,0.0325263547566514,0.00876035667932831,0.007579007764227696,0.007213458494221491,0.007092943313531444,0.0117967581681729,0.007287725555078773,0.03158610851488332,0.007291306706936671,0.07019302282330145,288614.8787880711,230413.8042925821,205197.48454285265,308634.0671132395,208492.67105680882,175802.41380370507,115782.14040425724,90023.61936292509,1238295.7771499222,66252.86301623809,1550273.6165061202,237981.38871790966,183091.85202973042,186492.14830714234,249517.58712900602,188357.620984781,144634.6260927193,70376.66263090743,57493.959474288546,841370.8297067975,10507.329270780516,1269018.5380028128,162.74123859462836,0.0,0.0,8.6359320045445,35.577436296541755,8.745170513744608,43.870026834154395,50.36626464337747,0.0,74.03054613091082,500.697032419119,0.0,0.0,0.0,0.0,0.0,0.0,0.15195966665830002,0.0,0.0,0.0,0.0,7.62927278701031e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.09328625009521167,0.0,0.0,0.0,0.0,3.121302438655744e-05
2026-07-06 22:08:10.818000078,0.0,0.0,0.0,0.0,0.0,0.0,601791.7369517824,0.0,0.0,0.0,0.0,235.51282603136178,0.01410445141052569,0.0325263547566514,0.009004661812633728,0.007579007764227696,0.007165123517996973,0.007092943313531444,0.0117967581681729,0.007287725555078773,0.03158610851488332,0.007291306706936671,0.06987824705691259,288614.8787880711,230413.8042925821,210919.9454711241,308634.0671132395,220007.6691411706,175802.41380370507,115782.14040425724,90023.61936292509,1238295.7771499222,66252.86301623809,1559494.0575583419,237981.38871790966,183091.85202973042,191692.96270549897,249517.58712900602,196439.25750255628,144634.6260927193,70376.66263090743,57493.959474288546,841370.8297067975,10507.329270780516,1270783.18825202,163.7700752097051,0.0,0.0,8.69174270511268,35.23984993811948,8.745170513744608,43.870026834154395,50.36626464337747,0.0,74.49645022949558,513.2694007094068,0.0,0.0,0.0,0.0,0.0,0.0,0.1527401844962576,0.0,0.0,0.0,0.0,7.63627067914966e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.09328625009521167,0.0,0.0,0.0,0.0,3.121302438655744e-05
2026-07-06 22:08:25.818000078,0.0,0.0,0.0,0.0,0.0,0.0,602414.6807543614,0.0,0.0,0.0,0.0,237.17495494027975,0.014087795116796193,0.031456814120652585,0.008860508315781012,0.007579007764227696,0.007165123517996973,0.007101159787866734,0.011473525981932282,0.006760278572841785,0.031479547925772546,0.007276320935525142,0.069517381728187,283768.45600052836,235685.54448071428,216990.99667507046,308634.0671132395,220007.6691411706,179018.88583880774,120155.59202222741,93186.2736046077,1277428.4196497,69238.82754971481,1546087.9406181506,234126.96682151424,187169.59941098,194801.41086950322,249517.58712900602,196439.25750255628,146938.44223148725,75518.54793122112,59531.52278572842,866625.8735407377,10976.224310841253,1259277.4890300685,164.90781550384185,0.0,0.0,8.74755340568086,35.23984993811948,9.002257157739502,42.13029173289881,34.21662379916023,0.0,75.03375721956868,512.789553438922,0.0,0.0,0.0,0.0,0.0,0.0,0.15312398440787378,0.0,0.0,0.0,0.0,7.655623485272111e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.09399901897848337,0.0,0.0,0.0,0.0,3.127019399993505e-05
