total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
1551055.4550738507,1565446.6315664786,14391.176492627943,264655.50445838843,0.3254661965961529,0.3090394769217793,0.4344958171529645,0.12545634023118518
