timestamp,api-gateway_energy,clientone_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,api-gateway_cpu_usage,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,orchestrator_cpu_usage,policy-enforcer_cpu_usage,rabbitmq_cpu_usage,server_cpu_usage,sidecar_cpu_usage,api-gateway_memory_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,orchestrator_memory_usage,policy-enforcer_memory_usage,rabbitmq_memory_usage,server_memory_usage,sidecar_memory_usage,api-gateway_memory_rss_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,orchestrator_memory_rss_usage,policy-enforcer_memory_rss_usage,rabbitmq_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,api-gateway_memory_cache_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,orchestrator_memory_cache_usage,policy-enforcer_memory_cache_usage,rabbitmq_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,api-gateway_carbon_coal,clientone_carbon_coal,clienttwo_carbon_coal,kernel_processes_carbon_coal,orchestrator_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,system_processes_carbon_coal,api-gateway_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,kernel_processes_carbon_emission,orchestrator_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission,system_processes_carbon_emission
2026-07-07 15:22:18.046000004,0.0,0.0,0.0,45592.03445654927,0.0,0.0,0.0,0.0,33.95476911178377,112.72292080594191,0.1178023609328353,0.03485237690385592,0.02401047532818095,0.04949078912021491,0.0037020698321701575,0.003545572642739932,0.03657685179766295,0.050648717879386025,0.11644240265891534,331987.5396640882,334181.00757913507,365194.80909908895,60931.09469442579,1488.8667331339313,129.25484916060083,1580556.9146134488,43267.73562627874,611457.699029137,226311.72389921686,276679.28127818846,255581.2202139634,59108.663532572195,1403.7886340977066,154287.2049480372,1087024.9117262636,39612.867173205705,474514.84329616756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02532050999673542,0.0,0.0,0.0,0.0,2.3813773222962967e-05,7.557722544296297e-05,0.0,0.0,0.0,0.0,0.014781562118814805,0.0,0.0,0.0,0.0,1.3646393993504527e-05,4.3273399831747156e-05
2026-07-07 15:22:33.046000004,0.0,0.0,0.0,42583.51446134972,0.0,0.0,0.0,0.0,35.981758297441104,118.66347525769079,0.1178023609328353,0.03485237690385592,0.02698489106855106,0.0,0.0037020698321701575,0.003545572642739932,0.03657685179766295,0.050648717879386025,0.09954970312120107,335184.73542264587,334181.00757913507,410435.1124932859,0.0,1488.8667331339313,129.25484916060083,1580556.9146134488,43267.73562627874,531996.0019851207,226311.72389921686,276679.28127818846,287242.6010886337,0.0,1403.7886340977066,154287.2049480372,1087024.9117262636,39612.867173205705,401716.94113600795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02569728610611042,0.0,0.0,0.0,0.0,2.420286766740741e-05,7.678986988740743e-05,0.0,0.0,0.0,0.0,0.014951575480635373,0.0,0.0,0.0,0.0,1.387303424558585e-05,4.4062243465189015e-05
2026-07-07 15:22:48.046000004,0.0,0.0,0.0,42583.51446134972,0.0,0.0,0.0,0.0,35.981758297441104,118.66347525769079,0.1178023609328353,0.03485237690385592,0.03569298888444127,0.0,0.0037020698321701575,0.0,0.03657685179766295,0.050648717879386025,0.046967213489327225,335184.73542264587,334181.00757913507,542883.6407303631,0.0,1488.8667331339313,0.0,1580556.9146134488,43267.73562627874,298776.7872633301,226311.72389921686,276679.28127818846,379936.57049604336,0.0,1403.7886340977066,0.0,1087024.9117262636,39612.867173205705,243948.2133732327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026074062215485416,0.0,0.0,0.0,0.0,2.459196211185185e-05,7.800251433185188e-05,0.0,0.0,0.0,0.0,0.015165709844228598,0.0,0.0,0.0,0.0,1.4093385474257103e-05,4.4737083314424575e-05
2026-07-07 15:23:03.046000004,0.0,0.0,0.0,40416.644464446465,0.0,0.0,0.0,0.0,37.134113411341126,126.56705670567055,0.08704580063717388,0.03485237690385592,0.03569298888444127,0.0,0.003702069832170158,0.002411719731407762,0.03657685179766295,0.050648717879386025,0.05410026750710226,247672.6563473406,334181.00757913507,542883.6407303631,0.0,1488.8667331339316,1258.5878121300304,1580556.9146134488,43267.73562627874,567968.8004605089,167224.87600751885,276679.28127818846,379936.57049604336,0.0,1403.7886340977068,1295.6051007220901,1087024.9117262636,39612.867173205705,441933.54869257234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026302033870069283,0.0,0.0,0.0,0.0,2.5000406647222224e-05,7.965965354930555e-05,0.0,0.0,0.0,0.0,0.01533586428517126,0.0,0.0,0.0,0.0,1.4318209436757565e-05,4.560123108700396e-05
2026-07-07 15:23:18.046000004,0.0,0.0,0.0,40416.644464446465,0.0,0.0,0.0,0.0,37.134113411341126,126.56705670567055,0.07722893722610424,0.03485237690385592,0.025544877261446542,0.0038982962686102307,0.003702069832170158,0.002411719731407762,0.03657685179766295,0.0,0.022666550389873162,219740.5950621201,334181.00757913507,388532.77361004194,354239.91361946886,1488.8667331339316,1258.5878121300304,1580556.9146134488,0.0,356030.2104498612,148365.5656825841,276679.28127818846,271914.2712278433,244055.56593783095,1403.7886340977068,1295.6051007220901,1087024.9117262636,0.0,276655.345646418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02667669035046144,0.0,0.0,0.0,0.0,2.5389802480555558e-05,8.087922125763889e-05,0.0,0.0,0.0,0.0,0.015549387368041451,0.0,0.0,0.0,0.0,1.4538629520432599e-05,4.627889816616813e-05
2026-07-07 15:23:33.046000004,0.0,0.0,0.0,39240.46923441054,0.0,0.0,0.0,0.0,38.231203621598915,133.60939802252162,0.0026623750745823384,0.03485237690385592,0.016755340184727456,0.0038982962686102307,0.0,0.002411719731407762,0.03657685179766295,0.004024826978864491,0.027982683930064166,2100.2386634844866,334181.00757913507,415874.91559652355,354239.91361946886,0.0,1258.5878121300304,1580556.9146134488,319591.5457936179,759406.1004343986,2214.797136038186,276679.28127818846,284819.76373221335,244055.56593783095,0.0,1295.6051007220901,1087024.9117262636,234972.56527144634,567279.068241683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02705134683085359,0.0,0.0,0.0,0.0,2.577919831388889e-05,8.209878896597222e-05,0.0,0.0,0.0,0.0,0.015715881186050308,0.0,0.0,0.0,0.0,1.4755517237387134e-05,4.717158523437555e-05
2026-07-07 15:23:48.046000004,0.0,0.0,0.0,39240.46923441054,0.0,0.0,0.0,0.0,38.231203621598915,133.60939802252162,0.0026623750745823384,0.004258291717932024,0.016755340184727456,0.0038982962686102307,0.0,0.002411719731407762,0.0,0.004024826978864491,0.01986624552477,2100.2386634844866,342395.59962365206,415874.91559652355,354239.91361946886,0.0,1258.5878121300304,0.0,319591.5457936179,889585.3145894011,2214.797136038186,275299.8962630576,284819.76373221335,244055.56593783095,0.0,1295.6051007220901,0.0,234972.56527144634,668846.2760200351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027426003311245752,0.0,0.0,0.0,0.0,2.6168594147222223e-05,8.331835667430556e-05,0.0,0.0,0.0,0.0,0.015928768208792375,0.0,0.0,0.0,0.0,1.4975884566678314e-05,4.7852370407083154e-05
2026-07-07 15:24:03.046000004,0.0,0.0,0.0,38481.07384787711,0.0,0.0,0.0,0.0,39.3485971836996,150.21522295711534,0.0026623750745823384,0.004258291717932024,0.004004870792864332,0.0038982962686102307,0.002421256819903477,0.002411719731407762,0.0,0.004024826978864491,0.02010914810410701,2100.2386634844866,342395.59962365206,330361.61413037847,354239.91361946886,69.72686339765251,1258.5878121300304,0.0,319591.5457936179,909870.239378386,2214.797136038186,275299.8962630576,220778.87077213314,244055.56593783095,126798.30108863108,1295.6051007220901,0.0,234972.56527144634,684790.2945044979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02769738466264135,0.0,0.0,0.0,0.0,2.6517619783006537e-05,8.607556502810456e-05,0.0,0.0,0.0,0.0,0.016125822991401056,0.0,0.0,0.0,0.0,1.517678476414177e-05,4.924298607673371e-05
2026-07-07 15:24:18.046000004,0.0,0.0,0.0,38481.07384787711,0.0,0.0,0.0,0.0,39.3485971836996,150.21522295711534,0.0026623750745823384,0.004258291717932024,0.004004870792864332,0.0038982962686102307,0.002421256819903477,0.0,0.0187724614699332,0.004024826978864491,0.015671164332868186,2100.2386634844866,342395.59962365206,330361.61413037847,354239.91361946886,69.72686339765251,0.0,1431903.2160356345,319591.5457936179,811597.409944623,2214.797136038186,275299.8962630576,220778.87077213314,244055.56593783095,126798.30108863108,0.0,981106.0311804006,234972.56527144634,585721.811258305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02807064935245618,0.0,0.0,0.0,0.0,2.6906423704575158e-05,8.73176777732026e-05,0.0,0.0,0.0,0.0,0.01633850135601229,0.0,0.0,0.0,0.0,1.5396869792252423e-05,4.9933774666874286e-05
2026-07-07 15:24:33.046000004,0.0,0.0,0.0,37015.871669733584,0.0,0.0,0.0,0.0,41.90375230018402,152.55500440035192,0.0026623750745823384,0.004258291717932024,0.004004870792864332,0.004170574822294859,0.002421256819903477,0.003047652534541438,0.0187724614699332,0.004024826978864491,0.019283786230126377,2100.2386634844866,342395.59962365206,330361.61413037847,476.51732843165775,69.72686339765251,179610.25086212726,1431903.2160356345,319591.5457936179,882828.6499129535,2214.797136038186,275299.8962630576,220778.87077213314,238.25866421582887,126798.30108863108,161284.55834291253,981106.0311804006,234972.56527144634,716160.3124943319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028443914042270986,0.0,0.0,0.0,0.0,2.7295227626143797e-05,8.855979051830066e-05,0.0,0.0,0.0,0.0,0.016501400909226784,0.0,0.0,0.0,0.0,1.562212309928053e-05,5.061221131972833e-05
