total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
117.14256107222191,1483.771496259705,1450.6737001492706,0.01607185997352222,0.01587945777849049,0.0002906936482279616
