timestamp,api-gateway_energy,clientone_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,api-gateway_cpu_usage,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,orchestrator_cpu_usage,policy-enforcer_cpu_usage,rabbitmq_cpu_usage,server_cpu_usage,sidecar_cpu_usage,api-gateway_memory_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,orchestrator_memory_usage,policy-enforcer_memory_usage,rabbitmq_memory_usage,server_memory_usage,sidecar_memory_usage,api-gateway_memory_rss_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,orchestrator_memory_rss_usage,policy-enforcer_memory_rss_usage,rabbitmq_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,api-gateway_memory_cache_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,orchestrator_memory_cache_usage,policy-enforcer_memory_cache_usage,rabbitmq_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,api-gateway_carbon_coal,clientone_carbon_coal,clienttwo_carbon_coal,kernel_processes_carbon_coal,orchestrator_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,system_processes_carbon_coal,api-gateway_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,kernel_processes_carbon_emission,orchestrator_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission,system_processes_carbon_emission
2026-07-07 15:16:06.049999952,0.0,0.0,0.0,41150.32656816727,0.0,0.0,0.0,0.0,37.652816300405384,115.61193193940686,0.0,0.05505561848181154,0.03809197419876838,0.04386326002706409,0.0,0.003414374628290066,0.020456729150654437,0.035196708597005716,0.08128006499648835,0.0,52420.97665250826,63703.690385220485,24320.129613093868,0.0,15890.900540794732,1426668.047544355,410558.8310953337,312837.8964480642,0.0,32369.858323385433,31299.501056322206,211566.2748202631,0.0,13568.166415402276,976506.1537639281,320839.63574625715,460707.688118409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01597484381188889,0.0,0.0,0.0,0.0,1.4749754290123451e-05,4.511276558641974e-05,0.0,0.0,0.0,0.0,0.009491770646622044,0.0,0.0,0.0,0.0,8.522573030492163e-06,2.6025608670150054e-05
2026-07-07 15:16:21.049999952,0.0,0.0,0.0,40856.29285399971,0.0,0.0,0.0,0.0,38.890829810782336,123.59593562065795,0.0710548871190102,0.05505561848181154,0.017059728608025414,0.04386326002706409,0.002969932385089685,0.0034304714134566422,0.030018434330231106,0.035196708597005716,0.07975194245357066,195482.65294474055,52420.97665250826,183.28467071629134,24320.129613093868,2044.843049327354,1872.59166372768,2070392.1751751543,410558.8310953337,258275.51959157406,134374.09225419516,32369.858323385433,137.46350303721852,211566.2748202631,789.237668161435,0.0,1424667.0072013666,320839.63574625715,294887.57579309965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016351579378555553,0.0,0.0,0.0,0.0,1.515493021604938e-05,4.631466373456789e-05,0.0,0.0,0.0,0.0,0.009660813904248767,0.0,0.0,0.0,0.0,8.760424365634978e-06,2.6902719254543366e-05
2026-07-07 15:16:36.049999952,0.0,0.0,0.0,40856.29285399971,0.0,0.0,0.0,0.0,38.890829810782336,123.59593562065795,0.0710548871190102,0.03656516420594359,0.017059728608025414,0.04386326002706409,0.002969932385089685,0.0034304714134566422,0.030018434330231106,0.035196708597005716,0.06880104652529959,195482.65294474055,200249.8580352073,183.28467071629134,24320.129613093868,2044.843049327354,1872.59166372768,2093508.7315695912,410558.8310953337,312264.81206471776,134374.09225419516,20691.27389740678,137.46350303721852,211566.2748202631,789.237668161435,0.0,1432936.107915926,320839.63574625715,334500.1978406696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01672831494522222,0.0,0.0,0.0,0.0,1.556010614197531e-05,4.7516561882716045e-05,0.0,0.0,0.0,0.0,0.009875390879190087,0.0,0.0,0.0,0.0,8.990001250921149e-06,2.756700915971737e-05
2026-07-07 15:16:51.049999952,0.0,0.0,0.0,39824.01618850138,0.0,0.0,0.0,0.0,40.34977297427042,130.5687977970837,0.0710548871190102,0.002460162434418694,0.017059728608025414,0.04386326002706409,0.002969932385089685,0.0034304714134566422,0.030018434330231106,0.035196708597005716,0.028756380196384695,195482.65294474055,298807.25617693836,183.28467071629134,24320.129613093868,2044.843049327354,1872.59166372768,2093508.7315695912,410558.8310953337,374791.8371780305,134374.09225419516,0.0,137.46350303721852,211566.2748202631,789.237668161435,0.0,1432936.107915926,320839.63574625715,401163.9191048362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017105050511888886,0.0,0.0,0.0,0.0,1.5965282067901233e-05,4.871846003086419e-05,0.0,0.0,0.0,0.0,0.010044380404303919,0.0,0.0,0.0,0.0,9.213638772952447e-06,2.845024496267722e-05
2026-07-07 15:17:06.049999952,0.0,0.0,0.0,39824.01618850138,0.0,0.0,0.0,0.0,40.34977297427042,130.5687977970837,0.0710548871190102,0.0027772549696276506,0.017059728608025414,0.0,0.002969932385089685,0.0028999365965774342,0.030018434330231106,0.035196708597005716,0.030235615871854606,195482.65294474055,337320.79051694454,183.28467071629134,0.0,2044.843049327354,96988.1179547519,2093508.7315695912,410558.8310953337,442816.0513725028,134374.09225419516,0.0,137.46350303721852,0.0,789.237668161435,90320.80912521566,1432936.107915926,320839.63574625715,448029.921061137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017327963317348483,0.0,0.0,0.0,0.0,1.6375807694444447e-05,5.0563519388888896e-05,0.0,0.0,0.0,0.0,0.010257990190904532,0.0,0.0,0.0,0.0,9.443067762044617e-06,2.911972819671491e-05
2026-07-07 15:17:21.049999952,0.0,0.0,0.0,39082.5477044524,0.0,0.0,0.0,0.0,41.59108183430452,140.61832437694184,0.0,0.0038051104225074856,0.017059728608025414,0.0,0.0012546693943616346,0.002435603393085786,0.02401069944686598,0.018888117396181302,0.018225303843562912,0.0,454158.947079173,183.28467071629134,0.0,147673.06853316052,180234.8637278215,1029794.6012082282,352663.84804072627,584234.5005023257,0.0,0.0,137.46350303721852,0.0,38.168278245841435,169371.13590634722,707672.1980066784,261834.60500203387,531855.2352091883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017701383976439396,0.0,0.0,0.0,0.0,1.678111602777778e-05,5.1781336055555546e-05,0.0,0.0,0.0,0.0,0.010452072067050877,0.0,0.0,0.0,0.0,9.654892466067873e-06,3.0176368809826222e-05
2026-07-07 15:17:36.049999952,0.0,0.0,0.0,39082.5477044524,0.0,0.0,0.0,0.0,41.59108183430452,140.61832437694184,0.0,0.0029723937157952423,0.017059728608025414,0.0,0.0014364633833441364,0.002435603393085786,0.02401069944686598,0.0038837348827302233,0.01611480977671579,0.0,361022.0195497843,183.28467071629134,0.0,169070.00091596457,180234.8637278215,1029794.6012082282,299398.7645847632,644699.7713261754,0.0,0.0,137.46350303721852,0.0,43.69863037373083,169371.13590634722,707672.1980066784,207548.2450950228,456351.0215276113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018074804635530305,0.0,0.0,0.0,0.0,1.7186424361111112e-05,5.299915272222221e-05,0.0,0.0,0.0,0.0,0.010665283966332052,0.0,0.0,0.0,0.0,9.883903886311898e-06,3.085461937995812e-05
2026-07-07 15:17:51.049999952,0.0,0.0,0.0,37471.21731361593,0.0,0.0,0.0,0.0,43.164428680010126,151.3905297827797,0.002384805160640968,0.002655301180586286,0.0,0.0037951996390706215,0.0016182573723266382,0.002435603393085786,0.018295507336483424,0.0038837348827302233,0.01583138594271718,655.8772060253228,322508.4852097782,0.0,255942.25129709,190466.93329876862,180234.8637278215,17877.34394429247,299398.7645847632,445873.244667208,843.2706934611293,0.0,0.0,169679.54883825852,49.228982501620216,169371.13590634722,17724.54613280279,207548.2450950228,399658.429622667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018448225294621215,0.0,0.0,0.0,0.0,1.7591732694444445e-05,5.421696938888889e-05,0.0,0.0,0.0,0.0,0.010827276619011374,0.0,0.0,0.0,0.0,1.009522071352914e-05,3.199784244604202e-05
2026-07-07 15:18:06.049999952,0.0,0.0,0.0,37471.21731361593,0.0,0.0,0.0,0.0,43.164428680010126,151.3905297827797,0.002384805160640968,0.003933387934665606,0.003950327491054644,0.0037951996390706215,0.0021815278677900216,0.002435603393085786,0.018295507336483424,0.0038837348827302233,0.01594512409266775,655.8772060253228,362609.4712139548,286911.2741827886,255942.25129709,256680.93234823935,180234.8637278215,17877.34394429247,299398.7645847632,506887.50073764654,843.2706934611293,152974.58697992231,222159.58113489806,169679.54883825852,66.36422553467271,169371.13590634722,17724.54613280279,207548.2450950228,324792.18404404935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018708402296365736,0.0,0.0,0.0,0.0,1.7932891666666664e-05,5.683826777777777e-05,0.0,0.0,0.0,0.0,0.01103948659487553,0.0,0.0,0.0,0.0,1.0323831431922426e-05,3.268616628085473e-05
2026-07-07 15:18:21.049999952,0.0,0.0,0.0,36854.147626127604,0.0,0.0,0.0,0.0,43.16414089221064,154.6550034336309,0.002384805160640968,0.003933387934665606,0.003950327491054643,0.0037951996390706215,0.001695725850831715,0.002422623266395414,0.018295507336483424,0.0038577810303659864,0.01563499443537095,655.8772060253228,362609.4712139548,286911.27418278856,255942.25129709,199584.87941816085,99251.82032387702,17877.34394429247,172423.31611110363,379538.6214939434,843.2706934611293,152974.58697992231,222159.58113489804,169679.54883825852,51.585649888384815,93363.78352364703,17724.54613280279,118301.01579678668,321434.3937607078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019079576206087964,0.0,0.0,0.0,0.0,1.83367553030303e-05,5.808769202020201e-05,0.0,0.0,0.0,0.0,0.011202769085725907,0.0,0.0,0.0,0.0,1.0555230418724245e-05,3.3476862940897026e-05
