api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
160.67996778595645,196.22968029136084,219.0073756399632,237.6318679855881,6062.09307187321,96.79739570182662,190.20215960919057,100.6908451710681,497.96056270558614,246.99736982013377,1703.7244502356016,23560.011264841694
158.81955993939792,175.79956070852805,164.2293712411378,237.63186798558812,5422.099805291303,96.18261028722392,190.20215960919057,101.10192692952988,496.91739310125195,185.9192713069195,1487.6444634541745,21817.742922503738
118.74473083051305,156.4291794642677,146.13565275749264,166.64380596755169,4286.790261308647,70.7653768063383,134.86649840772316,80.63843835151023,335.423605681043,165.72109871137997,1149.950373270138,16369.617952799901
110.3446476371174,136.4046529823572,125.05504906322648,147.18869149802472,3770.9929829708817,64.17589900427795,119.7222990647728,75.44209401171638,296.80458316034446,143.73471232233106,934.2343906577468,14270.91475214546
89.4897493022579,123.14893310626546,106.94755039553274,124.89265704438913,3252.8869683517514,62.33442575586888,105.6912476412887,71.70100887347088,258.9001917825263,124.08622153937372,722.1773956986912,12260.149738766384
81.93762042309154,104.41234839908743,92.69102507524204,105.77479729803268,2706.5530751100177,56.32902726320688,90.74394766870043,66.28130029235366,217.70513940132747,106.30282498727738,553.0437603093638,10048.5595272931
72.3123818752631,86.98454414130968,74.68011559384448,87.57857795353311,2142.561973264588,52.4555038649797,76.80816769150336,61.2063820986591,169.89906476190106,87.06400525509743,401.64374412781507,8132.023573375076
65.2167085688981,71.17439985254927,60.477959694571936,70.07017910805114,1570.0900773708463,47.22534683163913,62.155079247845805,56.75836135229877,135.7985030839704,67.48689230166492,286.14273929565076,6171.159596572874
59.52966066365602,56.06612924167289,43.60922447257672,52.91792304374853,880.3939575949914,45.45118151461563,51.688325236589975,53.37341459129524,102.46436802914451,51.00804542680712,185.97432129272752,4132.664161507445
46.82309611672432,56.06612924167291,23.236521551729744,39.421363052175124,274.1358316118315,39.04818826429725,38.4822747196873,43.987536533079364,60.896275654788575,30.45844047905273,168.92591966518123,2181.241721246648
47.15682862008432,56.8866273303668,23.236521551729744,36.61680791243293,153.63077951717915,38.94533402480977,29.307489521963234,45.26398777730486,64.10832043845812,30.45844047905273,184.86551952967392,1894.8266218039114
47.52737268412809,56.88662733036688,23.833744637047744,36.616807912432925,160.55242268263618,39.05537864642978,29.307489521963234,45.26642258787418,68.75811616791104,30.77976352891634,181.58765159096032,1964.236450617594
47.65501829121466,58.898269613970676,23.833744637047744,29.706847843283278,150.95882044165694,39.714803906654105,30.32609777627177,48.29307231162658,73.21834448562724,30.77976352891634,173.57947294327204,1759.3789663797854
48.87344666446183,58.898269613970704,27.498907050852488,29.706847843283256,137.85130598232325,41.05807893723221,30.32609777627177,47.290325323304685,73.63079170683947,33.28162442405769,168.8029508731344,1777.795429502035
39.87360314757198,52.25236401021464,27.498907050852488,25.437196249272745,116.09029127001216,39.20227647267433,28.740855259090935,41.811754386535945,87.42332670897382,33.28162442405769,152.02362860614494,1649.305471408337
45.685320289826116,52.25236401021466,25.450212995257985,25.437196249272723,118.44709529446506,38.064005162042456,28.740855259090935,42.299180764832855,87.95522513506545,35.41227709048645,213.84713156427503,1794.3745435334868
32.038603211549166,50.41345113642955,25.450212995257985,26.337605934174377,97.67129774694868,29.232430856430614,27.70212716280067,34.64868414956046,86.38352493007008,35.43028395686368,363.8226383881585,1701.1773743737626
40.44053319707844,50.28935572289627,22.67351971451439,26.40942084181302,106.40273234753182,30.17576307992885,27.70212716280067,33.84323345403041,85.08842870745706,34.762082479058925,311.7287332244527,1818.721047560068
24.434625989902965,47.227547078104166,21.771002386109682,24.664597300030596,93.87677076534047,24.09022447825302,26.2683443851337,26.99976211900977,88.8399577116595,34.88511077901272,201.42761060015528,1910.9120894438138
24.040850489363176,46.983020851537574,20.12092034569388,24.962126217131544,96.30135549408703,24.570297041352273,26.2683443851337,26.536815134886307,89.19627768852237,28.736382027885544,124.52147104481116,2031.7234210620954
15.244507765639584,39.37220975222293,19.195637700250455,32.06891309727735,125.98732839138968,22.538782844155545,22.14718077047325,21.862484680749382,88.51550613093742,28.82230001648018,59.10782581160779,1871.2685503898188
14.017800500065654,39.321327107818185,17.185746538608885,32.646665506909166,122.99121077182647,23.576276090680604,22.14718077047325,22.24322730684561,83.5258380580288,24.092407324346482,54.08257830819926,1801.0764469232543
