total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
78013.00439999999,77858.76959999999,-154.23480000000563,0.04718597524591621,0.05224852531672042,0.005062550070804209
