total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
52060.62220000002,53973.11768452251,1912.4954845224988,0.1721790075605035,0.17765242980911325,0.005473422248609698
