total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
819.2016901409709,931.2391455107866,1172.0342849424346,0.08885352762854193,0.08893679340402781,0.00038774055526359397
