total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
60902.327461764704,64869.169091422424,3966.8416296577316,0.042680723562060464,0.04697956427983312,0.004298840717772599
