total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
1781.6123562132686,1222.3950311632402,1308.946697273589,0.030638002414799213,0.030663128989566437,8.066162146891084e-05
