total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
78908.17536000001,80647.56633869799,1739.3909786979943,0.051517963744593165,0.056664589662050055,0.00514662591745685
