total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
833721.6142372881,878096.538378387,44374.92414109886,815649.742102664,0.35390558225809365,0.2692463067004234,0.35781970045726436,0.08857339375684098
