total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
267425.9348923527,319079.2107452561,51653.275852903374,279109.52767448657,0.10600586784300915,0.09029124515952462,0.10978047045667046,0.019489225297145835
