timestamp,api-gateway_sidecar_energy,clientone_sidecar_energy,clientthree_sidecar_energy,clienttwo_sidecar_energy,orchestrator_sidecar_energy,policy-enforcer_sidecar_energy,server_sidecar_energy
2026-06-15 10:51:38.095000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15 10:51:53.095000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15 10:52:08.095000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15 10:52:23.095000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15 10:52:38.095000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15 10:52:53.095000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15 10:53:08.095000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15 10:53:23.095000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15 10:53:38.095000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15 10:53:53.095000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15 10:54:08.095000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15 10:54:23.095000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15 10:54:38.095000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15 10:54:53.095000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15 10:55:08.095000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15 10:55:23.095000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15 10:55:38.095000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15 10:55:53.095000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15 10:56:08.095000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15 10:56:23.095000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15 10:56:38.095000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15 10:56:53.095000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
